data_year,victim_id,offender_id,relationship_id,nibrs_victim_offender_id
2022,182426544,187082697,19,
2022,182829850,187478883,24,
2022,182426548,187082702,3,
2022,182426550,187082704,18,
2022,182426551,187082705,25,
2022,182426551,187082706,15,
2022,182426552,187082705,15,
2022,182426552,187082706,25,
2022,182426553,187082707,25,
2022,182426553,187082708,16,
2022,182426554,187082707,16,
2022,182426554,187082708,1,
2022,182426555,187082709,14,
2022,182426556,187082710,3,
2022,182426560,187082712,3,
2022,182426561,187082713,3,
2022,182426561,187082714,25,
2022,182426562,187082713,25,
2022,182426562,187082714,3,
2022,182426563,187082715,18,
2022,182426564,187082716,18,
2022,182426574,187082725,1,
2022,182426575,187082726,1,
2022,182426577,187082728,3,
2022,182426594,187082743,25,
2022,182426594,187082744,3,
2022,182426595,187082743,3,
2022,182426595,187082744,25,
2022,182426596,187082745,25,
2022,182426596,187082746,9,
2022,182426597,187082745,9,
2022,182426597,187082746,25,
2022,182426599,187082747,16,
2022,182426599,187082748,16,
2022,182426599,187082749,16,
2022,182426605,187082755,3,
2022,182426606,187082756,18,
2022,182426610,187082760,21,
2022,182426617,187082767,3,
2022,182426620,187082770,14,
2022,182426622,187082772,5,
2022,182426622,187082773,25,
2022,182426622,187082774,15,
2022,182426623,187082772,15,
2022,182426623,187082773,15,
2022,182426623,187082774,25,
2022,182426624,187082772,25,
2022,182426624,187082773,17,
2022,182426624,187082774,15,
2022,182426625,187082775,11,
2022,182426627,187082777,3,
2022,182426628,187082778,24,
2022,182426635,187082785,18,
2022,182426636,187082786,24,
2022,182426637,187082787,21,
2022,182426638,187082788,16,
2022,182426638,187082789,1,
2022,182426639,187082788,16,
2022,182426639,187082789,25,
2022,182829729,187478768,18,
2022,182426641,187082791,24,
2022,182426648,187082798,3,
2022,182426650,187082800,18,
2022,182426651,187082801,24,
2022,182426659,187082809,16,
2022,182426662,187082811,16,
2022,182426663,187082812,16,
2022,182426666,187082815,16,
2022,182426670,187082819,18,
2022,182426671,187082819,18,
2022,182426672,187082820,1,
2022,182426673,187082821,1,
2022,182426675,187082823,24,
2022,182426676,187082824,1,
2022,182426682,187082829,24,
2022,182426683,187082829,24,
2022,182426688,187082834,3,
2022,182426689,187082835,3,
2022,182426690,187082836,18,
2022,174475398,179235449,5,
2022,182426694,187082840,16,
2022,173553159,178317992,5,
2022,182426698,187082843,3,
2022,173553169,178318004,24,
2022,173553268,178318097,24,
2022,182829730,187478769,18,
2022,173553386,178318214,1,
2022,182426706,187082851,18,
2022,173553386,178318215,24,
2022,174717396,179472177,16,
2022,182426707,187082852,5,
2022,182426716,187082861,18,
2022,182426720,187082864,1,
2022,182426725,187082869,3,
2022,184304136,188933490,21,
2022,174717392,179472174,16,
2022,182426727,187082871,1,
2022,182426728,187082871,1,
2022,182426732,187082875,18,
2022,182426740,187082882,5,
2022,182426741,187082883,24,
2022,182426776,187082918,18,
2022,182426784,187082927,18,
2022,182426784,187082928,18,
2022,182426785,187082929,18,
2022,182426789,187082933,18,
2022,182426790,187082933,18,
2022,182426791,187082933,18,
2022,182426793,187082935,3,
2022,182426797,187082939,17,
2022,182426802,187082944,16,
2022,182426805,187082947,21,
2022,182426806,187082947,20,
2022,182426807,187082947,20,
2022,182426808,187082947,20,
2022,182426809,187082947,20,
2022,182426813,187082951,17,
2022,186452216,191055772,18,
2022,182426822,187082960,3,
2022,182426824,187082962,18,
2022,173553434,178318264,16,
2022,182426825,187082963,16,
2022,182426825,187082964,16,
2022,182426831,187082969,3,
2022,173553398,178318224,16,
2022,182426836,187082974,21,
2022,173553433,178318263,16,
2022,174717393,179472175,16,
2022,182426886,187083025,3,
2022,176053450,180794363,1,
2022,176053450,180794364,1,
2022,173553463,178318293,9,
2022,188086645,192669633,18,
2022,173553465,178318295,25,
2022,173553465,178318296,17,
2022,173553466,178318295,5,
2022,173553466,178318296,25,
2022,187462340,192049421,20,
2022,187462341,192049421,5,
2022,173553500,178318327,15,
2022,173553529,178318358,16,
2022,173553524,178318352,5,
2022,173553521,178318347,5,
2022,173553545,178318375,16,
2022,174469175,179229457,16,
2022,173553536,178318366,24,
2022,173553537,178318367,1,
2022,188088618,192671627,1,
2022,188088618,192671628,16,
2022,173553543,178318373,16,
2022,180758416,185430621,24,
2022,174472937,179233101,19,
2022,174719270,179473963,21,
2022,182426893,187083031,9,
2022,182426903,187083041,18,
2022,182426930,187083065,1,
2022,182426939,187083074,16,
2022,182426943,187083078,18,
2022,182426945,187083080,18,
2022,182426986,187083118,3,
2022,182426986,187083119,25,
2022,182426987,187083118,25,
2022,182426987,187083119,3,
2022,182426990,187083122,16,
2022,173553561,178318390,24,
2022,173553564,178318394,16,
2022,188069508,192652494,17,
2022,188586617,193166768,1,
2022,173554572,178319383,16,
2022,173554572,178319384,16,
2022,173554573,178319383,16,
2022,173554573,178319384,16,
2022,173554575,178319386,15,
2022,174472940,179233104,16,
2022,182427003,187083135,1,
2022,179761210,184442916,16,
2022,182427009,187083141,3,
2022,182427065,187083196,5,
2022,182427071,187083203,25,
2022,182427071,187083204,18,
2022,182427072,187083203,18,
2022,182427072,187083204,25,
2022,182427090,187083223,24,
2022,182427093,187083226,3,
2022,182427105,187083237,18,
2022,182427110,187083242,1,
2022,182427114,187083246,18,
2022,182427122,187083252,25,
2022,182427122,187083253,19,
2022,182427122,187083254,5,
2022,182427123,187083252,17,
2022,182427123,187083253,17,
2022,182427123,187083254,25,
2022,182427139,187083269,20,
2022,182427142,187083272,18,
2022,182427145,187083275,18,
2022,182427149,187083279,18,
2022,182427151,187083279,16,
2022,182427153,187083281,16,
2022,182427156,187083284,18,
2022,182427166,187083293,18,
2022,182427170,187083296,18,
2022,182427259,187083383,24,
2022,182427259,187083384,24,
2022,182427260,187083383,18,
2022,182427260,187083384,24,
2022,182427201,187083327,17,
2022,182427211,187083336,1,
2022,182427263,187083387,1,
2022,182427263,187083388,5,
2022,182427264,187083387,1,
2022,182427264,187083388,5,
2022,182427265,187083387,1,
2022,182427265,187083388,5,
2022,182427266,187083387,1,
2022,182427266,187083388,16,
2022,182427267,187083387,1,
2022,182427267,187083388,16,
2022,182427268,187083387,25,
2022,182427268,187083388,1,
2022,182427269,187083387,1,
2022,182427269,187083388,25,
2022,182427229,187083354,1,
2022,182427237,187083361,16,
2022,182427237,187083362,17,
2022,182427241,187083365,24,
2022,182427245,187083369,3,
2022,182427248,187083372,18,
2022,182427251,187083375,3,
2022,182427284,187083403,21,
2022,182427286,187083405,25,
2022,182427286,187083406,16,
2022,182427287,187083405,16,
2022,182427287,187083406,16,
2022,182427289,187083408,21,
2022,182427292,187083412,16,
2022,182427293,187083412,3,
2022,182427299,187083418,21,
2022,182427311,187083428,16,
2022,182427315,187083432,1,
2022,173554638,178319442,9,
2022,182427322,187083438,17,
2022,176651461,181383541,1,
2022,173554597,178319407,24,
2022,188092177,192675073,16,
2022,173554626,178319431,16,
2022,173554595,178319405,16,
2022,173554574,178319385,18,
2022,173554628,178319433,18,
2022,173554688,178319495,24,
2022,176028847,180770651,16,
2022,173554612,178319423,16,
2022,173554612,178319424,25,
2022,173554613,178319423,25,
2022,173554613,178319424,16,
2022,176053451,180794365,1,
2022,174945926,179696228,16,
2022,173554685,178319492,3,
2022,173554740,178319549,18,
2022,182427323,187083439,24,
2022,182427324,187083440,16,
2022,182427332,187083448,1,
2022,182427338,187083454,3,
2022,182427346,187083460,3,
2022,182427354,187083465,1,
2022,182427356,187083467,18,
2022,182427358,187083469,3,
2022,182427360,187083471,18,
2022,182427363,187083474,1,
2022,182427365,187083476,3,
2022,182427366,187083477,1,
2022,182427368,187083479,17,
2022,182427370,187083481,3,
2022,182427371,187083482,16,
2022,182427373,187083484,25,
2022,182427373,187083485,19,
2022,182427374,187083484,19,
2022,182427374,187083485,25,
2022,182427385,187083496,3,
2022,182427388,187083498,1,
2022,182427388,187083499,25,
2022,182427389,187083498,25,
2022,182427389,187083499,1,
2022,182427394,187083504,18,
2022,182427395,187083504,5,
2022,182427397,187083506,16,
2022,182830133,187479145,16,
2022,182427406,187083516,18,
2022,182427407,187083517,16,
2022,182427407,187083518,25,
2022,182427408,187083517,25,
2022,182427408,187083518,16,
2022,182829816,187478847,18,
2022,182427411,187083521,3,
2022,173554661,178319465,25,
2022,182427412,187083522,16,
2022,173554661,178319466,16,
2022,173554662,178319465,16,
2022,173554662,178319466,25,
2022,182828672,187477754,1,
2022,173554742,178319551,1,
2022,182427420,187083530,9,
2022,173554730,178319539,24,
2022,182427422,187083532,16,
2022,182427423,187083533,15,
2022,173554746,178319555,18,
2022,182427425,187083535,1,
2022,182427427,187083537,18,
2022,173554749,178319558,16,
2022,182427428,187083538,21,
2022,182427429,187083539,5,
2022,173554788,178319596,18,
2022,182427431,187083541,18,
2022,173554780,178319588,16,
2022,182427433,187083543,19,
2022,173554791,178319599,18,
2022,173554777,178319585,21,
2022,182427435,187083545,5,
2022,182427436,187083546,3,
2022,177502008,182219144,18,
2022,182427438,187083548,9,
2022,173554762,178319571,21,
2022,188086649,192669637,16,
2022,182427439,187083549,16,
2022,182427440,187083550,21,
2022,173554835,178319645,21,
2022,182829269,187478330,1,
2022,182829313,187478372,1,
2022,182829313,187478373,1,
2022,173554836,178319645,5,
2022,182829275,187478335,18,
2022,173554722,178319531,24,
2022,182829282,187478341,3,
2022,173554823,178319632,17,
2022,173554823,178319633,21,
2022,173554829,178319639,16,
2022,182829290,187478348,24,
2022,182829291,187478349,19,
2022,174945928,179696230,24,
2022,182829292,187478350,19,
2022,173554785,178319593,17,
2022,184585812,189214565,16,
2022,188071117,192654081,18,
2022,182829295,187478353,10,
2022,173554875,178319684,24,
2022,182829296,187478354,5,
2022,182829296,187478355,4,
2022,182829300,187478359,19,
2022,182829301,187478360,18,
2022,173554868,178319676,21,
2022,182829302,187478361,3,
2022,182829303,187478362,21,
2022,177498537,182215878,24,
2022,176028436,180770248,18,
2022,173554914,178319722,18,
2022,179760119,184441877,9,
2022,174469180,179229461,24,
2022,188071118,192654082,16,
2022,173554961,178319772,16,
2022,173554963,178319774,1,
2022,173554963,178319775,24,
2022,173554964,178319774,1,
2022,173554964,178319775,24,
2022,173554993,178319804,1,
2022,187473669,192060419,16,
2022,174717405,179472185,16,
2022,187460074,192047258,1,
2022,182829304,187478363,1,
2022,182829304,187478364,1,
2022,182829306,187478365,9,
2022,182829315,187478375,21,
2022,182829320,187478380,16,
2022,182829322,187478382,9,
2022,182829323,187478382,9,
2022,182829328,187478386,1,
2022,182829330,187478388,16,
2022,182829332,187478390,16,
2022,182829334,187478392,16,
2022,182829335,187478393,16,
2022,182829340,187478398,1,
2022,182829341,187478399,16,
2022,182829343,187478401,16,
2022,182829345,187478402,1,
2022,182829346,187478403,24,
2022,182829359,187478418,21,
2022,182829362,187478420,24,
2022,182829362,187478421,24,
2022,182829363,187478422,16,
2022,182829365,187478424,16,
2022,182829368,187478426,16,
2022,182829369,187478427,3,
2022,173554988,178319799,16,
2022,182829371,187478429,19,
2022,174717410,179472190,16,
2022,182829381,187478438,24,
2022,182829382,187478438,24,
2022,182829386,187478443,3,
2022,182829387,187478444,24,
2022,182829390,187478446,3,
2022,182829393,187478449,18,
2022,182829393,187478450,25,
2022,182829394,187478449,25,
2022,182829394,187478450,18,
2022,182829395,187478451,9,
2022,182829399,187478455,16,
2022,182829404,187478460,3,
2022,182829405,187478461,3,
2022,182829409,187478465,3,
2022,182829410,187478466,1,
2022,182829420,187478475,14,
2022,182829421,187478476,17,
2022,182829429,187478482,24,
2022,182829431,187478483,16,
2022,182829442,187478494,3,
2022,182829442,187478495,25,
2022,182829443,187478494,25,
2022,182829443,187478495,3,
2022,182829435,187478487,3,
2022,182829435,187478488,3,
2022,182829436,187478487,3,
2022,182829436,187478488,3,
2022,182829437,187478489,21,
2022,182829438,187478490,21,
2022,182829447,187478499,3,
2022,182829449,187478501,18,
2022,182829482,187478531,1,
2022,182829482,187478532,25,
2022,182829483,187478531,25,
2022,182829483,187478532,1,
2022,182829451,187478503,16,
2022,182829457,187478509,9,
2022,182829458,187478509,1,
2022,182829463,187478514,18,
2022,182829464,187478514,18,
2022,182829465,187478514,18,
2022,182829467,187478515,3,
2022,182829468,187478516,16,
2022,182829469,187478517,15,
2022,182829473,187478521,15,
2022,182829474,187478522,16,
2022,182829484,187478533,5,
2022,182829484,187478534,15,
2022,182829488,187478538,21,
2022,182829489,187478539,24,
2022,182829500,187478550,24,
2022,182829502,187478552,3,
2022,182829527,187478578,3,
2022,182829527,187478579,25,
2022,182829528,187478578,25,
2022,182829528,187478579,3,
2022,182829510,187478559,18,
2022,182829511,187478560,16,
2022,173555014,178319822,5,
2022,182829520,187478570,21,
2022,173555055,178319858,21,
2022,182829532,187478583,24,
2022,173555053,178319856,21,
2022,182829537,187478587,21,
2022,173555066,178319868,7,
2022,174717411,179472191,16,
2022,182829542,187478592,15,
2022,182829551,187478601,3,
2022,182829554,187478604,16,
2022,182829555,187478604,16,
2022,182829556,187478604,16,
2022,182829557,187478605,1,
2022,182829558,187478605,16,
2022,182829559,187478606,3,
2022,182829560,187478607,3,
2022,182829563,187478609,3,
2022,182829564,187478610,14,
2022,182829565,187478610,14,
2022,182829579,187478623,16,
2022,182829589,187478632,3,
2022,182829590,187478633,3,
2022,182829593,187478637,3,
2022,182829597,187478640,9,
2022,182829608,187478651,18,
2022,182829608,187478652,18,
2022,182829610,187478654,18,
2022,182829610,187478655,25,
2022,182829612,187478656,24,
2022,182829613,187478657,24,
2022,182829625,187478670,1,
2022,182829625,187478671,1,
2022,182829626,187478670,25,
2022,182829626,187478671,1,
2022,182829616,187478660,18,
2022,182829622,187478667,24,
2022,182829630,187478675,18,
2022,182829636,187478684,18,
2022,182829642,187478689,16,
2022,182829642,187478690,16,
2022,182829643,187478689,16,
2022,182829643,187478690,16,
2022,182829646,187478692,1,
2022,182829653,187478700,17,
2022,182829656,187478702,18,
2022,182829657,187478703,1,
2022,182829683,187478725,3,
2022,182829683,187478726,1,
2022,182829658,187478704,3,
2022,182829659,187478704,1,
2022,182829661,187478706,18,
2022,182829662,187478707,16,
2022,182829666,187478711,18,
2022,182829667,187478712,3,
2022,184585553,189214324,15,
2022,184585554,189214324,15,
2022,182829671,187478715,24,
2022,182829677,187478719,3,
2022,182829694,187478736,3,
2022,180987032,185655157,16,
2022,182829723,187478764,24,
2022,182829725,187478764,24,
2022,180987033,185655157,5,
2022,188074550,192657391,1,
2022,173555072,178319875,15,
2022,182829706,187478748,3,
2022,174717409,179472189,16,
2022,182829707,187478749,3,
2022,182829707,187478750,25,
2022,182829708,187478749,25,
2022,182829708,187478750,3,
2022,173555057,178319860,1,
2022,182829709,187478751,3,
2022,178484683,183188014,16,
2022,182829712,187478753,1,
2022,173555061,178319864,5,
2022,173555062,178319864,21,
2022,182829717,187478758,16,
2022,173555083,178319886,19,
2022,182829718,187478758,3,
2022,188074554,192657394,16,
2022,182829731,187478770,18,
2022,182829733,187478772,3,
2022,182829735,187478774,24,
2022,182829735,187478775,24,
2022,182829736,187478774,24,
2022,182829736,187478775,24,
2022,173555005,178319814,26,
2022,173555106,178319908,24,
2022,182829748,187478787,1,
2022,182829748,187478788,25,
2022,182829749,187478787,25,
2022,182829749,187478788,1,
2022,182829752,187478791,9,
2022,173555098,178319900,25,
2022,182829767,187478804,17,
2022,182829767,187478805,25,
2022,173555098,178319901,14,
2022,173555099,178319900,14,
2022,182829768,187478804,25,
2022,182829768,187478805,5,
2022,173555099,178319901,25,
2022,173555116,178319918,16,
2022,182829754,187478793,16,
2022,182829755,187478793,16,
2022,173555094,178319896,9,
2022,173555047,178319851,16,
2022,173555047,178319852,15,
2022,173555048,178319851,15,
2022,173555048,178319852,16,
2022,173555049,178319851,15,
2022,173555049,178319852,15,
2022,173555110,178319912,7,
2022,173555138,178319942,1,
2022,173555147,178319949,18,
2022,173555136,178319940,21,
2022,179219351,183912080,18,
2022,173555176,178319979,18,
2022,173555170,178319973,21,
2022,173555179,178319982,21,
2022,174470137,179230403,24,
2022,174470137,179230404,24,
2022,174470137,179230405,16,
2022,174717417,179472197,21,
2022,173555180,178319983,5,
2022,173555171,178319974,24,
2022,179759169,184440969,3,
2022,174717418,179472198,16,
2022,174717420,179472201,15,
2022,173555173,178319976,17,
2022,173555198,178320003,9,
2022,173555431,178320217,16,
2022,173555158,178319961,26,
2022,173555214,178320021,16,
2022,173555212,178320019,9,
2022,173555450,178320234,16,
2022,174717422,179472203,1,
2022,173555435,178320221,15,
2022,173555435,178320222,18,
2022,173555453,178320237,16,
2022,188919733,193497842,17,
2022,173555465,178320249,16,
2022,173555601,178320386,16,
2022,173555584,178320369,14,
2022,174717430,179472210,1,
2022,187419939,192010186,24,
2022,182829774,187478812,5,
2022,182829779,187478817,18,
2022,182829790,187478825,24,
2022,182829790,187478826,24,
2022,182829798,187478830,17,
2022,182829801,187478832,16,
2022,182829813,187478844,22,
2022,182829813,187478845,25,
2022,182829814,187478844,17,
2022,182829814,187478845,21,
2022,182829805,187478836,25,
2022,182829805,187478837,3,
2022,182829806,187478836,16,
2022,182829806,187478837,25,
2022,182829817,187478848,21,
2022,182829819,187478850,18,
2022,182829820,187478851,24,
2022,182829820,187478852,24,
2022,182829820,187478853,24,
2022,182829822,187478855,18,
2022,182829823,187478856,3,
2022,182829824,187478857,1,
2022,182829826,187478859,16,
2022,182829826,187478860,25,
2022,182829827,187478859,25,
2022,182829827,187478860,16,
2022,182829829,187478862,24,
2022,182829839,187478870,1,
2022,182829840,187478871,1,
2022,182829852,187478885,3,
2022,182829856,187478889,16,
2022,182829858,187478891,17,
2022,182829859,187478891,19,
2022,182829862,187478894,24,
2022,182829868,187478900,16,
2022,182829871,187478903,18,
2022,182829874,187478906,25,
2022,182829874,187478907,5,
2022,182829875,187478906,17,
2022,182829875,187478907,25,
2022,182829877,187478908,24,
2022,182829878,187478908,24,
2022,182829886,187478916,14,
2022,182829888,187478918,3,
2022,182829889,187478919,24,
2022,182829892,187478922,3,
2022,174717432,179472212,5,
2022,182829897,187478927,3,
2022,182829898,187478928,24,
2022,182829911,187478940,24,
2022,182829911,187478941,24,
2022,182829911,187478942,24,
2022,182829911,187478943,25,
2022,182829912,187478940,24,
2022,182829912,187478941,24,
2022,182829912,187478942,24,
2022,182829912,187478943,24,
2022,182829913,187478940,25,
2022,182829913,187478941,24,
2022,182829913,187478942,24,
2022,182829913,187478943,24,
2022,182829914,187478940,24,
2022,182829914,187478941,25,
2022,182829914,187478942,24,
2022,182829914,187478943,24,
2022,182829915,187478940,24,
2022,182829915,187478941,24,
2022,182829915,187478942,25,
2022,182829915,187478943,24,
2022,174470142,179230410,15,
2022,182829905,187478934,17,
2022,182829924,187478951,24,
2022,182829926,187478954,3,
2022,182829940,187478969,9,
2022,182829942,187478971,24,
2022,182829945,187478974,3,
2022,187460075,192047259,3,
2022,182829949,187478978,3,
2022,182829950,187478979,3,
2022,182829952,187478981,3,
2022,182829956,187478984,18,
2022,182829957,187478984,18,
2022,182829958,187478984,24,
2022,182829959,187478984,24,
2022,182829960,187478985,16,
2022,182829961,187478986,24,
2022,182829963,187478988,17,
2022,182829964,187478989,17,
2022,182829965,187478990,3,
2022,182829970,187478995,16,
2022,182829974,187478999,1,
2022,182829975,187479000,9,
2022,182829979,187479004,14,
2022,182829980,187479005,16,
2022,182829983,187479008,25,
2022,182829983,187479009,5,
2022,182829984,187479008,17,
2022,182829984,187479009,25,
2022,182829985,187479010,3,
2022,182829989,187479014,18,
2022,182829991,187479015,3,
2022,182829993,187479017,1,
2022,182829999,187479023,3,
2022,182830000,187479024,1,
2022,182830001,187479024,1,
2022,182830010,187479030,3,
2022,182830010,187479031,25,
2022,182830011,187479030,25,
2022,182830011,187479031,3,
2022,182830012,187479032,3,
2022,182830013,187479033,16,
2022,182830014,187479034,3,
2022,182830016,187479036,26,
2022,182830017,187479037,16,
2022,182830019,187479039,9,
2022,182830032,187479052,9,
2022,182830033,187479053,3,
2022,182830034,187479054,18,
2022,182830037,187479056,1,
2022,182830038,187479057,18,
2022,182830043,187479062,16,
2022,182830052,187479071,16,
2022,182830056,187479074,18,
2022,173555761,178320479,25,
2022,182830059,187479077,5,
2022,173555761,178320480,16,
2022,173555762,178320479,16,
2022,173555762,178320480,25,
2022,173555728,178320445,16,
2022,182830064,187479082,3,
2022,182830074,187479093,18,
2022,182830075,187479093,16,
2022,182830076,187479093,16,
2022,182830077,187479093,5,
2022,173555908,178320622,18,
2022,182830078,187479093,5,
2022,182830079,187479093,16,
2022,182830080,187479093,16,
2022,182830081,187479093,16,
2022,182830083,187479094,1,
2022,173555801,178320518,15,
2022,182830085,187479096,21,
2022,182830086,187479097,3,
2022,182830088,187479099,15,
2022,173555894,178320607,16,
2022,182830089,187479100,3,
2022,182830090,187479101,1,
2022,173555824,178320537,21,
2022,182830092,187479103,25,
2022,182830092,187479104,18,
2022,182830093,187479103,18,
2022,182830093,187479104,25,
2022,176258271,180994423,15,
2022,182830104,187479114,3,
2022,174949669,179699751,16,
2022,174949669,179699752,16,
2022,174949670,179699751,16,
2022,182830108,187479118,16,
2022,182830109,187479118,18,
2022,174949670,179699752,16,
2022,173555927,178320642,18,
2022,182830110,187479119,3,
2022,182830111,187479120,18,
2022,182830112,187479121,25,
2022,182830112,187479122,18,
2022,182830113,187479121,18,
2022,182830113,187479122,25,
2022,173555928,178320642,18,
2022,173556060,178320766,16,
2022,182830116,187479125,3,
2022,182830116,187479126,25,
2022,182830117,187479125,25,
2022,182830117,187479126,3,
2022,182830118,187479127,3,
2022,182830118,187479128,25,
2022,182830119,187479127,25,
2022,182830119,187479128,3,
2022,182830122,187479134,16,
2022,182830135,187479147,19,
2022,182830137,187479149,16,
2022,182830138,187479149,16,
2022,173555985,178320699,1,
2022,182830141,187479152,24,
2022,173556019,178320730,21,
2022,182830142,187479153,3,
2022,173555956,178320672,16,
2022,174717436,179472216,18,
2022,182830153,187479164,3,
2022,182830154,187479165,3,
2022,182830168,187479181,16,
2022,182830169,187479182,3,
2022,182830170,187479183,17,
2022,182830178,187479191,5,
2022,182830181,187479194,3,
2022,182830182,187479194,24,
2022,182830183,187479194,16,
2022,182830184,187479195,17,
2022,182830184,187479196,25,
2022,182830185,187479195,25,
2022,182830185,187479196,5,
2022,182830186,187479197,1,
2022,182830187,187479198,16,
2022,182830188,187479199,21,
2022,182830197,187479209,21,
2022,182830200,187479212,3,
2022,182830201,187479213,1,
2022,182830202,187479214,5,
2022,182830203,187479214,5,
2022,182830204,187479214,1,
2022,182830205,187479214,1,
2022,182830206,187479215,15,
2022,182830213,187479224,15,
2022,182830218,187479229,16,
2022,182830223,187479235,1,
2022,182830224,187479236,17,
2022,182830230,187479241,3,
2022,182830231,187479242,16,
2022,182830241,187479253,21,
2022,182830242,187479254,18,
2022,182830294,187479302,25,
2022,182830294,187479303,3,
2022,182830295,187479302,3,
2022,182830295,187479303,25,
2022,182830247,187479256,18,
2022,182830250,187479258,1,
2022,182830251,187479259,24,
2022,182830252,187479260,1,
2022,182830297,187479305,3,
2022,182830297,187479306,25,
2022,182830298,187479305,25,
2022,182830298,187479306,3,
2022,182830254,187479262,16,
2022,182830258,187479266,16,
2022,182830259,187479267,10,
2022,174717440,179472220,21,
2022,182830263,187479271,18,
2022,182830265,187479273,16,
2022,182830270,187479277,15,
2022,182830272,187479279,3,
2022,182830274,187479281,16,
2022,182830279,187479286,15,
2022,182830280,187479287,24,
2022,182830283,187479290,1,
2022,182830286,187479292,21,
2022,182830287,187479293,16,
2022,182830289,187479297,18,
2022,182830299,187479307,25,
2022,182830299,187479308,1,
2022,182830300,187479307,1,
2022,182830300,187479308,25,
2022,182830303,187479311,18,
2022,182830310,187479318,21,
2022,182830313,187479321,18,
2022,182830331,187479338,25,
2022,182830331,187479339,3,
2022,182830332,187479338,3,
2022,182830332,187479339,25,
2022,182830315,187479323,16,
2022,182830333,187479340,3,
2022,182830333,187479341,25,
2022,182830334,187479340,25,
2022,182830334,187479341,3,
2022,182830321,187479328,16,
2022,182830336,187479343,25,
2022,182830336,187479344,3,
2022,182830337,187479343,3,
2022,182830337,187479344,25,
2022,182830339,187479347,18,
2022,182830340,187479348,3,
2022,174717440,179472221,25,
2022,174717441,179472220,25,
2022,174717441,179472221,21,
2022,173556123,178320838,16,
2022,182830350,187479358,3,
2022,182830351,187479359,18,
2022,174717443,179472223,1,
2022,182830354,187479361,21,
2022,182830355,187479362,16,
2022,182830355,187479363,25,
2022,182830356,187479362,25,
2022,182830356,187479363,16,
2022,182830358,187479365,16,
2022,182830378,187479383,16,
2022,182830390,187479390,24,
2022,182830394,187479395,5,
2022,182830395,187479396,18,
2022,182830397,187479398,3,
2022,182830398,187479399,24,
2022,182830399,187479400,25,
2022,182830399,187479401,3,
2022,182830400,187479400,3,
2022,182830400,187479401,25,
2022,182830404,187479406,16,
2022,182830404,187479407,16,
2022,182830404,187479408,16,
2022,182830412,187479416,16,
2022,182830412,187479417,16,
2022,182830413,187479418,3,
2022,182830417,187479421,3,
2022,182830418,187479422,1,
2022,184585671,189214431,3,
2022,182830425,187479429,24,
2022,182830426,187479430,18,
2022,182830427,187479431,18,
2022,182830433,187479437,18,
2022,182830438,187479441,1,
2022,182830439,187479441,1,
2022,187460009,192047195,18,
2022,182830442,187479443,16,
2022,182830445,187479446,9,
2022,182830445,187479447,25,
2022,182830446,187479446,25,
2022,182830446,187479447,9,
2022,182830449,187479450,3,
2022,184585500,189214271,3,
2022,182830470,187479466,3,
2022,182830470,187479467,25,
2022,182830471,187479466,25,
2022,182830471,187479467,3,
2022,182830473,187479469,16,
2022,182830475,187479471,3,
2022,182830475,187479472,25,
2022,182830476,187479471,25,
2022,182830476,187479472,3,
2022,182830477,187479473,18,
2022,182830479,187479475,24,
2022,182830480,187479475,24,
2022,182830482,187479477,6,
2022,182830483,187479478,3,
2022,182830484,187479479,18,
2022,182830487,187479481,21,
2022,182830490,187479484,3,
2022,182830492,187479486,24,
2022,173556142,178320857,16,
2022,173555993,178320707,14,
2022,173555993,178320708,25,
2022,173555994,178320707,25,
2022,173555994,178320708,14,
2022,174717445,179472225,19,
2022,173555936,178320650,25,
2022,173555936,178320651,1,
2022,173555937,178320650,1,
2022,173555937,178320651,25,
2022,173555938,178320650,3,
2022,173555938,178320651,1,
2022,188578743,193158995,16,
2022,174717446,179472226,19,
2022,174717447,179472226,19,
2022,173556247,178320959,18,
2022,173556277,178320988,1,
2022,173555439,178320225,18,
2022,173556285,178320996,18,
2022,173556125,178320840,21,
2022,173556300,178321014,24,
2022,173556219,178320931,18,
2022,173556186,178320898,10,
2022,174717448,179472227,18,
2022,184584848,189213632,16,
2022,184584850,189213634,3,
2022,184584851,189213635,15,
2022,184584855,189213638,16,
2022,184584858,189213641,1,
2022,184584859,189213642,24,
2022,184584859,189213643,24,
2022,184584860,189213642,24,
2022,184584860,189213643,24,
2022,184584867,189213650,3,
2022,184584881,189213665,18,
2022,173556289,178321000,21,
2022,184584889,189213672,26,
2022,173556304,178321018,16,
2022,173556580,178321299,16,
2022,184584894,189213677,18,
2022,173556580,178321300,16,
2022,173556594,178321314,24,
2022,184584897,189213679,17,
2022,173556581,178321301,21,
2022,184584901,189213683,3,
2022,184584902,189213683,24,
2022,184584904,189213685,3,
2022,184584906,189213687,18,
2022,184584920,189213700,3,
2022,184584927,189213704,18,
2022,184584928,189213705,19,
2022,184584929,189213706,9,
2022,184584939,189213712,3,
2022,184584945,189213718,18,
2022,184584946,189213719,3,
2022,184585019,189213798,3,
2022,184585019,189213799,25,
2022,184585020,189213798,25,
2022,184585020,189213799,3,
2022,184584968,189213743,1,
2022,184584969,189213744,9,
2022,184584973,189213748,1,
2022,184584974,189213749,17,
2022,184584985,189213760,16,
2022,184584992,189213767,14,
