data_year,groupb_arrestee_id,weapon_code,weapon_id
2022,47228973,01,51
2022,47229028,01,51
2022,47229034,01,51
2022,47229036,01,51
2022,47229038,01,51
2022,47229039,01,51
2022,47229040,01,51
2022,47229086,01,51
2022,47229087,01,51
2022,47228961,01,51
2022,47228963,01,51
2022,47228964,01,51
2022,47228967,01,51
2022,47228969,01,51
2022,47228970,01,51
2022,47229023,01,51
2022,47229026,01,51
2022,47229033,01,51
2022,47170213,01,51
2022,47229004,01,51
2022,47229005,01,51
2022,47229009,01,51
2022,47229015,01,51
2022,47229016,01,51
2022,47229044,01,51
2022,47229057,01,51
2022,47229065,01,51
2022,47229070,01,51
2022,47229072,01,51
2022,47229078,01,51
2022,47229080,01,51
2022,47229082,01,51
2022,47229318,01,51
2022,47229320,01,51
2022,47229322,01,51
2022,47229325,01,51
2022,47229335,01,51
2022,47229338,01,51
2022,47229345,01,51
2022,47229035,01,51
2022,47229037,01,51
2022,47170287,01,51
2022,47170090,01,51
2022,47229090,01,51
2022,47229092,01,51
2022,47170535,01,51
2022,47170624,01,51
2022,47170614,01,51
2022,47171080,01,51
2022,47171128,01,51
2022,47171486,01,51
2022,47171447,01,51
2022,47171417,01,51
2022,47171305,01,51
2022,47171351,01,51
2022,47171645,01,51
2022,47171664,01,51
2022,47229308,01,51
2022,47171903,01,51
2022,47172423,01,51
2022,47172412,01,51
2022,47172579,01,51
2022,47172690,01,51
2022,47172711,01,51
2022,47172823,01,51
2022,47172892,01,51
2022,47172765,01,51
2022,47172766,01,51
2022,47172692,01,51
2022,47172694,01,51
2022,47172967,01,51
2022,47172984,01,51
2022,47173134,01,51
2022,47173004,01,51
2022,47173025,01,51
2022,47172940,01,51
2022,47173006,01,51
2022,47173062,01,51
2022,47173097,01,51
2022,47173154,01,51
2022,47173170,01,51
2022,47173013,01,51
2022,47173053,01,51
2022,47172922,01,51
2022,47173081,01,51
2022,47173520,01,51
2022,47229312,01,51
2022,47229314,01,51
2022,47229313,01,51
2022,47229315,01,51
2022,47229326,01,51
2022,47229328,01,51
2022,47229330,01,51
2022,47229332,01,51
2022,47229334,01,51
2022,47229340,01,51
2022,47229343,01,51
2022,47229344,01,51
2022,47229348,01,51
2022,47173316,01,51
2022,47173502,01,51
2022,47173814,01,51
2022,47173469,01,51
2022,47173441,01,51
2022,47173613,01,51
2022,47173843,01,51
2022,47174199,01,51
2022,48535928,01,51
2022,48535929,01,51
2022,48535930,01,51
2022,48535932,01,51
2022,48535947,01,51
2022,48535950,01,51
2022,48535954,01,51
2022,48535917,01,51
2022,48535920,01,51
2022,48535923,01,51
2022,48535924,01,51
2022,48535925,01,51
2022,48535940,01,51
2022,48535944,01,51
2022,48535949,01,51
2022,48535952,01,51
2022,48535956,01,51
2022,48537469,01,51
2022,48537712,01,51
2022,48537716,01,51
2022,48537718,01,51
2022,48537726,01,51
2022,48537728,01,51
2022,48537729,01,51
2022,48537730,01,51
2022,48537710,01,51
2022,48537714,01,51
2022,48537715,01,51
2022,48537717,01,51
2022,48537719,01,51
2022,48537721,01,51
2022,48537724,01,51
2022,48537725,01,51
2022,48537727,01,51
2022,48537706,01,51
2022,48537707,01,51
2022,48537699,01,51
2022,48537708,01,51
2022,48537709,01,51
2022,48537739,01,51
2022,48537711,01,51
2022,48537720,01,51
2022,48537722,01,51
2022,48537723,01,51
2022,48537736,01,51
2022,48537879,01,51
2022,47889414,01,51
2022,47889691,01,51
2022,48535807,01,51
2022,48535808,01,51
2022,48535814,01,51
2022,48535818,01,51
2022,48535854,01,51
2022,48535889,01,51
2022,48535986,01,51
2022,47174385,01,51
2022,47174246,01,51
2022,47174439,01,51
2022,47174489,01,51
2022,47174568,01,51
2022,47174724,01,51
2022,47174846,01,51
2022,47174950,01,51
2022,47174952,01,51
2022,47174990,01,51
2022,47174739,01,51
2022,47174723,01,51
2022,47174870,01,51
2022,47174836,01,51
2022,47174850,01,51
2022,47174948,01,51
2022,47174981,01,51
2022,47175006,01,51
2022,47175007,01,51
2022,47175014,01,51
2022,47175016,01,51
2022,47175024,01,51
2022,47175028,01,51
2022,47175031,01,51
2022,47175032,01,51
2022,47174913,01,51
2022,47174915,01,51
2022,47174917,01,51
2022,47174918,01,51
2022,47174925,01,51
2022,47174929,01,51
2022,47174931,01,51
2022,47174935,01,51
2022,47174939,01,51
2022,47174959,01,51
2022,47174968,01,51
2022,47174998,01,51
2022,47175002,01,51
2022,47175077,01,51
2022,47175079,01,51
2022,47175084,01,51
2022,47175087,01,51
2022,47175089,01,51
2022,47175115,01,51
2022,47175123,01,51
2022,47175129,01,51
2022,47175137,01,51
2022,47175171,01,51
2022,47174912,01,51
2022,47174920,01,51
2022,47174921,01,51
2022,47174922,01,51
2022,47174927,01,51
2022,47174933,01,51
2022,47174941,01,51
2022,47174943,01,51
2022,47174945,01,51
2022,47174953,01,51
2022,47174956,01,51
2022,47174958,01,51
2022,47174960,01,51
2022,47174965,01,51
2022,47174973,01,51
2022,47174997,01,51
2022,47175005,01,51
2022,47175038,01,51
2022,47175043,01,51
2022,47175045,01,51
2022,47175086,01,51
2022,47175090,01,51
2022,47175099,01,51
2022,47175100,01,51
2022,47175101,01,51
2022,47175112,01,51
2022,47175114,01,51
2022,47175122,01,51
2022,47175151,01,51
2022,47174949,01,51
2022,47174951,01,51
2022,47174974,01,51
2022,47174975,01,51
2022,47174983,01,51
2022,47174984,01,51
2022,47174987,01,51
2022,47174988,01,51
2022,47174989,01,51
2022,47174991,01,51
2022,47174993,01,51
2022,47174994,01,51
2022,47175008,01,51
2022,47175011,01,51
2022,47175035,01,51
2022,47175053,01,51
2022,47175056,01,51
2022,47175065,01,51
2022,47175075,01,51
2022,47175092,01,51
2022,47175096,01,51
2022,47175106,01,51
2022,47175108,01,51
2022,47175109,01,51
2022,47175110,01,51
2022,47175117,01,51
2022,47175154,01,51
2022,47175167,01,51
2022,47175177,01,51
2022,47175178,01,51
2022,47175183,01,51
2022,47175231,01,51
2022,47174914,01,51
2022,47174919,01,51
2022,47174930,01,51
2022,47174940,01,51
2022,47174944,01,51
2022,47174955,01,51
2022,47174957,01,51
2022,47174962,01,51
2022,47174967,01,51
2022,47174969,01,51
2022,47174996,01,51
2022,47175003,01,51
2022,47175040,01,51
2022,47175076,01,51
2022,47175078,01,51
2022,47175080,01,51
2022,47175081,01,51
2022,47175083,01,51
2022,47175085,01,51
2022,47175088,01,51
2022,47175102,01,51
2022,47175111,01,51
2022,47175125,01,51
2022,47175127,01,51
2022,47175130,01,51
2022,47175133,01,51
2022,47175150,15,9
2022,48535985,01,51
2022,48535987,01,51
2022,48535988,01,51
2022,48535999,01,51
2022,48536001,01,51
2022,48536006,01,51
2022,48536016,01,51
2022,48536018,01,51
2022,48535993,01,51
2022,48535995,01,51
2022,48535996,01,51
2022,48536013,01,51
2022,48536014,01,51
2022,48536015,01,51
2022,48536017,01,51
2022,48536019,01,51
2022,48533692,01,51
2022,48533699,01,51
2022,48533700,01,51
2022,48533701,01,51
2022,48533702,01,51
2022,48533693,01,51
2022,48533696,01,51
2022,48533698,01,51
2022,48533847,01,51
2022,48533852,01,51
2022,48533854,01,51
2022,48533855,01,51
2022,48533689,01,51
2022,48533690,01,51
2022,48533697,01,51
2022,48533703,01,51
2022,48533764,01,51
2022,48533769,01,51
2022,48533774,01,51
2022,48533776,01,51
2022,48533779,01,51
2022,48533782,01,51
2022,48533783,01,51
2022,48533784,01,51
2022,48533788,01,51
2022,48533791,01,51
2022,48533793,01,51
2022,48533794,01,51
2022,48533766,01,51
2022,48533772,01,51
2022,48533773,01,51
2022,48533775,01,51
2022,48533780,01,51
2022,48533787,01,51
2022,48533790,01,51
2022,48533765,01,51
2022,48533768,01,51
2022,48533771,01,51
2022,48533777,01,51
2022,48533778,01,51
2022,48533781,01,51
2022,48533785,01,51
2022,48533786,01,51
2022,48533789,01,51
2022,48533792,01,51
2022,48533802,01,51
2022,48533803,01,51
2022,48535959,01,51
2022,48535966,01,51
2022,48535983,01,51
2022,48535984,01,51
2022,48536024,01,51
2022,48536028,01,51
2022,48536074,01,51
2022,48535962,01,51
2022,48535972,01,51
2022,48535975,01,51
2022,48535981,01,51
2022,48536020,01,51
2022,48536026,01,51
2022,48536027,01,51
2022,48536029,01,51
2022,48536031,01,51
2022,48536032,01,51
2022,48536034,01,51
2022,48536035,01,51
2022,48536044,01,51
2022,48536094,01,51
2022,48536097,01,51
2022,48536098,01,51
2022,48536108,01,51
2022,48536113,01,51
2022,48536121,01,51
2022,48533851,01,51
2022,48533867,01,51
2022,48533874,01,51
2022,48533875,01,51
2022,48533917,01,51
2022,48533918,01,51
2022,48533924,01,51
2022,48533925,01,51
2022,48533850,01,51
2022,48533853,01,51
2022,48533857,01,51
2022,48533859,01,51
2022,48533860,01,51
2022,48533861,01,51
2022,48533865,01,51
2022,48533916,01,51
2022,48533919,01,51
2022,48533927,01,51
2022,48533932,01,51
2022,48533933,01,51
2022,48533935,01,51
2022,48533936,01,51
2022,48533938,01,51
2022,48533856,01,51
2022,48533858,01,51
2022,48533863,01,51
2022,48533915,01,51
2022,48533920,01,51
2022,48533921,01,51
2022,48533922,01,51
2022,48533923,01,51
2022,48533926,01,51
2022,48533928,01,51
2022,48533929,01,51
2022,48533930,01,51
2022,48533931,01,51
2022,48533934,01,51
2022,48533942,01,51
2022,48534003,01,51
2022,48534009,01,51
2022,48534013,01,51
2022,48533995,01,51
2022,48533996,01,51
2022,48534000,01,51
2022,48534002,01,51
2022,48534004,01,51
2022,48534005,01,51
2022,48534007,01,51
2022,48534008,01,51
2022,48534079,01,51
2022,48534087,01,51
2022,48534088,01,51
2022,47175152,01,51
2022,47175159,01,51
2022,47175161,01,51
2022,47175162,01,51
2022,47175170,01,51
2022,47175187,01,51
2022,47175194,01,51
2022,47174995,01,51
2022,47175015,01,51
2022,47175018,01,51
2022,47175019,01,51
2022,47175022,01,51
2022,47175023,01,51
2022,47175026,01,51
2022,47175049,01,51
2022,47175051,01,51
2022,47175055,01,51
2022,47175060,01,51
2022,47175066,01,51
2022,48534324,01,51
2022,48535960,01,51
2022,48535961,01,51
2022,48535963,01,51
2022,48533993,01,51
2022,48533997,01,51
2022,48533998,01,51
2022,48533999,01,51
2022,48534001,01,51
2022,48534006,01,51
2022,48534010,01,51
2022,48534011,01,51
2022,48534012,01,51
2022,48534014,01,51
2022,48534083,01,51
2022,48534085,01,51
2022,48534153,01,51
2022,48534304,01,51
2022,48534336,01,51
2022,48534340,01,51
2022,48535973,01,51
2022,48535977,01,51
2022,48535979,01,51
2022,48536021,01,51
2022,48536022,01,51
2022,48536030,01,51
2022,48536033,01,51
2022,48534020,01,51
2022,48534021,01,51
2022,48534027,01,51
2022,48534084,01,51
2022,48534086,01,51
2022,48534154,01,51
2022,48534541,01,51
2022,48534547,01,51
2022,48534157,01,51
2022,48534392,01,51
2022,48534543,01,51
2022,48534546,01,51
2022,48534548,01,51
2022,48534551,01,51
2022,48535994,01,51
2022,48535997,01,51
2022,48536002,01,51
2022,48536010,01,51
2022,48536011,01,51
2022,48536012,01,51
2022,48536095,01,51
2022,48536111,01,51
2022,48536127,01,51
2022,48536092,01,51
2022,48536093,01,51
2022,48536096,01,51
2022,48536107,01,51
2022,47175068,01,51
2022,47175071,01,51
2022,47175073,01,51
2022,47175074,01,51
2022,47175118,01,51
2022,47175120,01,51
2022,47175138,01,51
2022,47175139,01,51
2022,47175141,01,51
2022,47175142,01,51
2022,47175143,01,51
2022,47175144,01,51
2022,47175145,01,51
2022,47175164,01,51
2022,47175034,01,51
2022,47175048,01,51
2022,48536109,01,51
2022,47175050,01,51
2022,48536112,01,51
2022,47175054,01,51
2022,48536119,01,51
2022,47175062,01,51
2022,48536122,01,51
2022,48536123,01,51
2022,47175063,01,51
2022,47175069,01,51
2022,48536589,01,51
2022,47175072,01,51
2022,48536612,01,51
2022,47175093,01,51
2022,48534155,01,51
2022,47175098,01,51
2022,48534224,01,51
2022,47175140,01,51
2022,48534386,01,51
2022,47175147,01,51
2022,48534388,01,51
2022,47175153,01,51
2022,48536578,01,51
2022,47175165,01,51
2022,47175176,01,51
2022,47175180,01,51
2022,47175230,01,51
2022,47175233,01,51
2022,47175234,01,51
2022,47175247,01,51
2022,47175253,01,51
2022,47175259,01,51
2022,47175268,01,51
2022,47175280,01,51
2022,47175281,01,51
2022,47175282,01,51
2022,47175284,01,51
2022,47175286,01,51
2022,47175315,01,51
2022,47175350,01,51
2022,47175388,01,51
2022,47175389,01,51
2022,47175395,01,51
2022,47175409,01,51
2022,47175410,12,3
2022,47175411,01,51
2022,47175186,01,51
2022,47175189,01,51
2022,47175192,01,51
2022,47175198,01,51
2022,47175214,01,51
2022,47175216,01,51
2022,47175220,01,51
2022,47175222,01,51
2022,47175270,01,51
2022,47175271,01,51
2022,47175276,01,51
2022,47175294,01,51
2022,47175306,01,51
2022,47175309,01,51
2022,47175312,01,51
2022,47175318,01,51
2022,47175166,01,51
2022,47175168,01,51
2022,47175181,01,51
2022,47175182,01,51
2022,47175227,01,51
2022,47175240,01,51
2022,47175241,01,51
2022,47175243,01,51
2022,47175250,01,51
2022,47175252,01,51
2022,47175256,01,51
2022,47175260,01,51
2022,47175261,01,51
2022,47175267,01,51
2022,47175316,01,51
2022,47175317,01,51
2022,47175347,01,51
2022,47175349,01,51
2022,47175387,01,51
2022,47175396,01,51
2022,47175405,01,51
2022,47175408,01,51
2022,47175412,01,51
2022,47175430,01,51
2022,47175436,01,51
2022,47175443,01,51
2022,47175449,01,51
2022,47175450,01,51
2022,47175463,01,51
2022,47175464,01,51
2022,47175471,01,51
2022,47175480,01,51
2022,47175481,01,51
2022,47175484,01,51
2022,47175485,01,51
2022,47175510,01,51
2022,47175512,01,51
2022,47175513,01,51
2022,47175188,01,51
2022,47175191,01,51
2022,47175193,01,51
2022,47175195,01,51
2022,47175196,01,51
2022,47175208,01,51
2022,47175212,01,51
2022,47175221,01,51
2022,47175279,01,51
2022,47175200,01,51
2022,47175210,01,51
2022,47175223,01,51
2022,47175225,01,51
2022,47175275,01,51
2022,47175278,01,51
2022,47175297,01,51
2022,48536639,01,51
2022,48537226,01,51
2022,48537227,01,51
2022,48537229,01,51
2022,48537164,01,51
2022,48537166,01,51
2022,48537168,01,51
2022,48537174,01,51
2022,48537175,01,51
2022,48537181,01,51
2022,48537182,01,51
2022,48537185,01,51
2022,48537187,01,51
2022,48537190,01,51
2022,48537225,01,51
2022,48537228,01,51
2022,48537235,01,51
2022,48537237,01,51
2022,48537241,01,51
2022,48537163,01,51
2022,48537169,01,51
2022,48537170,01,51
2022,48537173,01,51
2022,48537176,01,51
2022,48537183,01,51
2022,48537186,01,51
2022,48537192,01,51
2022,48537167,01,51
2022,48537171,01,51
2022,48537172,01,51
2022,48537177,01,51
2022,48537178,01,51
2022,48537179,01,51
2022,48537180,01,51
2022,48537184,01,51
2022,48537188,01,51
2022,48537189,01,51
2022,48537193,01,51
2022,48537219,01,51
2022,48537217,01,51
2022,48537231,01,51
2022,48537234,01,51
2022,48537312,01,51
2022,48537221,01,51
2022,48537222,01,51
2022,48537223,01,51
2022,48537224,01,51
2022,48537232,01,51
2022,48537233,01,51
2022,48537305,01,51
2022,48537310,01,51
2022,48537220,01,51
2022,48537309,01,51
2022,48537311,01,51
2022,48537316,01,51
2022,48537317,01,51
2022,48537321,01,51
2022,48537322,01,51
2022,48537326,01,51
2022,48537327,01,51
2022,48537328,01,51
2022,48537236,01,51
2022,48537238,01,51
2022,48537239,01,51
2022,48537240,01,51
2022,48537265,01,51
2022,48537266,01,51
2022,48537276,01,51
2022,48537277,01,51
2022,48537279,01,51
2022,48537314,01,51
2022,48537261,01,51
2022,48537262,01,51
2022,48537267,01,51
2022,48537268,01,51
2022,48537270,01,51
2022,48537271,01,51
2022,48537263,01,51
2022,48537264,01,51
2022,48537272,01,51
2022,48537275,01,51
2022,48537307,01,51
2022,48537329,01,51
2022,48537331,01,51
2022,48537332,01,51
2022,48537334,01,51
2022,48537376,01,51
2022,48537378,01,51
2022,48537273,01,51
2022,48537274,01,51
2022,48537278,01,51
2022,48537280,01,51
2022,48537281,01,51
2022,48537308,01,51
2022,48537313,01,51
2022,48537315,01,51
2022,48537330,01,51
2022,48537335,01,51
2022,48537375,01,51
2022,48537379,01,51
2022,48537382,01,51
2022,48537416,01,51
2022,48537421,01,51
2022,48537432,01,51
2022,48537318,01,51
2022,48537320,01,51
2022,48537324,01,51
2022,48537325,01,51
2022,48537368,01,51
2022,48537371,01,51
2022,48537385,01,51
2022,48537390,01,51
2022,48537323,01,51
2022,48537364,01,51
2022,48537367,01,51
2022,48537370,01,51
2022,48537372,01,51
2022,48537374,01,51
2022,48537384,01,51
2022,48537386,01,51
2022,48537388,01,51
2022,48537389,01,51
2022,48537391,01,51
2022,48537392,01,51
2022,48537417,01,51
2022,48537419,01,51
2022,48537472,01,51
2022,48537377,01,51
2022,48537380,01,51
2022,48537381,01,51
2022,48537387,01,51
2022,48537433,01,51
2022,47175301,01,51
2022,48537466,01,51
2022,48537468,01,51
2022,48537478,01,51
2022,48537496,01,51
2022,47175308,01,51
2022,48537502,01,51
2022,47175320,01,51
2022,48537505,01,51
2022,47175323,01,51
2022,48537369,01,51
2022,48537383,01,51
2022,47175327,01,51
2022,48537418,01,51
2022,47175331,01,51
2022,48537427,01,51
2022,47175335,01,51
2022,48537415,01,51
2022,47175340,01,51
2022,48537420,01,51
2022,47175343,01,51
2022,48537422,01,51
2022,47175344,01,51
2022,48537423,01,51
2022,48537424,01,51
2022,47175346,01,51
2022,48537431,01,51
2022,47175352,01,51
2022,48537434,01,51
2022,48537461,01,51
2022,48537477,01,51
2022,48537479,01,51
2022,48537481,01,51
2022,48534540,01,51
2022,48534542,01,51
2022,48534544,01,51
2022,48534545,01,51
2022,48534549,01,51
2022,48534550,01,51
2022,48534552,13,5
2022,48534865,01,51
2022,48534866,01,51
2022,48534868,01,51
2022,48534873,01,51
2022,48534879,01,51
2022,48534880,01,51
2022,48534882,01,51
2022,48534884,01,51
2022,48534864,01,51
2022,48534869,01,51
2022,48534863,01,51
2022,48534867,01,51
2022,48534870,01,51
2022,48534875,01,51
2022,48534881,01,51
2022,48534883,01,51
2022,48534885,01,51
2022,48534871,01,51
2022,48534872,01,51
2022,48534874,01,51
2022,48534876,01,51
2022,48534878,01,51
2022,48534886,01,51
2022,48534984,01,51
2022,48534989,01,51
2022,48534997,01,51
2022,48535000,01,51
2022,48535001,01,51
2022,48535002,01,51
2022,48535006,01,51
2022,48535007,01,51
2022,48535009,01,51
2022,48535013,01,51
2022,48535024,01,51
2022,48535026,01,51
2022,48535027,01,51
2022,48535060,01,51
2022,48535063,01,51
2022,48535070,01,51
2022,48535072,01,51
2022,48535073,01,51
2022,48535077,01,51
2022,47175354,01,51
2022,47175360,01,51
2022,47175361,01,51
2022,47175365,01,51
2022,47175371,01,51
2022,47175374,01,51
2022,47175376,01,51
2022,47175380,01,51
2022,47175382,01,51
2022,47175415,01,51
2022,47175417,01,51
2022,47175423,01,51
2022,47175456,01,51
2022,47175491,01,51
2022,47175492,01,51
2022,47175494,01,51
2022,47175497,01,51
2022,47175500,01,51
2022,47175504,01,51
2022,47175524,01,51
2022,47175528,01,51
2022,47175536,01,51
2022,47175238,01,51
2022,47175239,01,51
2022,47175245,01,51
2022,47175248,01,51
2022,47175263,01,51
2022,47175264,01,51
2022,47175283,01,51
2022,48535080,01,51
2022,48535082,01,51
2022,48535083,01,51
2022,47175285,01,51
2022,48535087,01,51
2022,48535170,01,51
2022,47175287,01,51
2022,48535171,01,51
2022,47175386,01,51
2022,48535062,01,51
2022,47175397,01,51
2022,48535065,01,51
2022,47175406,01,51
2022,48535066,01,51
2022,48535069,01,51
2022,47175413,01,51
2022,48535071,01,51
2022,47175431,01,51
2022,48535074,01,51
2022,47175432,01,51
2022,48535078,01,51
2022,47175435,01,51
2022,48535079,01,51
2022,47175439,01,51
2022,48535081,01,51
2022,48535085,01,51
2022,47175440,01,51
2022,48535089,01,51
2022,47175442,01,51
2022,48535090,01,51
2022,47175444,01,51
2022,48534986,01,51
2022,47175448,01,51
2022,48534990,01,51
2022,47175451,01,51
2022,48534991,01,51
2022,47175453,01,51
2022,48534999,01,51
2022,47175459,01,51
2022,48535008,01,51
2022,47175465,01,51
2022,48535016,01,51
2022,48535021,01,51
2022,47175467,01,51
2022,48535028,01,51
2022,47175468,01,51
2022,48537426,01,51
2022,47175470,01,51
2022,48537428,01,51
2022,47175472,01,51
2022,48537429,01,51
2022,47175507,01,51
2022,48537430,01,51
2022,47175541,01,51
2022,48537474,01,51
2022,48537486,01,51
2022,47175544,01,51
2022,48534988,01,51
2022,47175551,01,51
2022,48534993,01,51
2022,47175553,01,51
2022,48534994,01,51
2022,48534995,01,51
2022,47175575,01,51
2022,48534996,01,51
2022,47175579,01,51
2022,48535003,01,51
2022,47175594,01,51
2022,48535005,01,51
2022,47175293,01,51
2022,48535010,01,51
2022,48535011,01,51
2022,47175302,01,51
2022,48535012,01,51
2022,47175303,01,51
2022,48535014,01,51
2022,47175305,01,51
2022,48535015,01,51
2022,47175321,01,51
2022,48535017,01,51
2022,47175326,01,51
2022,48535018,01,51
2022,48535019,01,51
2022,47175332,01,51
2022,48535020,01,51
2022,47175334,01,51
2022,48535023,01,51
2022,47175338,01,51
2022,48535025,01,51
2022,47175353,01,51
2022,48535030,01,51
2022,48535029,01,51
2022,47175355,01,51
2022,48537467,01,51
2022,47175356,01,51
2022,48537471,01,51
2022,47175362,01,51
2022,48537473,01,51
2022,47175364,01,51
2022,48537483,01,51
2022,47175378,01,51
2022,48537485,01,51
2022,47175385,01,51
2022,48537488,01,51
2022,48537489,01,51
2022,47175404,01,51
2022,48537490,01,51
2022,47175416,01,51
2022,48535058,01,51
2022,47175418,01,51
2022,48535061,01,51
2022,47175426,01,51
2022,48535067,01,51
2022,47175455,01,51
2022,48535075,01,51
2022,48535076,01,51
2022,47175457,01,51
2022,48535084,01,51
2022,47175525,01,51
2022,48535086,01,51
2022,47175530,01,51
2022,48535088,01,51
2022,47175533,01,51
2022,48535091,01,51
2022,48535092,01,51
2022,47175535,01,51
2022,48535253,01,51
2022,47175538,01,51
2022,48535254,01,51
2022,47175590,01,51
2022,48535257,01,51
2022,48535259,01,51
2022,47175608,01,51
2022,48535261,01,51
2022,47175618,01,51
2022,48535174,01,51
2022,47175337,01,51
2022,48535180,01,51
2022,47175339,01,51
2022,48535183,01,51
2022,48535187,01,51
2022,47175342,01,51
2022,48535190,01,51
2022,47175363,01,51
2022,48535197,01,51
2022,47175366,01,51
2022,48535229,01,51
2022,47175373,01,51
2022,48535236,01,51
2022,47175375,01,51
2022,48535238,01,51
2022,47175379,01,51
2022,48535243,01,51
2022,48535244,01,51
2022,47175381,01,51
2022,48535249,01,51
2022,47175400,01,51
2022,48535311,01,51
2022,47175402,01,51
2022,48535313,01,51
2022,47175420,01,51
2022,48535173,01,51
2022,47175428,01,51
2022,48535179,01,51
2022,48535182,01,51
2022,47175489,01,51
2022,48535185,01,51
2022,47175495,01,51
2022,48535189,01,51
2022,48535192,01,51
2022,47175498,01,51
2022,48535194,01,51
2022,47175499,01,51
2022,48535195,01,51
2022,47175502,01,51
2022,48535199,01,51
2022,47175526,01,51
2022,48535200,01,51
2022,48535227,01,51
2022,47175527,01,51
2022,48535237,01,51
2022,47175531,01,51
2022,48535239,01,51
2022,47175537,01,51
2022,48535240,01,51
2022,47175582,01,51
2022,48535241,01,51
2022,48535245,01,51
2022,47175585,01,51
2022,48535247,01,51
2022,47175586,01,51
2022,48535307,01,51
2022,47175606,01,51
2022,48535308,01,51
2022,47175614,01,51
2022,48535317,01,51
2022,48535320,01,51
2022,47175615,01,51
2022,48535329,01,51
2022,47175616,01,51
2022,48535331,01,51
2022,47175429,01,51
2022,48535172,01,51
2022,47175438,01,51
2022,48535251,01,51
2022,48535255,01,51
2022,47175441,01,51
2022,48535256,01,51
2022,47175452,01,51
2022,48535258,01,51
2022,47175454,01,51
2022,48535175,01,51
2022,47175460,01,51
2022,48535181,01,51
2022,48535188,01,51
2022,47175461,01,51
2022,48535191,01,51
2022,47175473,01,51
2022,48535193,01,51
2022,47175476,01,51
2022,48535196,01,51
2022,48535198,01,51
2022,47175477,01,51
2022,48535231,01,51
2022,47175478,01,51
2022,48535234,01,51
2022,47175479,01,51
2022,48535242,01,51
2022,47175482,01,51
2022,48535246,01,51
2022,48535309,01,51
2022,47175511,01,51
2022,48535315,01,51
2022,47175517,01,51
2022,48535316,01,51
2022,47175522,01,51
2022,48535318,01,51
2022,47175540,01,51
2022,48535321,01,51
2022,48535323,01,51
2022,47175546,01,51
2022,48535326,01,51
2022,47175548,01,51
2022,48535327,01,51
2022,47175561,01,51
2022,48535330,01,51
2022,47175562,01,51
2022,48535429,01,51
2022,47175563,01,51
2022,48535473,01,51
2022,47175567,01,51
2022,48535474,01,51
2022,47175591,01,51
2022,48535476,01,51
2022,48535492,01,51
2022,47175592,01,51
2022,48535498,01,51
2022,47175597,01,51
2022,48535500,01,51
2022,47175599,01,51
2022,48535501,01,51
2022,47175603,01,51
2022,48535314,01,51
2022,47175514,16,52
2022,48535319,01,51
2022,47175520,01,51
2022,48535322,01,51
2022,48535324,01,51
2022,47175521,01,51
2022,48535325,01,51
2022,47175543,01,51
2022,48535328,01,51
2022,47175545,01,51
2022,48535357,01,51
2022,47175549,01,51
2022,48535363,01,51
2022,47175550,01,51
2022,48535365,01,51
2022,48535368,01,51
2022,47175555,01,51
2022,48535369,01,51
2022,47175572,01,51
2022,48535372,01,51
2022,47175573,01,51
2022,48535373,01,51
2022,47175576,01,51
2022,48535376,01,51
2022,47175578,01,51
2022,48535381,01,51
2022,48535383,01,51
2022,47175581,01,51
2022,48535384,01,51
2022,47175593,01,51
2022,48535387,01,51
2022,47175596,01,51
2022,48535388,01,51
2022,47175570,01,51
2022,48535390,01,51
2022,48535393,01,51
2022,47175587,01,51
2022,48535395,01,51
2022,47175613,01,51
2022,48535397,01,51
2022,47175617,01,51
2022,48535405,01,51
2022,47175601,01,51
2022,48535416,01,51
2022,48535597,01,51
2022,47232949,01,51
2022,48535358,01,51
2022,48535370,01,51
2022,48535375,01,51
2022,48535380,01,51
2022,48535382,01,51
2022,48535392,01,51
2022,48535394,01,51
2022,48535396,01,51
2022,48535399,01,51
2022,48535400,01,51
2022,48535402,01,51
2022,48535403,01,51
2022,48535406,01,51
2022,48535407,01,51
2022,48535594,01,51
2022,48535364,01,51
2022,48535367,01,51
2022,48535371,01,51
2022,48535379,01,51
2022,48535385,01,51
2022,48535386,01,51
2022,48535389,01,51
2022,48535391,01,51
2022,48535398,01,51
2022,48535401,01,51
2022,48535404,01,51
2022,48535475,01,51
2022,48535477,01,51
2022,48535478,01,51
2022,48535479,01,51
2022,48535571,01,51
2022,48535572,01,51
2022,48535573,01,51
2022,48535575,01,51
2022,48535584,01,51
2022,48535591,01,51
2022,48535561,01,51
2022,48535563,01,51
2022,48535564,01,51
2022,48535566,01,51
2022,48535569,01,51
2022,48535570,01,51
2022,48535578,01,51
2022,48535562,01,51
2022,48535565,01,51
2022,48535568,01,51
2022,47234153,01,51
2022,47234192,01,51
2022,47234619,01,51
2022,47234744,01,51
2022,47234628,01,51
2022,47234614,01,51
2022,47234663,01,51
2022,47304121,01,51
2022,47304080,01,51
2022,47304137,01,51
2022,47304602,01,51
2022,47304240,01,51
2022,47304213,01,51
2022,47304237,01,51
2022,47304229,01,51
2022,47304282,01,51
2022,47304294,12,3
2022,47304324,01,51
2022,47304399,01,51
2022,47304461,01,51
2022,47304470,01,51
2022,47304480,01,51
2022,47304475,01,51
2022,47304654,01,51
2022,47304677,01,51
2022,47304681,01,51
2022,47304788,01,51
2022,47304880,01,51
