data_year,arrestee_id,nibrs_arrestee_weapon_id,weapon_id
2022,45806765,,51
2022,45829531,,51
2022,47460367,,51
2022,47082838,,51
2022,46613353,,51
2022,46610004,,51
2022,46613354,,51
2022,46613429,,51
2022,46613359,,51
2022,46613444,,51
2022,46613436,,51
2022,46613343,,51
2022,46613361,,51
2022,46553399,,51
2022,46608220,,3
2022,46613445,,51
2022,46613441,,51
2022,46613399,,51
2022,46613439,,51
2022,46613398,,51
2022,46613446,,51
2022,46613419,,51
2022,46613394,,1
2022,46613363,,51
2022,46613428,,51
2022,46613391,,51
2022,46613396,,51
2022,46613423,,51
2022,46553460,,51
2022,46553461,,51
2022,47082839,,51
2022,46613144,,51
2022,46613412,,51
2022,46613418,,51
2022,46613422,,51
2022,46613364,,51
2022,46613407,,51
2022,46553391,,51
2022,46613392,,51
2022,46613239,,51
2022,46613355,,51
2022,46613350,,51
2022,46613365,,51
2022,47082840,,51
2022,47082841,,51
2022,45947091,,51
2022,46612998,,51
2022,46613417,,51
2022,46607972,,51
2022,46613352,,51
2022,46613390,,51
2022,45947121,,51
2022,45947219,,51
2022,46613395,,51
2022,46613400,,51
2022,46358091,,51
2022,46613382,,51
2022,46613231,,51
2022,46613401,,51
2022,46026727,,51
2022,46607305,,51
2022,46613370,,51
2022,46613388,,51
2022,46613387,,51
2022,46613372,,51
2022,46613285,,51
2022,46553490,,3
2022,46553491,,3
2022,46553492,,51
2022,46553493,,51
2022,46553494,,3
2022,46613324,,51
2022,46613384,,52
2022,46613174,,51
2022,46613349,,51
2022,49540035,,3
2022,49540036,,3
2022,46030887,,51
2022,46272331,,51
2022,46613367,,51
2022,46613222,,51
2022,46613380,,51
2022,46032990,,51
2022,46616403,,51
2022,46613123,,51
2022,46613375,,51
2022,46613157,,51
2022,46247340,,51
2022,46613366,,51
2022,46613374,,51
2022,46149699,,51
2022,48101992,,51
2022,46613121,,51
2022,46616404,,51
2022,46613288,,51
2022,46613131,,51
2022,46613351,,51
2022,46613286,,51
2022,46613287,,51
2022,46613315,,3
2022,46613075,,51
2022,46613336,,51
2022,46613337,,51
2022,46613281,,51
2022,46613333,,51
2022,46613156,,51
2022,46616405,,51
2022,46613185,,51
2022,46613143,,51
2022,46613319,,51
2022,46612954,,51
2022,46612955,,51
2022,46141296,,51
2022,46239531,,51
2022,46244566,,51
2022,46239589,,51
2022,46553489,,51
2022,46613330,,51
2022,46613331,,51
2022,46613228,,51
2022,46613105,,51
2022,46613161,,51
2022,46613088,,51
2022,46607406,,51
2022,46613241,,51
2022,46613119,,51
2022,46613332,,51
2022,46613310,,51
2022,46613311,,3
2022,46613134,,51
2022,46613328,,51
2022,46613120,,52
2022,46613334,,51
2022,46613104,,51
2022,46613116,,51
2022,46247315,,51
2022,46613250,,51
2022,46607817,,51
2022,46613298,,51
2022,46239611,,51
2022,46608970,,51
2022,46607657,,51
2022,46239658,,51
2022,46244564,,51
2022,46244569,,51
2022,46274788,,51
2022,46613196,,51
2022,46613289,,51
2022,46613291,,51
2022,46613097,,52
2022,46613318,,51
2022,46274835,,51
2022,46250577,,51
2022,46259241,,51
2022,46870065,,51
2022,46613090,,51
2022,46613070,,51
2022,46613316,,51
2022,46613308,,51
2022,46553392,,51
2022,46613266,,51
2022,46613080,,51
2022,46613264,,51
2022,46613276,,51
2022,46613272,,51
2022,46613063,,51
2022,46608362,,3
2022,46608363,,3
2022,46613236,,51
2022,46613210,,51
2022,46613164,,51
2022,46613115,,51
2022,46613101,,3
2022,46613160,,3
2022,46613172,,51
2022,46613067,,51
2022,46613139,,51
2022,46613234,,51
2022,46613204,,51
2022,46271750,,51
2022,46607303,,51
2022,46271751,,51
2022,46274718,,51
2022,46305869,,51
2022,46282383,,51
2022,49310899,,51
2022,46613148,,51
2022,46613212,,52
2022,46613094,,51
2022,46247297,,51
2022,46613079,,51
2022,46613218,,52
2022,46613235,,51
2022,46613093,,51
2022,46613095,,51
2022,46613113,,51
2022,46282408,,3
2022,47394216,,51
2022,46640228,,51
2022,46613189,,51
2022,46613153,,51
2022,46613096,,51
2022,46613223,,51
2022,46613217,,51
2022,46613220,,52
2022,46613219,,51
2022,46613114,,51
2022,46613117,,51
2022,46613184,,51
2022,46305855,,51
2022,46288231,,51
2022,46348894,,51
2022,46613155,,51
2022,46553435,,51
2022,46613166,,51
2022,46613108,,51
2022,46613109,,51
2022,46870069,,51
2022,46289545,,51
2022,46617499,,51
2022,46289558,,51
2022,46306389,,51
2022,46306390,,51
2022,46306392,,51
2022,46321951,,51
2022,46322008,,51
2022,51342143,,51
2022,46613102,,51
2022,46613151,,51
2022,46616331,,51
2022,46616391,,52
2022,46322168,,51
2022,46616319,,51
2022,46322448,,52
2022,46344567,,51
2022,46613127,,51
2022,47770366,,51
2022,46349546,,51
2022,46349586,,51
2022,46349651,,51
2022,46607324,,51
2022,46616334,,51
2022,46616314,,51
2022,46616388,,51
2022,46616333,,51
2022,46616390,,51
2022,46616379,,51
2022,46616380,,51
2022,46616389,,51
2022,46553413,,51
2022,46553428,,51
2022,46616313,,51
2022,46616385,,51
2022,46608058,,51
2022,46616365,,51
2022,46616304,,51
2022,46616305,,52
2022,46616387,,51
2022,46616375,,51
2022,46616376,,51
2022,46616378,,51
2022,46553385,,51
2022,46432821,,51
2022,46433145,,51
2022,46433340,,53
2022,47558137,,51
2022,46616384,,51
2022,46616336,,51
2022,46616382,,51
2022,46616383,,51
2022,46616364,,51
2022,46616373,,51
2022,46616371,,51
2022,46616317,,51
2022,46616337,,51
2022,46553464,,51
2022,46616372,,51
2022,46608355,,51
2022,46616386,,51
2022,46616359,,51
2022,46616374,,51
2022,46616340,,51
2022,46616339,,51
2022,46616381,,51
2022,46553406,,51
2022,46616366,,51
2022,46616335,,51
2022,46471694,,51
2022,46471713,,51
2022,46607315,,51
2022,46616368,,51
2022,46616350,,51
2022,46616377,,51
2022,46613126,,51
2022,46616370,,51
2022,46471714,,51
2022,48102002,,51
2022,46607322,,51
2022,46616338,,51
2022,46616367,,51
2022,46616352,,51
2022,46616369,,51
2022,46508235,,3
2022,46616360,,51
2022,46616361,,51
2022,46616362,,51
2022,46616318,,51
2022,46616346,,51
2022,46616347,,51
2022,46616348,,51
2022,46616322,,51
2022,46607413,,51
2022,46530986,,51
2022,46537990,,51
2022,48098419,,51
2022,46555625,,51
2022,46559133,,3
2022,46559143,,51
2022,46559163,,51
2022,46559254,,51
2022,47082112,,51
2022,46613083,,51
2022,46616349,,51
2022,46616363,,51
2022,46553390,,51
2022,46613076,,51
2022,46616353,,51
2022,46616329,,51
2022,46613467,,51
2022,46616358,,51
2022,46616357,,51
2022,46553478,,51
2022,46607327,,51
2022,46616328,,51
2022,46607325,,51
2022,46607326,,51
2022,46247252,,51
2022,46247253,,51
2022,46247254,,51
2022,46616355,,51
2022,46616354,,51
2022,46616311,,52
2022,46247261,,51
2022,46247356,,51
2022,46616356,,51
2022,46247321,,51
2022,46576389,,51
2022,46247226,,51
2022,46247227,,51
2022,46247228,,51
2022,46616332,,52
2022,46616323,,51
2022,46616310,,51
2022,46616288,,51
2022,46616286,,51
2022,46616289,,51
2022,46937296,,51
2022,46247238,,51
2022,46247257,,51
2022,46247250,,51
2022,46616351,,51
2022,46616341,,51
2022,46616324,,51
2022,46616284,,51
2022,46616342,,51
2022,46616343,,51
2022,46607316,,51
2022,46247221,,51
2022,46247240,,51
2022,46616345,,51
2022,46247298,,51
2022,46616285,,51
2022,46616276,,51
2022,46247234,,51
2022,46247235,,51
2022,46616344,,51
2022,46616330,,51
2022,46616321,,51
2022,46616326,,51
2022,46616325,,51
2022,46553401,,51
2022,46553402,,51
2022,46630089,,51
2022,46621053,,51
2022,46247247,,51
2022,46247248,,51
2022,46616327,,51
2022,46247287,,51
2022,46616295,,51
2022,46553389,,51
2022,46553407,,51
2022,46553408,,51
2022,46616303,,51
2022,46608411,,51
2022,46553400,,3
2022,46616298,,51
2022,46553410,,51
2022,46616296,,3
2022,46616297,,51
2022,46247260,,51
2022,46608402,,51
2022,46607351,,51
2022,46616283,,51
2022,46616282,,51
2022,46247341,,51
2022,46612967,,1
2022,46612968,,51
2022,46616315,,51
2022,46553438,,51
2022,46272379,,51
2022,46616292,,51
2022,46553422,,51
2022,46616320,,51
2022,46617466,,7
2022,46617470,,51
2022,46629922,,51
2022,46247359,,51
2022,46553505,,51
2022,46247245,,51
2022,46616309,,51
2022,46247360,,51
2022,46272334,,51
2022,46616281,,51
2022,46553432,,51
2022,46616306,,51
2022,46607459,,3
2022,46247361,,51
2022,46553409,,51
2022,46553430,,51
2022,46616300,,51
2022,46616316,,51
2022,46553404,,51
2022,46616301,,51
2022,46553425,,51
2022,47439735,,51
2022,46616290,,51
2022,46553397,,51
2022,46607375,,3
2022,46616280,,51
2022,46553403,,51
2022,46553500,,51
2022,46553501,,51
2022,46616312,,51
2022,46613457,,51
2022,46640553,,51
2022,46640501,,51
2022,46616274,,51
2022,46616293,,51
2022,46607392,,51
2022,46607393,,51
2022,46553498,,51
2022,46553426,,51
2022,46612996,,52
2022,46553463,,51
2022,46553480,,51
2022,46553465,,51
2022,46607304,,53
2022,46616291,,51
2022,46870076,,51
2022,46870077,,51
2022,46870162,,51
2022,46765411,,51
2022,46609506,,51
2022,46609507,,3
2022,46553504,,51
2022,46616307,,51
2022,46608412,,51
2022,46616308,,51
2022,46608413,,51
2022,46616275,,51
2022,46553509,,51
2022,46272571,,51
2022,47397999,,51
2022,46553506,,51
2022,46553507,,51
2022,46553508,,51
2022,46616287,,51
2022,48416234,,51
2022,46616302,,51
2022,46247233,,51
2022,46616279,,51
2022,46608359,,51
2022,46553451,,51
2022,46607292,,51
2022,46607293,,51
2022,46553499,,51
2022,47558047,,51
2022,46272527,,51
2022,46608414,,51
2022,46608415,,51
2022,46607283,,51
2022,48470641,,51
2022,46608230,,51
2022,46553382,,51
2022,46553452,,51
2022,46607496,,51
2022,46553454,,51
2022,46272327,,51
2022,49346049,,51
2022,49346048,,51
2022,46815653,,5
2022,48573062,,51
2022,46607408,,51
2022,46553405,,51
2022,46247218,,51
2022,46553502,,51
2022,46815654,,51
2022,48505689,,51
2022,48505690,,51
2022,48505691,,51
2022,46868149,,51
2022,46608046,,51
2022,46608177,,51
2022,46608398,,51
2022,46247327,,51
2022,46607291,,3
2022,46607300,,51
2022,46607433,,51
2022,46608295,,51
2022,46608416,,51
2022,46608417,,51
2022,46833879,,51
2022,46272336,,52
2022,46607440,,51
2022,46272537,,51
2022,46608407,,51
2022,46553479,,51
2022,46607359,,51
2022,46834095,,51
2022,46272369,,52
2022,46607298,,51
2022,46608045,,51
2022,46851701,,51
2022,48413504,,51
2022,46607234,,51
2022,46247255,,51
2022,46608354,,51
2022,46553482,,51
2022,46247256,,51
2022,46553387,,3
2022,46247224,,51
2022,46607914,,51
2022,46272332,,51
2022,46272333,,51
2022,46247236,,51
2022,46247223,,51
2022,46247286,,51
2022,46247351,,51
2022,47674943,,51
2022,46272580,,51
2022,46272330,,51
2022,46247293,,51
2022,46247285,,51
2022,46272350,,51
2022,46247344,,51
2022,46608438,,51
2022,46608418,,51
2022,46247259,,51
2022,46553383,,51
2022,46608348,,51
2022,46608322,,51
2022,46247353,,51
2022,46247354,,51
2022,46860608,,51
2022,51342198,,51
2022,46608353,,51
2022,46553417,,51
2022,46272367,,51
2022,46608420,,51
2022,46247342,,51
2022,47507310,,51
2022,48143474,,51
2022,46247352,,9
2022,46247349,,51
2022,46272526,,51
2022,46608145,,51
2022,46247355,,51
2022,46553418,,51
2022,46608224,,51
2022,46608221,,51
2022,46608337,,51
2022,46608351,,51
2022,46608437,,51
2022,46891089,,51
2022,46891091,,51
2022,46891101,,51
2022,48150903,,51
2022,48829321,,51
2022,46272579,,51
2022,46608421,,51
2022,46608352,,51
2022,46608310,,3
2022,46608247,,51
2022,46608244,,51
2022,46553420,,51
2022,46608373,,51
2022,46608165,,51
2022,46891102,,51
2022,46930794,,51
2022,46933164,,51
2022,46608350,,51
2022,46608214,,51
2022,46608215,,51
2022,46608346,,51
2022,46608200,,51
2022,46608343,,51
2022,46608223,,51
2022,46608254,,51
2022,46608345,,51
2022,46608342,,51
2022,46608327,,51
2022,46608246,,51
2022,46608225,,51
2022,46608347,,51
2022,46608341,,51
2022,46608339,,52
2022,46608329,,51
2022,46608330,,51
2022,46608216,,51
2022,46608222,,51
2022,46937618,,51
2022,46608243,,51
2022,46608303,,52
2022,46608211,,51
2022,46608325,,51
2022,46608331,,51
2022,46608332,,51
2022,46608376,,51
2022,49254064,,51
2022,46608248,,51
2022,46608434,,51
2022,46608261,,51
2022,46608026,,51
2022,46608328,,51
2022,46608367,,53
2022,46608312,,51
2022,46608231,,51
2022,46608299,,51
2022,46937619,,51
2022,46937665,,51
2022,47009824,,51
2022,48914440,,51
2022,46608436,,51
2022,46608423,,51
2022,46608424,,51
2022,46608425,,51
2022,46608435,,51
2022,46608426,,51
2022,46608228,,51
2022,46608432,,51
2022,46608433,,51
2022,46608366,,3
2022,46608296,,51
2022,46608233,,51
2022,46953228,,51
2022,46608282,,51
2022,46608174,,51
2022,46608279,,51
2022,46608239,,51
2022,46608262,,51
2022,46608187,,51
2022,46608250,,52
2022,46608428,,51
2022,46608429,,51
2022,46608208,,3
2022,46612975,,51
2022,46612976,,51
2022,46608207,,51
2022,46608241,,51
2022,47342628,,51
2022,46608260,,51
2022,46608170,,51
2022,46608368,,3
2022,46608369,,51
2022,46608370,,51
2022,46608371,,51
2022,46608372,,51
2022,46608431,,51
2022,46953234,,51
2022,46953235,,51
2022,47393938,,5
2022,46954197,,3
2022,46954201,,51
2022,46990732,,51
2022,46675395,,51
2022,46621031,,51
2022,46608035,,51
2022,47167945,,51
2022,46608032,,51
2022,46607922,,51
2022,46608184,,51
2022,46608037,,51
2022,46608019,,51
2022,46608188,,51
2022,47991235,,51
2022,46957249,,51
2022,47106989,,51
2022,49589862,,51
2022,46608236,,51
2022,46608237,,51
2022,46607946,,51
2022,46608027,,51
2022,46608030,,51
2022,46608238,,51
2022,46608029,,51
2022,46608036,,51
2022,46613046,,51
2022,46613047,,51
2022,46613048,,51
2022,46608430,,51
2022,46607947,,51
2022,46608033,,51
2022,50054336,,51
2022,46608034,,51
2022,46608021,,51
2022,46608001,,51
2022,46608002,,51
2022,46607932,,51
2022,46608022,,51
2022,46824023,,51
2022,47193125,,53
2022,47082184,,51
2022,46608006,,51
2022,46608017,,51
2022,46608013,,51
2022,46607950,,51
2022,46608025,,51
2022,46607934,,51
2022,47009822,,51
2022,47093778,,51
2022,48416235,,51
2022,46608024,,3
2022,46608012,,51
2022,46607979,,51
2022,46607985,,51
2022,46608020,,51
2022,46608023,,51
2022,46608005,,51
2022,46607990,,51
2022,46608016,,51
2022,47082767,,51
2022,48146515,,51
2022,46607994,,51
2022,46608018,,51
2022,46607991,,51
2022,46607982,,51
2022,48581265,,51
2022,46608007,,51
2022,46607949,,51
2022,46607542,,51
2022,46607981,,51
2022,46607940,,51
2022,46607993,,51
2022,50749763,,51
2022,46607561,,51
2022,46607562,,51
2022,46607563,,51
2022,46607999,,51
2022,46607970,,3
2022,46607996,,51
2022,46607963,,51
2022,46607676,,51
2022,46607933,,51
2022,46607951,,51
2022,46607978,,51
2022,46607975,,51
2022,46607977,,51
2022,46616273,,51
2022,46607938,,51
2022,46607974,,51
2022,46607957,,51
2022,46607973,,51
2022,46607930,,3
2022,46607966,,51
2022,46607941,,51
2022,46608116,,52
2022,46607965,,51
2022,48979894,,51
2022,46607961,,51
2022,46607952,,51
2022,47106936,,51
2022,46607912,,51
2022,47173570,,51
2022,46607900,,51
2022,46607901,,51
2022,47559941,,51
2022,46607969,,51
2022,46607964,,51
2022,46608111,,51
2022,46607956,,3
2022,46607959,,51
2022,46607899,,51
2022,46607954,,51
2022,46607967,,52
2022,46607779,,51
2022,47173710,,51
2022,50749748,,51
2022,47173812,,51
2022,46880176,,51
2022,46607529,,51
2022,46607530,,51
2022,46607713,,51
2022,46607935,,51
2022,46607943,,51
2022,46607944,,51
2022,46607819,,51
2022,46607936,,51
2022,47038722,,51
2022,47038723,,51
2022,47173818,,51
2022,48133828,,51
2022,46607768,,4
2022,46608278,,51
2022,46607611,,51
2022,46607640,,51
2022,46608357,,51
2022,46607823,,51
2022,46607771,,51
2022,46607849,,51
2022,46607747,,51
2022,46675393,,51
2022,46607633,,51
2022,46607634,,51
2022,46607837,,51
2022,46608308,,51
2022,46607843,,51
2022,46607807,,51
2022,46607806,,51
2022,49251893,,51
2022,46607772,,51
2022,46607773,,51
2022,46608365,,51
2022,46607672,,51
2022,46607705,,51
2022,46607685,,51
2022,46607751,,51
2022,46607514,,51
2022,46607802,,51
2022,46607521,,51
2022,46608014,,51
2022,46608015,,51
2022,46607501,,51
2022,46607644,,51
2022,46607725,,51
2022,46607741,,51
2022,46607796,,51
2022,46607689,,51
2022,46607605,,51
2022,46607647,,51
2022,46607658,,51
2022,47261727,,51
2022,47271838,,51
2022,50111793,,51
2022,46608400,,51
2022,46607536,,1
2022,46607579,,51
2022,46607538,,51
2022,46608112,,51
2022,46607550,,51
2022,46608133,,51
2022,46608117,,51
2022,47261766,,51
2022,47271807,,51
2022,46675387,,51
2022,46608038,,51
2022,46608130,,51
2022,46607491,,51
2022,46675400,,51
2022,46608385,,3
2022,46608388,,51
2022,47307099,,51
2022,47848706,,51
2022,46608384,,51
2022,46608401,,51
2022,46608399,,51
2022,46608389,,51
2022,46608729,,52
2022,46612903,,51
2022,46612948,,51
2022,46608427,,51
2022,46608747,,51
2022,46608748,,51
2022,46608439,,51
2022,46608728,,51
2022,46612993,,51
2022,46613038,,51
2022,46612896,,51
2022,46613283,,51
2022,46616407,,51
2022,46608760,,51
2022,46612962,,51
2022,46612961,,52
2022,46612960,,51
2022,46880174,,51
2022,46613089,,51
2022,46612894,,51
2022,46612895,,51
2022,47168030,,51
2022,46612963,,51
2022,46621032,,51
2022,46621033,,51
2022,46621040,,51
2022,46675391,,51
2022,48415934,,51
2022,46613186,,51
2022,46675380,,3
2022,46612994,,51
2022,46612982,,51
2022,46613224,,51
2022,46613225,,51
2022,46675386,,51
2022,46613040,,51
2022,46675389,,51
2022,46824040,,51
2022,46616401,,51
2022,46616402,,51
2022,47318597,,51
2022,46675390,,51
2022,46613180,,52
2022,46675384,,51
2022,46621042,,51
2022,46621038,,51
2022,46616409,,51
2022,46675401,,51
2022,46675402,,51
2022,46675383,,3
2022,46621036,,51
2022,46621041,,51
2022,46621037,,51
2022,46621043,,51
2022,46621044,,51
2022,46621048,,51
2022,46616408,,51
2022,46621051,,51
2022,46621055,,51
2022,46675379,,51
2022,46616410,,51
2022,46616406,,51
2022,46824077,,51
2022,46616411,,51
2022,46616400,,51
2022,46621035,,51
2022,46621049,,51
2022,46621050,,51
2022,46675374,,51
2022,46621034,,51
2022,46824047,,51
2022,46824019,,51
2022,47038788,,51
2022,47038789,,51
2022,46675381,,3
2022,46824041,,51
2022,46824042,,51
2022,46675377,,51
2022,46675382,,51
2022,46824022,,51
2022,46823997,,51
2022,46675375,,51
2022,46675376,,51
2022,46823993,,52
2022,46880172,,51
2022,47770349,,51
2022,47395452,,51
2022,47395940,,51
2022,47396078,,51
2022,47396837,,51
2022,47505917,,52
2022,46675388,,51
2022,46824026,,51
2022,46675378,,51
2022,46675392,,53
2022,46675396,,51
2022,46824080,,51
2022,48416054,,51
2022,46824017,,51
2022,46824054,,51
2022,47038784,,51
2022,46675398,,3
2022,46675399,,51
2022,46824021,,51
2022,46675403,,51
2022,46675397,,51
2022,47038696,,51
2022,47038697,,51
2022,46824001,,51
2022,46824010,,51
2022,46824008,,51
2022,46824048,,51
2022,46824049,,51
2022,46824050,,51
2022,46824002,,51
2022,46824003,,51
2022,46824018,,51
2022,46824012,,51
2022,46824004,,51
2022,46823995,,51
2022,46824011,,51
2022,46823994,,51
2022,46880191,,51
2022,46824058,,51
2022,46824013,,51
2022,46823998,,52
2022,46824014,,51
2022,46824009,,52
2022,46824015,,51
2022,46824016,,51
2022,46824006,,51
2022,46824076,,51
2022,46824078,,51
2022,46823996,,51
2022,46824043,,51
2022,47038725,,51
2022,46824069,,51
2022,46824030,,51
2022,46824007,,51
2022,46824027,,51
2022,46824032,,51
2022,46824033,,51
2022,46824031,,4
2022,46824036,,51
2022,47038814,,51
2022,47038815,,51
2022,46824029,,53
2022,46824028,,51
2022,46824037,,51
2022,46880192,,51
2022,46824094,,51
2022,50935444,,51
2022,50935445,,51
2022,46824070,,51
2022,46824073,,51
2022,47038713,,51
2022,46824068,,51
2022,46824072,,51
2022,46824092,,51
2022,46824093,,51
2022,46824071,,51
2022,46880170,,51
2022,46824067,,52
2022,46880186,,51
2022,46880179,,51
2022,46880173,,51
2022,46824089,,51
2022,47038721,,51
2022,46880175,,51
2022,46824095,,51
2022,46824082,,51
2022,46880197,,52
2022,51144383,,51
2022,46880190,,52
2022,46880181,,51
2022,46824090,,3
2022,46880183,,51
2022,46880184,,51
2022,46880171,,51
2022,47038710,,51
2022,46880182,,51
2022,47261681,,51
2022,47261682,,51
2022,47261683,,51
2022,47038692,,3
2022,46880177,,51
2022,46880180,,51
2022,47038738,,51
2022,46880187,,53
2022,46880185,,51
2022,46880189,,51
2022,46880178,,51
2022,47038790,,51
2022,47038791,,51
2022,47038693,,52
2022,46880193,,51
2022,48416232,,51
2022,46880195,,51
2022,46880196,,51
2022,46880188,,51
2022,46880198,,51
2022,47038735,,51
2022,47038694,,51
2022,47038695,,51
2022,46880194,,3
2022,47038709,,51
2022,47038732,,51
2022,47038703,,51
2022,47038704,,51
2022,47038733,,51
2022,47038702,,51
2022,47038718,,51
2022,47038711,,51
2022,47038712,,51
2022,47038701,,51
2022,47038698,,51
2022,47038706,,51
2022,47038707,,51
2022,47038708,,51
2022,47038720,,51
2022,47038705,,51
2022,47038749,,51
2022,47038714,,51
2022,47038715,,51
2022,47038699,,51
2022,47038700,,51
2022,47038717,,51
2022,47038719,,51
2022,47534508,,51
2022,47038765,,51
2022,47038816,,51
2022,47038817,,51
2022,47038728,,51
2022,47038729,,51
2022,47038730,,51
2022,47038731,,51
2022,48914101,,51
2022,47038746,,51
2022,47038769,,51
2022,47038750,,51
2022,47038740,,51
2022,47038727,,51
2022,47038726,,51
2022,47038734,,51
2022,47038744,,52
2022,47038742,,51
2022,47038743,,51
2022,47038745,,51
2022,47038741,,51
2022,47038739,,51
2022,47038748,,52
2022,47038736,,51
2022,47038737,,51
2022,47038747,,51
2022,47038785,,51
2022,47600082,,51
2022,47038752,,3
2022,47167947,,51
2022,47038795,,51
2022,47038772,,51
2022,47038771,,52
2022,47038780,,51
2022,47038757,,51
2022,47038755,,51
2022,47038756,,51
2022,47038774,,51
2022,47038764,,51
2022,47038801,,51
2022,47038758,,51
2022,47038783,,51
2022,47038776,,51
2022,47038773,,51
2022,47038763,,51
2022,47168055,,51
2022,47038770,,51
2022,47038753,,51
2022,47038761,,51
2022,47168065,,51
2022,47038793,,51
2022,47038768,,51
2022,47038754,,51
2022,48170105,,51
2022,47038767,,51
2022,47038751,,51
2022,47038796,,51
2022,47038760,,51
2022,47038779,,51
2022,47038792,,51
2022,47038759,,51
2022,47038778,,51
2022,47167950,,51
2022,47038775,,52
2022,47038762,,51
2022,47168031,,3
2022,47038777,,51
2022,47038806,,51
2022,47038787,,51
2022,47168016,,51
2022,47038786,,52
2022,47038799,,51
2022,47038800,,51
2022,48470640,,51
2022,47038803,,51
2022,47038794,,51
2022,47167993,,51
2022,47167955,,51
2022,47167951,,51
2022,47038813,,51
2022,47038805,,51
2022,47038807,,3
2022,47038804,,52
2022,47167931,,51
2022,47167928,,51
2022,47167923,,51
2022,47167944,,51
2022,47167924,,51
2022,47167940,,51
2022,47167941,,51
2022,47167942,,51
2022,47167934,,51
2022,47167939,,52
2022,47168046,,51
2022,47167936,,51
2022,47167929,,51
2022,47167930,,51
2022,47167933,,51
2022,47167932,,51
2022,47167937,,51
2022,47645845,,51
2022,47781542,,51
2022,47167943,,51
2022,47167946,,52
2022,47167990,,51
2022,47261613,,51
2022,47167958,,51
2022,47167983,,51
2022,47167984,,51
2022,47168010,,51
2022,47167954,,51
2022,47167981,,51
2022,47167949,,51
2022,47168036,,51
2022,47168022,,51
2022,47167953,,51
2022,47167952,,51
2022,47168033,,51
2022,47261616,,51
2022,47167965,,51
2022,47168041,,51
2022,48573071,,51
2022,47168026,,3
2022,47168027,,51
2022,47167985,,51
2022,47342507,,51
2022,47167982,,51
2022,47167968,,51
2022,47168028,,51
2022,47168002,,51
2022,47342541,,51
2022,47261639,,51
2022,47168032,,51
2022,47168024,,51
2022,47168051,,51
2022,47168009,,51
2022,47168004,,51
2022,47261614,,51
2022,47168037,,51
2022,47168021,,51
2022,47168003,,51
2022,47261615,,51
2022,47168005,,51
2022,47168045,,51
2022,47261629,,51
2022,47168008,,51
2022,47168029,,51
2022,47168023,,51
2022,47168061,,51
2022,47168062,,51
2022,47168063,,51
2022,47168064,,51
2022,47168019,,51
2022,47168013,,51
2022,47168007,,51
2022,47342565,,51
2022,47168044,,51
2022,47168035,,1
2022,47168042,,3
2022,47168034,,51
2022,47168047,,51
2022,47261638,,51
2022,47342626,,51
2022,49263885,,51
2022,49263886,,51
2022,47651756,,51
2022,47770328,,51
2022,47667548,,51
2022,49886521,,51
2022,48413550,,51
2022,47168066,,51
2022,47168048,,51
2022,47168043,,51
2022,47168067,,51
2022,47168052,,51
2022,47261674,,3
2022,47684494,,51
2022,47168054,,51
2022,47375482,,51
2022,47375483,,51
2022,47375484,,51
2022,47375485,,51
2022,47168056,,51
2022,47168068,,51
2022,47168057,,51
2022,47168058,,51
2022,47261686,,51
2022,47261679,,51
2022,47261680,,51
2022,47261656,,51
2022,47168059,,51
2022,47261617,,51
2022,47261619,,51
2022,47168060,,51
2022,47261660,,51
2022,47261618,,51
2022,47261628,,51
2022,47261677,,1
2022,47261636,,51
2022,47261620,,51
2022,47261624,,51
2022,47261627,,51
2022,47261625,,51
2022,47261632,,51
2022,47261621,,51
2022,47261676,,51
2022,47261675,,51
2022,47261631,,51
2022,47261637,,51
2022,47261633,,51
2022,47261623,,51
2022,47261626,,51
2022,47261651,,51
2022,47261630,,51
2022,47261622,,51
2022,47261643,,51
2022,47261642,,51
2022,47342526,,51
2022,47261669,,51
2022,47261671,,51
2022,47261670,,51
2022,47261673,,51
2022,47261672,,51
2022,47342504,,51
2022,47375582,,51
2022,47439757,,51
2022,47342500,,51
2022,47342530,,51
2022,47342527,,51
2022,47261687,,51
2022,47261690,,51
2022,47261678,,51
2022,47342487,,51
2022,47261688,,51
2022,47342503,,51
2022,47261685,,51
2022,47342613,,51
2022,47375472,,51
2022,47261684,,51
2022,47261689,,51
2022,47342517,,51
2022,47684495,,51
2022,47684496,,51
2022,47684497,,51
2022,47684498,,51
2022,47744366,,51
2022,50002991,,51
2022,50394059,,51
2022,49254077,,51
2022,47439736,,51
2022,47342655,,51
2022,47342522,,51
2022,47342519,,51
2022,47342582,,51
2022,47342524,,51
2022,47342523,,51
2022,47342505,,51
2022,47342584,,51
2022,47342502,,51
2022,47342549,,51
2022,47342609,,51
2022,47342529,,51
2022,47342520,,51
2022,47342547,,51
2022,47342538,,51
2022,47342540,,3
2022,47342544,,51
2022,47342542,,51
2022,47342572,,2
2022,48132965,,51
2022,47342575,,51
2022,47342577,,51
2022,47342573,,51
2022,47375498,,52
2022,47375499,,51
2022,47342619,,51
2022,47342614,,51
2022,47342648,,51
2022,47342610,,51
2022,47439752,,51
2022,47375474,,51
2022,47342627,,7
2022,47342611,,51
2022,48999668,,51
2022,47342637,,51
2022,47342638,,51
2022,47439753,,51
2022,48416057,,51
2022,47375471,,51
2022,47841760,,51
2022,47439758,,51
2022,47375469,,51
