data_year,weapon_id,offense_id,nibrs_weapon_id
2022,41,187863428,
2022,3,195341604,
2022,3,195341605,
2022,38,193570915,
2022,41,189053162,
2022,39,187863417,
2022,38,187863418,
2022,41,190367240,
2022,41,187863432,
2022,41,187863429,
2022,41,187863433,
2022,41,187863435,
2022,41,187863434,
2022,41,202464485,
2022,41,187863441,
2022,41,187863445,
2022,39,187863445,
2022,41,187863446,
2022,41,187863444,
2022,41,187863448,
2022,39,187863451,
2022,41,187863450,
2022,3,202419224,
2022,38,191024808,
2022,3,191024809,
2022,38,191024814,
2022,42,191024820,
2022,41,191024823,
2022,38,191024827,
2022,41,191024837,
2022,2,191024839,
2022,5,191032840,
2022,1,191026313,
2022,1,191024852,
2022,41,191024853,
2022,41,191024857,
2022,1,191054571,
2022,41,191024863,
2022,38,191024865,
2022,42,191026314,
2022,39,191024882,
2022,38,191024884,
2022,41,191024887,
2022,41,187863452,
2022,3,191024896,
2022,1,191041400,
2022,41,191024897,
2022,21,191037812,
2022,41,191024900,
2022,41,191029705,
2022,21,191024902,
2022,41,191024903,
2022,21,191032842,
2022,42,191024906,
2022,41,191024908,
2022,38,187863458,
2022,42,191046882,
2022,41,187863462,
2022,41,191024912,
2022,3,187863455,
2022,1,191024913,
2022,41,191024914,
2022,38,191044803,
2022,41,191024915,
2022,41,187863466,
2022,41,187862816,
2022,41,191024919,
2022,41,187863407,
2022,1,191024920,
2022,39,191024920,
2022,41,191024921,
2022,41,187863457,
2022,38,202963801,
2022,41,187863467,
2022,41,187863471,
2022,42,191024926,
2022,41,191024928,
2022,3,186867672,
2022,41,193315622,
2022,41,187863470,
2022,41,187863473,
2022,41,187863459,
2022,3,187863439,
2022,3,187863440,
2022,41,187863487,
2022,41,187863479,
2022,41,187863475,
2022,41,187863477,
2022,21,187863502,
2022,41,190992820,
2022,3,189055963,
2022,41,187863506,
2022,41,187329803,
2022,41,187863492,
2022,41,187863489,
2022,41,187863488,
2022,3,187863509,
2022,41,187863499,
2022,41,187863514,
2022,41,193173275,
2022,41,187863442,
2022,41,187863519,
2022,32,187863495,
2022,41,190364179,
2022,41,187863540,
2022,1,186865715,
2022,3,194113758,
2022,41,187863542,
2022,41,187863483,
2022,41,187863485,
2022,41,187863543,
2022,39,187863547,
2022,3,186870648,
2022,41,187863545,
2022,3,201847373,
2022,3,201840183,
2022,41,187863550,
2022,3,186870651,
2022,3,186865722,
2022,41,187863549,
2022,41,186870652,
2022,3,187863554,
2022,41,187863553,
2022,41,187863559,
2022,41,192492068,
2022,1,194114744,
2022,41,187863563,
2022,41,201846184,
2022,41,187863567,
2022,41,187863565,
2022,41,187863568,
2022,41,187863574,
2022,42,200737083,
2022,38,191024935,
2022,42,191024936,
2022,41,188798352,
2022,39,191029709,
2022,41,188798353,
2022,3,187863571,
2022,39,187863577,
2022,41,190991732,
2022,1,191024949,
2022,41,190991733,
2022,42,191024951,
2022,41,187863560,
2022,41,191032845,
2022,3,190594936,
2022,39,187863580,
2022,41,191024960,
2022,41,191024961,
2022,3,186865745,
2022,3,187898511,
2022,3,187863557,
2022,3,187863558,
2022,41,187863572,
2022,41,191024977,
2022,41,191024979,
2022,41,198596986,
2022,41,191032847,
2022,9,187863586,
2022,41,187863581,
2022,41,191024985,
2022,3,186865729,
2022,42,191024986,
2022,41,187863588,
2022,39,191024990,
2022,41,187863589,
2022,3,191840671,
2022,42,191024994,
2022,3,191840672,
2022,38,191024995,
2022,41,187863593,
2022,5,191026317,
2022,41,191024997,
2022,41,187863597,
2022,41,187863598,
2022,41,187863594,
2022,41,187863591,
2022,38,187862576,
2022,41,187863615,
2022,41,187863600,
2022,41,187863611,
2022,42,191034552,
2022,41,187863614,
2022,41,189055047,
2022,41,191052095,
2022,41,201851152,
2022,38,191025006,
2022,41,189285391,
2022,3,191026318,
2022,1,193570917,
2022,41,191025010,
2022,41,190366968,
2022,41,191025011,
2022,41,187863552,
2022,42,191025012,
2022,41,189283636,
2022,41,191025017,
2022,1,191034553,
2022,9,191041821,
2022,3,191041822,
2022,41,191025019,
2022,41,191029712,
2022,41,202427242,
2022,41,191025023,
2022,42,191087487,
2022,41,191033703,
2022,38,191025039,
2022,42,191025040,
2022,3,187863634,
2022,41,191025042,
2022,41,189053167,
2022,41,189053166,
2022,41,191025048,
2022,41,191032848,
2022,42,191025050,
2022,41,191025058,
2022,41,191025063,
2022,41,191025066,
2022,38,191025067,
2022,41,191025068,
2022,38,191025069,
2022,41,191025073,
2022,21,191025074,
2022,9,191029713,
2022,2,191025076,
2022,41,191032851,
2022,4,191025083,
2022,41,191025088,
2022,41,191032853,
2022,41,191029714,
2022,41,191029715,
2022,41,191025097,
2022,41,191038575,
2022,4,191025105,
2022,38,191029716,
2022,41,191029718,
2022,41,191029719,
2022,4,191025107,
2022,21,191028937,
2022,41,191037818,
2022,9,191025110,
2022,41,191025111,
2022,42,191025112,
2022,41,191025115,
2022,41,191025122,
2022,41,191025127,
2022,39,191025127,
2022,1,191094005,
2022,41,191025130,
2022,41,187863644,
2022,41,191025133,
2022,41,190993663,
2022,41,191025136,
2022,41,187863645,
2022,3,187863636,
2022,41,189285392,
2022,41,187863648,
2022,41,191025143,
2022,41,187863635,
2022,41,187863651,
2022,41,187863657,
2022,1,191025158,
2022,5,186867680,
2022,7,186867680,
2022,41,187863654,
2022,41,187863643,
2022,21,187863655,
2022,42,191025168,
2022,41,187863649,
2022,3,187863666,
2022,3,190366539,
2022,38,191025178,
2022,38,191025179,
2022,3,190366540,
2022,41,187863662,
2022,32,187863663,
2022,41,187863653,
2022,41,187863667,
2022,41,191033705,
2022,41,187863670,
2022,41,190991736,
2022,41,190991737,
2022,41,187863674,
2022,41,189285624,
2022,41,187863679,
2022,32,187863673,
2022,41,191025209,
2022,41,187863690,
2022,41,187863682,
2022,3,189055965,
2022,32,187863693,
2022,41,187863683,
2022,41,192158691,
2022,41,187863687,
2022,41,187863691,
2022,3,201847048,
2022,41,187863692,
2022,41,187863700,
2022,41,191025233,
2022,41,187863696,
2022,41,187863705,
2022,41,187863702,
2022,41,187863704,
2022,41,191025241,
2022,41,187863697,
2022,38,200723591,
2022,9,187863694,
2022,41,187863706,
2022,3,191029724,
2022,41,187863710,
2022,41,189285393,
2022,3,187863711,
2022,3,187863712,
2022,41,187863714,
2022,41,193173277,
2022,41,191029726,
2022,41,191025248,
2022,41,191025249,
2022,41,191025252,
2022,41,187863717,
2022,39,191025258,
2022,41,191025263,
2022,41,191025264,
2022,41,190593681,
2022,41,187863730,
2022,41,187863722,
2022,41,187863734,
2022,41,187863731,
2022,39,187863736,
2022,41,187863739,
2022,41,193315969,
2022,41,187863735,
2022,3,193572392,
2022,3,193572393,
2022,41,187863747,
2022,41,187863743,
2022,39,187863743,
2022,3,187863745,
2022,38,187863744,
2022,41,187863751,
2022,39,187863740,
2022,41,195418738,
2022,41,187863750,
2022,41,187863757,
2022,41,187863758,
2022,41,187863754,
2022,41,187863748,
2022,41,187863762,
2022,41,187863765,
2022,41,187863755,
2022,32,198653939,
2022,41,187863759,
2022,41,186865852,
2022,41,187863761,
2022,41,187863767,
2022,41,202428731,
2022,41,186867692,
2022,41,191025266,
2022,41,187863772,
2022,41,191025267,
2022,41,187863763,
2022,38,191025269,
2022,41,187863771,
2022,3,187863769,
2022,41,191025273,
2022,3,187863770,
2022,41,187863774,
2022,3,198655457,
2022,41,191031310,
2022,41,191843762,
2022,3,193572395,
2022,5,186865860,
2022,41,187863778,
2022,42,186870659,
2022,32,187863775,
2022,41,187863779,
2022,39,187863783,
2022,41,189053169,
2022,41,189053170,
2022,38,191025297,
2022,42,191025314,
2022,41,191025316,
2022,3,191025319,
2022,39,191025320,
2022,41,191025335,
2022,42,191026326,
2022,38,191079091,
2022,2,191025354,
2022,3,191025359,
2022,38,191025359,
2022,41,191032137,
2022,41,191026328,
2022,1,191025365,
2022,41,191041824,
2022,41,191026329,
2022,41,191025369,
2022,41,191029730,
2022,3,191097722,
2022,42,191025372,
2022,41,191025373,
2022,1,191025374,
2022,41,191038576,
2022,41,191037820,
2022,41,191025401,
2022,21,198112810,
2022,42,191025429,
2022,41,191025444,
2022,41,187863781,
2022,41,186870664,
2022,3,189286409,
2022,3,191025447,
2022,1,191025449,
2022,3,191025449,
2022,41,191037821,
2022,41,191025455,
2022,38,191025458,
2022,41,191025463,
2022,38,198113424,
2022,3,191025473,
2022,38,191025475,
2022,41,191025476,
2022,41,191025484,
2022,41,191026331,
2022,41,191026338,
2022,9,191026339,
2022,41,191033707,
2022,41,191025512,
2022,42,191025517,
2022,21,202433641,
2022,41,187863792,
2022,41,187863793,
2022,41,187863789,
2022,41,187863784,
2022,41,187863797,
2022,41,193572396,
2022,41,187863798,
2022,41,202432231,
2022,42,191025547,
2022,9,200718612,
2022,41,198112543,
2022,41,191037825,
2022,41,191025565,
2022,41,191027159,
2022,1,191044065,
2022,41,191025567,
2022,39,191027162,
2022,41,191027166,
2022,42,191025570,
2022,41,191032855,
2022,32,191037826,
2022,41,191025573,
2022,10,198112188,
2022,21,191027174,
2022,41,187863796,
2022,41,189284691,
2022,3,186867700,
2022,41,187863801,
2022,41,187863803,
2022,39,187863804,
2022,3,186865883,
2022,39,187329940,
2022,41,187863807,
2022,41,187863808,
2022,41,202462566,
2022,41,187863811,
2022,41,187863818,
2022,3,186865894,
2022,41,187863805,
2022,41,187863819,
2022,41,187863824,
2022,41,187863822,
2022,21,187863821,
2022,41,187863828,
2022,41,187863816,
2022,21,189284692,
2022,39,189284692,
2022,41,187863817,
2022,41,187863829,
2022,41,202468410,
2022,41,187863825,
2022,1,187863827,
2022,41,187863831,
2022,41,202450484,
2022,41,187863837,
2022,41,187863835,
2022,38,187863838,
2022,39,187863840,
2022,4,191052105,
2022,5,191026346,
2022,3,191026348,
2022,41,191026349,
2022,4,200755390,
2022,41,191025576,
2022,41,187863841,
2022,3,190991738,
2022,41,191025577,
2022,41,191027181,
2022,3,191041831,
2022,41,191025582,
2022,9,190991308,
2022,41,191025583,
2022,4,191027184,
2022,41,187863844,
2022,41,187863846,
2022,41,187863850,
2022,3,187863851,
2022,41,187863842,
2022,3,187863855,
2022,38,191037827,
2022,39,187863859,
2022,3,186865923,
2022,38,191028945,
2022,38,191029741,
2022,3,187863864,
2022,41,187863860,
2022,42,191033710,
2022,39,187863866,
2022,41,187863883,
2022,41,187863878,
2022,41,187863853,
2022,41,187863858,
2022,4,191027204,
2022,21,197180922,
2022,41,187863886,
2022,41,197183507,
2022,41,187863872,
2022,41,187863856,
2022,3,202954900,
2022,21,191027240,
2022,3,202954901,
2022,41,187863879,
2022,41,187863890,
2022,38,191029743,
2022,41,191027265,
2022,41,187863888,
2022,39,191029744,
2022,41,191040051,
2022,41,187863867,
2022,3,186865946,
2022,41,187863889,
2022,41,191029747,
2022,39,187863884,
2022,41,187863752,
2022,3,198600453,
2022,41,191029750,
2022,4,186865951,
2022,41,187863891,
2022,41,187863892,
2022,41,191029752,
2022,41,191029754,
2022,41,187863894,
2022,41,191029755,
2022,41,191029756,
2022,41,191032860,
2022,41,187863870,
2022,41,191029758,
2022,38,200724208,
2022,41,191029759,
2022,41,191028960,
2022,3,191030479,
2022,3,191027308,
2022,41,201837923,
2022,41,191028962,
2022,41,191029761,
2022,41,191028964,
2022,38,191032863,
2022,41,191029763,
2022,41,191028967,
2022,41,191030480,
2022,41,191029767,
2022,41,191029768,
2022,41,191029769,
2022,41,191028990,
2022,42,191029771,
2022,1,191038580,
2022,42,191041832,
2022,4,191029773,
2022,2,191029786,
2022,41,191032864,
2022,3,191029791,
2022,42,191029795,
2022,42,191029798,
2022,5,191029803,
2022,41,187863901,
2022,21,191032867,
2022,35,191032868,
2022,39,187863910,
2022,39,187863897,
2022,41,187863908,
2022,38,191029819,
2022,41,187863896,
2022,39,191029823,
2022,41,187863915,
2022,21,191032871,
2022,41,187863911,
2022,21,191029833,
2022,41,191029834,
2022,38,191029835,
2022,38,187863903,
2022,41,191029836,
2022,41,191029837,
2022,41,187863914,
2022,42,191032874,
2022,41,187863918,
2022,21,191044808,
2022,1,191034561,
2022,41,191032877,
2022,41,191032879,
2022,41,187863922,
2022,41,187863920,
2022,41,187863923,
2022,38,191031314,
2022,5,187863926,
2022,41,187863925,
2022,21,187863927,
2022,41,187863928,
2022,41,187863932,
2022,41,190392151,
2022,21,190392152,
2022,41,187863939,
2022,39,187863938,
2022,38,191031317,
2022,41,187863941,
2022,41,186867716,
2022,42,191033724,
2022,42,186865977,
2022,21,202454128,
2022,31,202454128,
2022,41,187863946,
2022,41,191043258,
2022,41,187863937,
2022,41,187863949,
2022,41,191031321,
2022,41,191031322,
2022,41,189284412,
2022,41,187863942,
2022,41,187863935,
2022,41,187863950,
2022,41,191029860,
2022,2,191049587,
2022,32,187863947,
2022,41,187863951,
2022,41,187863943,
2022,41,187863945,
2022,41,187863959,
2022,38,191029864,
2022,41,187863953,
2022,41,187863957,
2022,1,191055251,
2022,9,191055251,
2022,9,186867718,
2022,3,191057260,
2022,39,191057260,
2022,41,187863958,
2022,41,191029867,
2022,1,187863964,
2022,21,191039323,
2022,41,191029869,
2022,1,187863965,
2022,41,187863955,
2022,21,191036226,
2022,41,191036227,
2022,41,191063229,
2022,39,187863955,
2022,41,187863967,
2022,41,187863961,
2022,38,187863962,
2022,41,191029874,
2022,3,186867719,
2022,41,187863963,
2022,41,187863969,
2022,41,187863973,
2022,41,187863972,
2022,1,191029879,
2022,41,191029880,
2022,41,191029881,
2022,41,191041404,
2022,41,187863974,
2022,41,191032889,
2022,41,191029884,
2022,21,187863978,
2022,1,191041839,
2022,9,191041839,
2022,41,187863979,
2022,32,191029885,
2022,41,191029886,
2022,38,191032890,
2022,42,191030490,
2022,41,187863981,
2022,1,191044809,
2022,3,187863975,
2022,21,191031325,
2022,3,186866002,
2022,42,191049588,
2022,41,189053176,
2022,41,187863982,
2022,42,191033727,
2022,41,187863983,
2022,3,194115361,
2022,21,191049590,
2022,41,187863992,
2022,41,187863993,
2022,41,187863991,
2022,41,191038582,
2022,41,191032900,
2022,42,191033733,
2022,41,200814826,
2022,21,191039326,
2022,41,191032906,
2022,41,191034564,
2022,38,187864000,
2022,41,187864006,
2022,1,188805988,
2022,41,191057262,
2022,41,187864003,
2022,41,191032912,
2022,41,187864001,
2022,38,191032915,
2022,41,187864015,
2022,39,191039328,
2022,41,187864013,
2022,41,189284414,
2022,41,187863986,
2022,39,187863986,
2022,3,190364193,
2022,32,187864010,
2022,41,187864014,
2022,41,191047795,
2022,41,193573024,
2022,41,191041843,
2022,41,187864022,
2022,41,187864021,
2022,42,191032923,
2022,41,187864019,
2022,38,191040055,
2022,5,186870676,
2022,41,191038586,
2022,21,187330059,
2022,21,191041406,
2022,2,191038587,
2022,41,187864024,
2022,1,200751335,
2022,39,187864005,
2022,1,191036230,
2022,41,187864008,
2022,41,187864023,
2022,41,191041409,
2022,41,187864029,
2022,42,191032929,
2022,41,191062553,
2022,41,187864026,
2022,41,187864028,
2022,41,191032931,
2022,41,187864033,
2022,41,187864031,
2022,41,187864025,
2022,21,187864034,
2022,38,191049593,
2022,3,187864030,
2022,3,187864035,
2022,41,187864039,
2022,3,187864040,
2022,41,191038589,
2022,41,187864038,
2022,21,191041844,
2022,41,187864051,
2022,42,191037838,
2022,41,187864047,
2022,1,191052109,
2022,42,191069597,
2022,41,187864042,
2022,41,187864044,
2022,3,187864048,
2022,41,191036234,
2022,38,191037840,
2022,41,187864046,
2022,41,191046214,
2022,38,191046215,
2022,41,187864055,
2022,41,187864052,
2022,41,187864057,
2022,41,187864061,
2022,39,187864056,
2022,21,193172476,
2022,41,191034594,
2022,38,191049596,
2022,41,191035395,
2022,39,187864067,
2022,41,189285076,
2022,42,191039336,
2022,42,191049625,
2022,41,191044070,
2022,41,191040060,
2022,41,191036241,
2022,3,191044071,
2022,41,191036244,
2022,41,191039337,
2022,3,191044811,
2022,38,191038593,
2022,42,191039342,
2022,41,191037846,
2022,38,191049635,
2022,41,191039343,
2022,41,191039344,
2022,41,191044072,
2022,41,191041414,
2022,41,191044813,
2022,41,191049636,
2022,38,191050695,
2022,41,191037066,
2022,4,191041417,
2022,41,191040061,
2022,41,191040062,
2022,38,191041418,
2022,42,191041419,
2022,21,191049637,
2022,41,191041420,
2022,1,191042534,
2022,41,191038595,
2022,41,191037849,
2022,42,191038597,
2022,41,191037850,
2022,41,191041423,
2022,38,191089874,
2022,38,191046216,
2022,32,191041855,
2022,42,191041859,
2022,38,191071411,
2022,41,191052113,
2022,42,191040064,
2022,41,191043262,
2022,3,191046217,
2022,41,191043263,
2022,39,191043263,
2022,41,191040066,
2022,38,191041864,
2022,41,191041866,
2022,41,191041443,
2022,3,191056574,
2022,42,191052115,
2022,41,191041868,
2022,41,202446960,
2022,41,191049644,
2022,3,187864062,
2022,1,191049647,
2022,3,187864063,
2022,41,187864072,
2022,21,191044077,
2022,41,191041870,
2022,41,187864060,
2022,3,186866059,
2022,3,187864066,
2022,41,191042535,
2022,41,187864071,
2022,41,191040080,
2022,41,201838881,
2022,4,191056575,
2022,41,187864078,
2022,41,191040084,
2022,1,187864079,
2022,41,202962575,
2022,41,202964866,
2022,41,187864082,
2022,41,187864087,
2022,41,187864090,
2022,41,187864081,
2022,41,187864085,
2022,21,187864091,
2022,21,187864092,
2022,41,187864083,
2022,3,188032184,
2022,3,187864095,
2022,41,202449130,
2022,41,192494590,
2022,9,187864096,
2022,41,187864097,
2022,41,187864099,
2022,41,187864086,
2022,3,190991740,
2022,41,190991741,
2022,41,187864104,
2022,3,187864107,
2022,41,187864108,
2022,41,187864101,
2022,41,187864114,
2022,3,189053179,
2022,41,187864116,
2022,41,187864117,
2022,41,187864110,
2022,41,187864123,
2022,41,200804919,
2022,39,190364195,
2022,41,187864125,
2022,21,187864112,
2022,41,187864124,
2022,41,187864138,
2022,41,187864118,
2022,32,187864132,
2022,21,187864109,
2022,41,190367739,
2022,41,187864131,
2022,3,187330119,
2022,3,187330100,
2022,3,187864139,
2022,32,187864120,
2022,3,187864141,
2022,41,187864135,
2022,3,187864145,
2022,41,187864149,
2022,41,187864143,
2022,41,190991309,
2022,3,190991310,
2022,41,187864129,
2022,41,187864142,
2022,41,187864154,
2022,41,187864136,
2022,3,187864133,
2022,3,191844593,
2022,41,191840508,
2022,41,191041876,
2022,41,191040090,
2022,21,191086505,
2022,7,191041878,
2022,3,191041447,
2022,41,191041448,
2022,41,191049649,
2022,1,191069600,
2022,3,191069600,
2022,5,191069600,
2022,41,191041449,
2022,39,191041881,
2022,41,191041452,
2022,41,187864157,
2022,1,187330127,
2022,41,187864153,
2022,41,187864162,
2022,41,187864160,
2022,41,187864170,
2022,3,186866108,
2022,41,187864168,
2022,41,187864169,
2022,41,187864163,
2022,41,187864159,
2022,41,187864165,
2022,41,187864172,
2022,39,187864174,
2022,1,187864173,
2022,41,187864176,
2022,41,188808687,
2022,39,187864182,
2022,41,187864177,
2022,41,198600454,
2022,39,187864179,
2022,41,190364197,
2022,41,187864188,
2022,41,187864186,
2022,41,187864190,
2022,41,187864189,
2022,42,186866129,
2022,41,187864192,
2022,41,187864183,
2022,3,190991745,
2022,41,187864195,
2022,41,187864203,
2022,41,187864193,
2022,41,187864212,
2022,7,187864219,
2022,9,187864222,
2022,41,187864234,
2022,41,187864233,
2022,41,187864217,
2022,41,187864225,
2022,41,191076398,
2022,41,191085609,
2022,41,187864245,
2022,5,186867752,
2022,41,191041889,
2022,41,190364198,
2022,41,191041454,
2022,41,187864224,
2022,41,187864260,
2022,41,187864262,
2022,41,187864227,
2022,39,191041890,
2022,41,187864251,
2022,41,190364200,
2022,41,187864267,
2022,42,191046891,
2022,41,187864255,
2022,41,187864256,
2022,3,187864263,
2022,41,193372174,
2022,1,187864268,
2022,1,191041898,
2022,21,187864265,
2022,41,187864252,
2022,2,191076847,
2022,41,191046892,
2022,39,187864273,
2022,41,187864272,
2022,41,187864275,
2022,41,187864277,
2022,41,191042539,
2022,42,191041913,
2022,32,187864288,
2022,41,192158695,
2022,41,191044080,
2022,41,187864280,
2022,3,202464493,
2022,3,186867762,
2022,41,191041931,
2022,39,187864298,
2022,41,191044081,
2022,42,191049657,
2022,41,187864303,
2022,41,187864296,
2022,41,187864300,
2022,41,187864278,
2022,41,191044083,
2022,41,187864307,
2022,41,191041947,
2022,38,191044085,
2022,41,187864310,
2022,41,191049665,
2022,41,191044820,
2022,38,187864340,
2022,41,191041952,
2022,41,187864321,
2022,4,191041955,
2022,42,191041956,
2022,41,191041957,
2022,41,191046219,
2022,42,191041959,
2022,41,187864276,
2022,1,191041960,
2022,7,187864333,
2022,38,200752385,
2022,41,187864359,
2022,41,191044821,
2022,21,191077556,
2022,41,187864376,
2022,41,191042544,
2022,41,191041962,
2022,32,187864398,
2022,21,191052872,
2022,41,191046222,
2022,41,188810630,
2022,42,191043280,
2022,41,191047801,
2022,31,191071413,
2022,41,191049675,
2022,41,191043287,
2022,42,191049677,
2022,41,191044087,
2022,41,191052124,
2022,1,191049688,
2022,41,191049689,
2022,41,191044838,
2022,38,191057265,
2022,41,191044845,
2022,4,191052873,
2022,4,191049694,
2022,41,191049695,
2022,41,191044852,
2022,41,191044856,
2022,3,191091662,
2022,41,191049697,
2022,41,191090980,
2022,42,191049701,
2022,3,191046230,
2022,41,187864393,
2022,38,187864403,
2022,41,191049705,
2022,41,198599331,
2022,41,191046233,
2022,41,191046234,
2022,4,191049708,
2022,41,191052127,
2022,41,191047805,
2022,38,191049716,
2022,38,191049717,
2022,41,191049726,
2022,41,191049733,
2022,3,191048826,
2022,41,187864371,
2022,41,187864432,
2022,3,186866285,
2022,41,187864455,
2022,41,187864385,
2022,41,187864459,
2022,41,187864470,
2022,41,187864463,
2022,32,187864426,
2022,39,187864486,
2022,41,187864482,
2022,41,187864493,
2022,41,194114235,
2022,41,187864476,
2022,41,201847375,
2022,41,187864499,
2022,41,187864515,
2022,39,187864420,
2022,41,187864534,
2022,21,187864528,
2022,41,195341606,
2022,3,202450488,
2022,41,187864581,
2022,41,200807331,
2022,39,200807331,
2022,41,187864591,
2022,41,187864557,
2022,38,187864575,
2022,41,187864600,
2022,41,191064536,
2022,21,186867793,
2022,41,187864604,
2022,41,187864615,
2022,41,187330221,
2022,42,191049742,
2022,4,191057270,
2022,3,187864281,
2022,3,203294729,
2022,38,203294729,
2022,3,203294730,
2022,41,187864620,
2022,41,191049748,
2022,21,191049749,
2022,32,191049749,
2022,1,202425772,
2022,1,186867797,
2022,31,187864646,
2022,41,187864642,
2022,41,187864607,
2022,41,187864639,
2022,41,187864634,
2022,2,191050705,
2022,41,191079096,
2022,3,191049773,
2022,41,191049775,
2022,41,190994537,
2022,1,191049777,
2022,41,191049778,
2022,41,191049779,
2022,41,191049780,
2022,41,191049782,
2022,41,191049783,
2022,39,187864612,
2022,4,198110859,
2022,39,191090982,
2022,41,187864677,
2022,41,191049788,
2022,1,191049790,
2022,41,187864628,
2022,21,191049792,
2022,42,191049793,
2022,1,187864658,
2022,9,186867801,
2022,41,187864704,
2022,41,191085611,
2022,41,191049797,
2022,21,191052134,
2022,41,187864717,
2022,41,191049798,
2022,42,191092707,
2022,41,187330254,
2022,41,187864684,
2022,41,187864694,
2022,3,186866420,
2022,3,187864690,
2022,41,191049807,
2022,41,187864727,
2022,41,187864710,
2022,41,187864722,
2022,41,187864670,
2022,41,187864734,
2022,41,187864750,
2022,42,191052142,
2022,39,186866438,
2022,21,191049824,
2022,1,187864766,
2022,41,187864761,
2022,41,187864771,
2022,41,187864753,
2022,41,192489798,
2022,41,187864776,
2022,3,192147592,
2022,3,192147594,
2022,21,198657741,
2022,41,186867806,
2022,41,187864803,
2022,41,187864827,
2022,42,186866492,
2022,41,198599722,
2022,31,187864841,
2022,41,187864835,
2022,41,187864862,
2022,41,187864858,
2022,39,187864820,
2022,41,187864813,
2022,9,187864873,
2022,9,187864874,
2022,41,192492071,
2022,41,187330289,
2022,39,187864880,
2022,41,187864852,
2022,21,187864902,
2022,41,187864908,
2022,41,190366542,
2022,41,187864921,
2022,41,187864940,
2022,41,187864890,
2022,31,191840676,
2022,3,193372175,
2022,3,193372177,
2022,41,187864937,
2022,41,187864950,
2022,41,187864925,
2022,21,202454152,
2022,41,193317916,
2022,41,187864980,
2022,3,186870700,
2022,41,187864946,
2022,39,191057292,
2022,41,187864994,
2022,41,202462588,
2022,41,191050707,
2022,41,185633103,
2022,41,187864991,
2022,3,187864969,
2022,42,200720412,
2022,21,187865030,
2022,41,191067377,
2022,3,187865015,
2022,41,187865041,
2022,3,187865036,
2022,2,191052874,
2022,21,191052874,
2022,41,187865047,
2022,42,191049846,
2022,41,191049847,
2022,41,187865044,
2022,42,191049848,
2022,41,193372660,
2022,3,202419918,
2022,41,191049854,
2022,41,191049855,
2022,41,191049857,
2022,41,187865066,
2022,41,191049860,
2022,39,191050709,
2022,3,187865099,
2022,4,191049862,
2022,41,191049864,
2022,41,191050710,
2022,41,187865085,
2022,32,187865080,
2022,41,187865093,
2022,41,191062555,
2022,41,187865121,
2022,21,191049879,
2022,41,202428559,
2022,38,191049882,
2022,42,191049883,
2022,41,191049886,
2022,42,191049888,
2022,41,191049889,
2022,21,191049890,
2022,41,191049894,
2022,41,187865113,
2022,41,191049895,
2022,41,187865128,
2022,1,191049897,
2022,39,187865157,
2022,41,191049901,
2022,21,187865072,
2022,1,191049903,
2022,41,190993790,
2022,41,191049906,
2022,38,187865117,
2022,41,191052149,
2022,41,200718880,
2022,42,191049911,
2022,41,187865161,
2022,41,187865139,
2022,41,191052150,
2022,3,191049920,
2022,41,187865163,
2022,38,191049923,
2022,3,186867833,
2022,41,187865169,
2022,42,191065951,
2022,38,187865179,
2022,41,187865191,
2022,42,191049925,
2022,41,187865186,
2022,41,191049927,
2022,41,187865210,
2022,41,187865220,
2022,41,191049931,
2022,39,187865196,
2022,41,187865147,
2022,21,191049934,
2022,41,187865231,
2022,39,191049936,
2022,41,191069603,
2022,41,187865174,
2022,42,191091333,
2022,41,187865215,
2022,41,202449132,
2022,38,191049940,
2022,41,187865202,
2022,41,191049941,
2022,41,191074735,
2022,42,191049944,
2022,41,187865242,
2022,41,187865255,
2022,41,187865250,
2022,39,187865289,
2022,39,187865266,
2022,41,191049959,
2022,41,187865246,
2022,41,187865285,
2022,41,191049965,
2022,41,191049966,
2022,41,187865302,
2022,41,187865224,
2022,41,191057328,
2022,3,191057335,
2022,39,187865224,
2022,41,187330358,
2022,41,187865317,
2022,41,187865324,
2022,3,186866830,
2022,41,187865329,
2022,41,187865320,
2022,41,187865306,
2022,41,187865310,
2022,41,189285395,
2022,41,187865337,
2022,38,187865333,
2022,41,198657742,
2022,39,187865347,
2022,41,187865342,
2022,41,187865358,
2022,39,187865358,
2022,3,186866854,
2022,41,187865367,
2022,39,189284415,
2022,41,191077557,
2022,41,191049970,
2022,39,191049971,
2022,41,191049972,
2022,41,187865373,
2022,41,187865380,
2022,41,187865385,
2022,41,187865362,
2022,21,187330369,
2022,41,200814828,
2022,21,187865390,
2022,41,187865404,
2022,41,187865415,
2022,38,187865408,
2022,41,187865409,
2022,41,187865411,
2022,41,190367742,
2022,41,187330380,
2022,3,186866926,
2022,41,187865417,
2022,3,186867861,
2022,39,187865436,
2022,3,187865425,
2022,41,187865418,
2022,41,187865427,
2022,21,187865424,
2022,41,187865423,
2022,41,187330392,
2022,41,187865429,
2022,41,187865433,
2022,21,187865440,
2022,41,187865438,
2022,41,187865447,
2022,41,189285973,
2022,32,187865462,
2022,9,191065243,
2022,38,187865419,
2022,41,187865431,
2022,41,187865455,
2022,21,191049974,
2022,41,187865437,
2022,41,187865460,
2022,41,191064538,
2022,41,187865448,
2022,41,191064540,
2022,39,187865452,
2022,41,187865449,
2022,3,188031780,
