data_year,suspected_drug_type_id,property_id,est_drug_qty,drug_measure_type_id,nibrs_suspected_drug_id
2022,5,159573524,75.200,1,14272372
2022,5,159573526,58.200,1,14272373
2022,5,159573530,4.000,1,14272374
2022,16,159573530,11.000,9,14272375
2022,5,159573532,7.200,1,14272376
2022,5,159573533,1.678,2,14272377
2022,5,159573540,75.800,1,14272378
2022,4,159573563,0.560,1,14272379
2022,1,159573566,0.390,1,14272380
2022,11,159573572,128.000,1,14272381
2022,5,159573576,33.000,1,14272382
2022,2,159573577,2.700,1,14272383
2022,5,159573577,1.500,1,14272384
2022,5,157188594,217.400,1,13950609
2022,12,159573583,0.300,1,14272385
2022,5,159573584,9.500,1,14272386
2022,1,159573595,1.000,1,14272387
2022,2,159573595,1.000,1,14272388
2022,4,159573595,0.300,1,14272389
2022,1,157188597,1.200,1,13950610
2022,1,160468736,0.900,1,14398055
2022,5,156416831,1.000,1,13837198
2022,16,159573606,1.000,1,14272390
2022,5,159573608,10.000,1,14272391
2022,4,159573609,1.900,1,14272392
2022,5,159573626,4.300,1,14272393
2022,5,160469046,3.500,1,14398163
2022,8,160469046,12.200,1,14398164
2022,2,159573654,0.011,1,14272396
2022,12,159573664,3.700,1,14272397
2022,5,157188606,4.000,1,13950612
2022,2,159573669,5.800,1,14272398
2022,5,159573669,3.100,1,14272399
2022,1,157188607,3.700,1,13950613
2022,2,157188607,9.000,1,13950614
2022,5,157188607,25.300,1,13950615
2022,5,157188608,4.000,1,13950616
2022,1,159573683,7.230,1,14272400
2022,5,159573683,1.000,1,14272401
2022,5,159573690,3.700,1,14272402
2022,2,159573691,0.500,1,14272403
2022,2,159573692,1.000,1,14272404
2022,16,159573693,3.000,9,14272405
2022,2,159573694,1.000,1,14272406
2022,5,159573697,2.100,1,14272407
2022,12,159573697,0.700,1,14272408
2022,5,166285986,41.000,1,15193243
2022,5,156416611,8.200,1,13837111
2022,5,159573732,40.100,1,14272409
2022,5,157163706,1.000,1,13945908
2022,5,157188620,0.500,1,13950617
2022,16,157188620,0.100,1,13950618
2022,1,159573740,1.000,1,14272410
2022,1,159573741,43.700,1,14272411
2022,4,159573741,14.100,1,14272412
2022,5,159573741,252.200,1,14272413
2022,1,159573744,1.500,1,14272414
2022,5,157188623,2.701,1,13950619
2022,2,157634582,0.000,1,14016474
2022,2,157188624,2.000,1,13950620
2022,8,157188624,1.200,1,13950621
2022,5,159573783,10.800,1,14272415
2022,16,159573796,0.500,1,14272416
2022,1,159573803,0.010,1,14272417
2022,2,159573803,0.001,1,14272418
2022,5,157634582,0.000,1,14016475
2022,1,166285987,11.800,1,15193244
2022,5,159573814,10.100,1,14272419
2022,2,166285987,8.000,1,15193245
2022,5,160469057,8.100,1,14398165
2022,16,160469057,2.000,9,14398166
2022,12,166285987,10.000,1,15193246
2022,5,166298443,4.100,1,15194952
2022,5,159573820,5.300,1,14272422
2022,1,159573821,0.130,1,14272423
2022,5,159573823,33.500,1,14272424
2022,12,159573823,1.500,1,14272425
2022,1,159573824,0.100,1,14272426
2022,12,159573825,0.011,1,14272427
2022,16,166298443,23.700,1,15194953
2022,12,157635457,9.300,1,14016611
2022,5,159573833,30.600,1,14272428
2022,5,166267437,0.600,1,15190338
2022,5,159573841,0.300,1,14272430
2022,11,159573841,72.000,1,14272431
2022,5,159573840,1.000,1,14272429
2022,16,156416930,0.000,1,13837204
2022,12,159573851,2.600,1,14272432
2022,1,165043428,0.000,1,15011599
2022,5,165043428,0.000,1,15011600
2022,5,160474109,1.700,1,14399106
2022,5,159573864,460.200,1,14272433
2022,8,159573864,2.000,9,14272434
2022,5,159577486,8.200,1,14273119
2022,5,157188628,27.000,1,13950622
2022,5,160469063,18.630,1,14398167
2022,5,159573868,74.410,1,14272436
2022,1,157164058,11.000,1,13945976
2022,5,157164058,2.000,1,13945977
2022,16,157338415,0.400,1,13969679
2022,2,166284816,2.400,1,15192822
2022,12,159573878,0.900,1,14272437
2022,1,166285989,0.100,1,15193247
2022,2,159573882,0.011,1,14272439
2022,5,157163708,5.700,1,13945910
2022,4,159573881,0.006,1,14272438
2022,4,159573884,5.801,1,14272440
2022,5,159573889,7.100,1,14272441
2022,5,157163507,0.000,1,13945866
2022,2,159573918,0.830,1,14272442
2022,7,157163507,0.000,1,13945867
2022,1,166267439,10.800,1,15190340
2022,1,159573919,0.010,1,14272443
2022,2,159573919,0.001,1,14272444
2022,2,159573920,2.600,1,14272445
2022,5,166267439,11.500,1,15190341
2022,1,157337655,1.000,1,13969551
2022,1,159573921,5.510,1,14272446
2022,12,159573921,0.700,1,14272447
2022,1,159573933,1.000,1,14272448
2022,16,160469070,1.000,9,14398168
2022,16,160469070,8.100,1,14398169
2022,2,159573940,0.001,1,14272451
2022,5,159573940,0.400,1,14272452
2022,5,162311336,124.900,1,14649021
2022,2,159573946,0.011,1,14272453
2022,8,159573948,9.200,1,14272454
2022,2,159573955,0.100,1,14272455
2022,5,159573958,101.000,1,14272456
2022,5,159573961,3.370,1,14272457
2022,5,157163715,27.900,1,13945912
2022,2,159573967,24.800,1,14272458
2022,5,159573967,164.600,1,14272459
2022,16,159573971,90.000,9,14272460
2022,5,157163509,3.300,1,13945868
2022,5,157163510,28.000,1,13945869
2022,5,158285854,31.600,1,14097489
2022,5,166267438,6.100,1,15190339
2022,1,157163742,4.300,1,13945915
2022,2,166283124,3.041,2,15192329
2022,5,166283124,28.372,2,15192330
2022,8,166283124,13.971,2,15192331
2022,2,159574007,42.400,1,14272461
2022,5,159574007,150.000,1,14272462
2022,2,157163742,2.700,1,13945916
2022,5,157337403,19.600,1,13969513
2022,5,159574035,213.800,1,14272463
2022,16,159574035,4.000,9,14272464
2022,5,159574036,136.000,1,14272465
2022,5,159574040,612.349,1,14272466
2022,5,160471614,0.000,1,14398639
2022,5,159574043,5.500,1,14272467
2022,5,159574055,42.200,1,14272468
2022,1,159574063,0.200,1,14272469
2022,2,159574066,5.300,1,14272470
2022,5,159574066,24.000,1,14272471
2022,7,166284818,5.300,1,15192823
2022,12,166284818,5.800,1,15192824
2022,5,157168439,4.200,1,13946427
2022,1,159574070,1.900,1,14272472
2022,1,159574073,28.600,1,14272473
2022,5,159574073,13.100,1,14272474
2022,5,157188646,3.500,1,13950623
2022,8,157168439,0.500,1,13946428
2022,5,166267440,113.500,1,15190342
2022,5,160469089,14.155,2,14398170
2022,12,157168440,0.100,1,13946429
2022,5,159574094,5.900,1,14272476
2022,5,159574111,1.700,1,14272477
2022,12,159574126,30.000,1,14272478
2022,16,166670792,2.000,1,15251305
2022,5,159574129,34.000,1,14272479
2022,5,166670593,64.981,2,15251257
2022,11,166670593,1.656,2,15251258
2022,16,166670593,2.676,2,15251259
2022,2,159574136,0.010,1,14272484
2022,5,159574137,5.900,1,14272485
2022,4,159574144,3.800,1,14272486
2022,2,158518447,0.400,1,14132718
2022,4,159574146,0.284,1,14272487
2022,2,166676966,0.011,1,15251689
2022,1,159574155,9.300,1,14272489
2022,2,159574155,1.600,1,14272490
2022,5,159574155,62.700,1,14272491
2022,5,159574161,91.200,1,14272492
2022,16,159574161,8.000,9,14272493
2022,2,159574162,0.500,1,14272494
2022,5,159574163,16.700,1,14272495
2022,2,159574170,1.000,1,14272496
2022,5,159574170,9.600,1,14272497
2022,5,159574172,2.700,1,14272498
2022,2,157337663,1.100,1,13969559
2022,2,159574173,2.500,1,14272499
2022,5,159574173,18.700,1,14272500
2022,8,160468690,1.000,9,14398048
2022,5,159574175,0.001,1,14272501
2022,5,159574178,3.500,1,14272502
2022,2,159574179,0.300,1,14272503
2022,1,159574180,3.700,1,14272504
2022,12,159574180,10.700,1,14272505
2022,5,157337663,23.600,1,13969560
2022,5,166670793,340.800,1,15251306
2022,16,166670793,65.000,9,15251307
2022,12,159987268,0.500,1,14330809
2022,5,157164132,0.600,1,13945982
2022,5,157164113,2.300,1,13945978
2022,16,157164113,28.100,1,13945979
2022,5,158525976,0.000,1,14133516
2022,5,157164137,4.000,1,13945984
2022,5,159574196,4.200,1,14272508
2022,12,166285994,3.100,1,15193249
2022,12,166267448,1.200,1,15190352
2022,5,166267443,2.100,1,15190346
2022,5,158285855,0.900,1,14097490
2022,5,159574217,23.100,1,14272509
2022,2,159574219,15.300,1,14272510
2022,12,159023606,0.700,1,14197499
2022,4,166279356,0.080,1,15191679
2022,1,159574229,0.390,1,14272512
2022,8,159574229,0.560,1,14272513
2022,16,159023606,0.200,1,14197500
2022,12,157337668,1.000,1,13969565
2022,8,166279359,0.600,1,15191680
2022,1,160469110,0.500,1,14398174
2022,5,159574246,22.000,1,14272516
2022,5,160469111,112.000,1,14398175
2022,1,159574267,0.400,1,14272518
2022,5,159574272,1.000,1,14272519
2022,5,159574274,333.100,1,14272520
2022,16,159574274,37.000,9,14272521
2022,5,159404890,4.000,1,14253191
2022,5,157164257,7.850,1,13946004
2022,5,159574282,1.000,1,14272522
2022,5,159574284,2.000,1,14272523
2022,1,157338180,0.100,1,13969631
2022,1,157164305,2.730,1,13946010
2022,1,159574301,0.001,1,14272524
2022,8,160469116,1.200,1,14398176
2022,5,159574323,41.000,1,14272526
2022,16,159574323,9.600,1,14272527
2022,5,159574325,6.810,1,14272528
2022,5,159574326,12.300,1,14272529
2022,4,159574327,13.200,1,14272530
2022,5,159574327,3.860,1,14272531
2022,12,159574327,6.100,1,14272532
2022,5,157164305,1.700,1,13946011
2022,5,166285995,18.100,1,15193250
2022,5,157164368,0.000,1,13946014
2022,5,159574331,19.000,1,14272533
2022,5,159574356,16.200,1,14272534
2022,16,159574359,0.400,1,14272536
2022,1,157164362,0.000,1,13946013
2022,1,157164358,0.000,1,13946012
2022,5,166267453,0.000,1,15190360
2022,1,159574391,8.000,1,14272537
2022,16,166267453,0.000,1,15190361
2022,5,157164373,70.000,1,13946015
2022,5,159574394,4.000,1,14272538
2022,5,157164383,14.200,1,13946018
2022,1,159574402,2.260,1,14272539
2022,5,159574402,11.700,1,14272540
2022,16,159574402,0.740,1,14272541
2022,16,157164383,0.200,1,13946019
2022,2,166267449,1269.600,1,15190353
2022,2,157188674,0.001,1,13950624
2022,2,159574405,0.001,1,14272542
2022,12,160469128,1.000,1,14398177
2022,16,166267449,3827.500,1,15190354
2022,1,160473714,0.000,1,14399036
2022,1,158287433,1.000,1,14097732
2022,5,160469130,41.000,1,14398178
2022,8,160469130,0.040,1,14398179
2022,5,159574432,0.400,1,14272547
2022,12,159574434,0.001,1,14272548
2022,2,157188680,0.600,1,13950625
2022,12,158287990,0.000,1,14097792
2022,5,159574451,33.000,1,14272549
2022,1,159574462,2.000,1,14272550
2022,5,159574462,8.000,1,14272551
2022,12,159574462,0.100,1,14272552
2022,1,166267454,62.400,1,15190362
2022,2,166267454,107.700,1,15190363
2022,7,166267454,27.700,1,15190364
2022,1,157166948,0.000,1,13946187
2022,4,159574471,0.100,1,14272553
2022,5,159574471,0.600,1,14272554
2022,1,160469137,0.800,1,14398180
2022,5,159574475,21.000,1,14272556
2022,11,159574476,1.000,9,14272557
2022,5,159574572,34.700,1,14272563
2022,1,159574576,0.680,1,14272564
2022,1,160469142,0.370,1,14398181
2022,16,160469142,0.470,1,14398182
2022,1,160970406,0.000,1,14468530
2022,1,157187683,1.000,1,13950478
2022,12,157187683,1.000,1,13950479
2022,1,163401778,1.130,1,14783375
2022,5,159574588,20.100,1,14272568
2022,2,160469144,1.000,1,14398183
2022,5,160469144,6.000,1,14398184
2022,5,160469145,54.100,1,14398185
2022,5,160469146,2.200,1,14398186
2022,5,163401778,0.100,1,14783376
2022,16,163401778,1.000,1,14783377
2022,5,157337671,0.200,1,13969569
2022,2,157166943,0.400,1,13946186
2022,2,160469147,0.150,1,14398187
2022,5,160469147,1.790,1,14398188
2022,5,161707071,0.000,1,14574075
2022,5,157337672,9.900,1,13969570
2022,1,157166993,0.000,1,13946196
2022,2,166286000,0.000,1,15193252
2022,1,157167009,9.000,1,13946198
2022,5,157167009,0.500,1,13946199
2022,16,157167009,0.600,1,13946200
2022,12,160469162,0.500,9,14398189
2022,12,160469162,1.400,1,14398190
2022,1,158285246,0.100,1,14097362
2022,5,158285246,0.700,1,14097363
2022,16,158285246,0.100,1,14097364
2022,1,160469163,29.000,1,14398191
2022,5,160469163,5.400,1,14398192
2022,5,157167490,33.000,1,13946315
2022,5,159574628,0.150,1,14272581
2022,16,165825555,0.010,1,15127814
2022,5,159574629,0.430,1,14272582
2022,12,159574633,2.000,1,14272583
2022,4,157188690,3.810,1,13950626
2022,12,157188690,1.620,1,13950627
2022,11,159574638,53.400,1,14272584
2022,5,157167329,33.900,1,13946263
2022,2,159574648,1.430,1,14272585
2022,5,159574651,1.000,1,14272586
2022,5,160469172,1.200,1,14398193
2022,5,159574658,0.010,5,14272589
2022,5,159574658,1.000,10,14272590
2022,2,160469173,0.500,1,14398194
2022,16,166670794,3.480,1,15251308
2022,5,159574681,19.000,1,14272593
2022,1,157337677,0.200,1,13969573
2022,5,159574684,21.900,1,14272594
2022,13,160469180,1.900,1,14398196
2022,16,160469180,2.000,9,14398197
2022,2,160469179,1.037,2,14398195
2022,5,157337677,8.700,1,13969574
2022,8,166286005,0.700,1,15193254
2022,16,160469183,75.000,1,14398198
2022,16,159574711,0.700,1,14272601
2022,5,166286003,3.600,1,15193253
2022,12,166279371,0.011,1,15191682
2022,1,166281700,12.700,1,15192122
2022,2,166281700,2.500,1,15192123
2022,5,166281700,51.300,1,15192124
2022,2,159574718,0.200,1,14272606
2022,1,166284826,4.400,1,15192837
2022,5,166284826,2.700,1,15192838
2022,5,159574719,1.600,1,14272607
2022,1,157167359,0.000,1,13946266
2022,1,159574720,25.800,1,14272608
2022,5,159574720,0.500,1,14272609
2022,12,157167359,0.000,1,13946267
2022,1,166678343,0.000,1,15251926
2022,5,166678343,0.000,1,15251927
2022,4,166291933,123.900,1,15193949
2022,5,166291933,19.800,1,15193950
2022,12,166291933,8.100,1,15193951
2022,2,166267460,0.200,1,15190370
2022,1,166284825,0.300,1,15192836
2022,16,157167519,0.000,3,13946316
2022,4,159574747,3.400,1,14272611
2022,5,166267450,11.700,1,15190355
2022,1,159574750,5.600,1,14272612
2022,5,159574750,3.000,1,14272613
2022,5,159574751,1.100,1,14272614
2022,5,159574754,2.700,1,14272615
2022,5,157188696,2.000,1,13950628
2022,16,166267450,2.000,1,15190356
2022,12,166267458,0.400,1,15190367
2022,4,157187685,0.900,1,13950480
2022,1,166285993,0.250,1,15193248
2022,1,166267444,0.000,1,15190347
2022,1,160469198,0.200,1,14398203
2022,8,160469198,1.200,1,14398204
2022,1,166267442,17.300,1,15190343
2022,4,159574781,3.100,1,14272619
2022,5,159574781,0.380,1,14272620
2022,5,159574782,9.600,1,14272621
2022,5,159574783,0.010,1,14272622
2022,4,160469197,0.100,1,14398202
2022,2,166267442,10.200,1,15190344
2022,12,166267442,1.600,1,15190345
2022,1,157167534,5.100,1,13946317
2022,1,159574793,2.000,1,14272624
2022,5,159574793,6.000,1,14272625
2022,5,166267446,4.600,1,15190349
2022,2,159574799,8.300,1,14272626
2022,8,159574799,7.400,1,14272627
2022,12,166267446,13.000,1,15190350
2022,1,166267445,0.300,1,15190348
2022,16,159576458,1.000,1,14272930
2022,5,159574810,7.000,1,14272629
2022,8,159574810,0.200,1,14272630
2022,15,159574810,0.200,1,14272631
2022,5,157167579,60.000,1,13946318
2022,1,159574823,0.100,1,14272632
2022,7,158287083,0.300,1,14097662
2022,12,159574828,1.000,1,14272633
2022,2,159576460,0.800,1,14272932
2022,8,159574839,1.800,1,14272635
2022,1,159575918,0.010,1,14272846
2022,16,159576460,39.600,1,14272933
2022,2,158285858,0.010,1,14097491
2022,5,158284830,6.400,1,14097315
2022,2,166279374,1.200,1,15191683
2022,4,166279374,2.500,1,15191684
2022,5,159574856,24.400,1,14272636
2022,2,159574863,2.570,1,14272639
2022,5,158287085,0.600,1,14097663
2022,2,159574869,0.010,1,14272640
2022,5,160474112,8.500,1,14399107
2022,5,159574872,5.400,1,14272641
2022,1,157188707,3.100,1,13950629
2022,2,157188707,0.600,1,13950630
2022,5,157188707,6.300,1,13950631
2022,12,157167845,1.000,1,13946362
2022,5,159574913,2.400,1,14272646
2022,16,159574913,5.000,9,14272647
2022,1,159574914,6.500,1,14272648
2022,5,159574914,19.700,1,14272649
2022,12,159574914,7.200,1,14272650
2022,2,159574915,45.700,1,14272651
2022,5,160469235,2.000,1,14398205
2022,2,166302542,6.400,1,15195484
2022,5,157188709,12.000,1,13950632
2022,7,166302542,8.800,1,15195485
2022,1,166302543,1.100,1,15195486
2022,5,157188713,15.400,1,13950633
2022,1,159574941,0.901,1,14272654
2022,5,160469241,5.800,1,14398206
2022,5,159574943,201.300,1,14272656
2022,2,159574946,0.900,1,14272657
2022,2,166302543,5.900,1,15195487
2022,5,166302543,1.500,1,15195488
2022,1,166267452,0.200,1,15190358
2022,4,159574956,7.000,1,14272658
2022,7,166267452,0.400,1,15190359
2022,1,166267387,0.400,1,15190287
2022,5,160469247,71.200,1,14398207
2022,4,157633844,252.300,1,14016188
2022,5,159574961,12.860,1,14272661
2022,16,159574961,1.220,1,14272662
2022,5,159574960,19.700,1,14272660
2022,7,157633844,577.800,1,14016189
2022,8,157633844,0.300,1,14016190
2022,16,160911489,0.500,1,14460463
2022,16,157338200,0.800,1,13969646
2022,1,157338201,0.300,1,13969647
2022,8,159574972,7.100,1,14272663
2022,2,159574976,1.400,1,14272665
2022,1,166286009,3.900,1,15193256
2022,8,159574982,1.000,5,14272666
2022,1,159574984,0.001,1,14272667
2022,5,159574986,304.400,1,14272668
2022,5,159574993,4.000,1,14272669
2022,4,159574996,0.500,1,14272670
2022,11,160469260,9.100,1,14398208
2022,2,166286009,4.100,1,15193257
2022,5,166286009,12.500,1,15193258
2022,5,166286010,42.300,1,15193259
2022,5,159575003,72.800,1,14272672
2022,5,159575004,5.800,1,14272673
2022,5,160469263,4.830,1,14398209
2022,5,166286011,48.000,1,15193260
2022,5,159575012,0.110,1,14272675
2022,2,165834609,0.000,1,15129338
2022,8,159575018,4.200,1,14272677
2022,5,165834609,0.000,1,15129339
2022,2,159575038,1.900,1,14272678
2022,1,159025175,1.400,1,14197779
2022,2,159025175,1.700,1,14197780
2022,5,159025175,8.300,1,14197781
2022,2,162310384,0.900,1,14648899
2022,5,159575041,128.000,1,14272679
2022,5,160469274,16.000,1,14398210
2022,16,160469274,2.000,9,14398211
2022,2,159575054,0.400,1,14272683
2022,12,159575054,0.800,1,14272684
2022,16,159575060,0.700,1,14272685
2022,1,159575065,1.120,1,14272686
2022,16,159575065,0.230,1,14272687
2022,8,159575067,11.001,1,14272688
2022,8,159575067,1.000,9,14272689
2022,12,159575067,1.300,1,14272690
2022,16,159575071,1.160,1,14272691
2022,5,166267463,10.800,1,15190375
2022,12,159575073,0.200,1,14272692
2022,1,160469287,0.430,1,14398212
2022,8,159575078,2.400,1,14272694
2022,1,166284827,7.900,1,15192839
2022,1,160469290,0.540,1,14398213
2022,16,160469290,1.460,1,14398214
2022,5,159575085,148.080,1,14272697
2022,5,166284827,442.400,1,15192840
2022,5,157633845,1.400,1,14016191
2022,12,159575090,0.400,1,14272698
2022,2,159575091,0.010,1,14272699
2022,5,160469295,5.000,1,14398215
2022,5,166288689,15.600,1,15193700
2022,5,159406637,5.900,1,14253523
2022,1,159575109,1.900,1,14272702
2022,5,159575109,77.000,1,14272703
2022,16,159575109,21.700,1,14272704
2022,5,159575115,6.000,1,14272705
2022,5,159575116,40.750,1,14272706
2022,16,159406637,0.100,1,14253524
2022,12,157338423,1.100,1,13969681
2022,5,158770218,0.800,1,14164211
2022,2,159023610,0.800,1,14197501
2022,7,159023610,7.500,1,14197502
2022,2,157338424,0.100,1,13969682
2022,5,162311337,0.000,1,14649022
2022,1,166286012,0.400,1,15193261
2022,4,159575132,0.200,1,14272708
2022,5,157168149,1.000,8,13946386
2022,1,157338427,2.200,1,13969684
2022,5,159575146,0.001,1,14272709
2022,13,159575146,1.000,9,14272710
2022,16,157168155,2.000,1,13946387
2022,2,159575147,10.600,1,14272711
2022,5,159575147,2.300,1,14272712
2022,1,159575148,6.800,1,14272713
2022,2,159575148,1.710,1,14272714
2022,12,159575148,1.110,1,14272715
2022,5,160469310,41.400,1,14398219
2022,12,160469310,5.600,1,14398220
2022,16,160469310,140.878,1,14398221
2022,2,160469309,20.600,1,14398217
2022,16,160469309,5.000,9,14398218
2022,5,158285096,14.800,1,14097341
2022,5,166680395,12.000,1,15252390
2022,1,157188724,0.001,1,13950634
2022,2,157188724,0.001,1,13950635
2022,2,159575154,0.001,1,14272723
2022,16,158285253,16.100,1,14097365
2022,1,159575160,0.160,1,14272724
2022,2,159575160,0.160,1,14272725
2022,5,159575172,0.010,1,14272726
2022,5,159575172,1.000,5,14272727
2022,5,161692853,0.000,1,14573054
2022,1,160469319,0.350,1,14398223
2022,16,159575181,0.450,1,14272729
2022,1,159575182,1.100,1,14272730
2022,5,159575194,18.000,1,14272732
2022,7,161692853,0.000,1,14573055
2022,5,166288693,716.600,1,15193701
2022,16,166288693,0.500,1,15193702
2022,17,166288693,29.400,1,15193703
2022,5,163355907,3.000,1,14776774
2022,5,159575213,1.900,1,14272733
2022,2,157168243,0.200,1,13946397
2022,4,159575911,4.460,1,14272845
2022,4,160469330,0.600,1,14398224
2022,5,157168243,3.000,1,13946398
2022,1,158287095,0.200,1,14097666
2022,5,166670693,23.700,1,15251277
2022,5,166283272,1.092,2,15192353
2022,2,158287095,0.010,1,14097667
2022,5,158287095,0.800,1,14097668
2022,5,166267465,1.000,4,15190376
2022,5,166279376,58.000,1,15191685
2022,1,157338434,2.000,1,13969687
2022,1,159575248,0.200,1,14272739
2022,1,160469347,1.500,1,14398229
2022,5,160469347,0.500,1,14398230
2022,5,159575264,1.000,1,14272742
2022,12,159575264,25.420,1,14272743
2022,5,159575266,15.300,1,14272744
2022,16,157338434,27.200,1,13969688
2022,5,157338435,1.600,1,13969689
2022,1,157188743,0.101,1,13950636
2022,4,160469353,0.800,1,14398231
2022,12,160469357,4.400,1,14398232
2022,12,157338435,2.800,1,13969690
2022,5,157168320,0.000,1,13946400
2022,5,159575287,4.000,1,14272748
2022,1,166279332,0.001,1,15191669
2022,11,166279332,2.900,1,15191670
2022,12,166279332,0.001,1,15191671
2022,8,160469363,86.000,1,14398233
2022,2,159575295,0.001,1,14272751
2022,12,159575294,0.001,1,14272750
2022,5,159575296,13.000,1,14272752
2022,8,159575296,1.500,9,14272753
2022,2,159575297,0.200,1,14272754
2022,5,159575297,67.000,1,14272755
2022,2,160469364,4.400,1,14398234
2022,5,160469364,419.000,1,14398235
2022,8,160469364,89.700,1,14398236
2022,5,159575300,30.900,1,14272759
2022,1,159575301,0.700,1,14272760
2022,2,159575302,12.000,1,14272761
2022,12,157168311,0.400,1,13946399
2022,5,157188752,16.600,1,13950640
2022,5,165043429,7.900,1,15011601
2022,5,159575310,0.500,5,14272762
2022,5,159269412,2.600,1,14232996
2022,5,159575320,8.300,1,14272763
2022,5,159269413,0.000,1,14232997
2022,5,159575336,378.600,1,14272764
2022,5,166267462,0.000,1,15190373
2022,12,159575345,0.550,1,14272765
2022,5,157188756,7.600,1,13950641
2022,5,159575370,0.200,1,14272767
2022,2,160469393,4.700,1,14398243
2022,7,166267462,6.110,1,15190374
2022,5,158526531,0.000,1,14133589
2022,12,158526531,0.000,1,14133590
2022,5,157338443,0.800,1,13969692
2022,5,160469401,0.100,1,14398244
2022,12,160469401,4.600,1,14398245
2022,16,160469401,0.100,1,14398246
2022,1,159575405,15.700,1,14272773
2022,5,159575405,10.100,1,14272774
2022,11,159575405,5.900,1,14272775
2022,4,159575423,0.001,1,14272776
2022,1,160469413,5.000,1,14398247
2022,2,160469413,0.200,1,14398248
2022,4,160469413,0.800,1,14398249
2022,5,159575880,0.010,1,14272837
2022,1,158771862,2.200,1,14164305
2022,5,166678348,26.900,1,15251928
2022,4,159575451,0.800,1,14272781
2022,5,159575451,1.800,1,14272782
2022,1,159575456,1.300,1,14272783
2022,2,159575456,0.300,1,14272784
2022,5,159575456,0.800,1,14272785
2022,4,159575465,0.700,1,14272786
2022,11,166678348,3.700,1,15251929
2022,5,158525981,2.500,1,14133517
2022,7,158525981,0.700,1,14133518
2022,1,158287456,0.200,1,14097736
2022,2,159575472,9.600,1,14272787
2022,1,159575476,6.700,1,14272788
2022,5,159575476,9.200,1,14272789
2022,1,159575477,3.600,1,14272790
2022,5,157188904,21.301,1,13950648
2022,16,160469439,8.000,9,14398250
2022,5,158287456,2.900,1,14097737
2022,5,161714949,0.900,1,14574522
2022,8,160469443,0.790,1,14398251
2022,8,160469444,86.000,1,14398252
2022,5,159575503,15.300,1,14272794
2022,5,160471910,2.500,1,14398672
2022,1,159575518,0.800,1,14272795
2022,5,159575518,2.300,1,14272796
2022,2,158768735,6.600,1,14164017
2022,5,159575899,0.283,1,14272843
2022,1,160469460,0.300,1,14398253
2022,16,158768735,0.100,1,14164018
2022,1,166267470,3.400,1,15190379
2022,1,159575553,5.600,1,14272798
2022,5,159575553,73.000,1,14272799
2022,2,159575881,0.010,1,14272838
2022,1,159575556,0.600,1,14272800
2022,5,166279700,8.000,1,15191762
2022,16,166279700,2.000,1,15191763
2022,16,166279700,19.000,9,15191764
2022,2,159575586,0.800,1,14272801
2022,5,160469490,23.400,1,14398255
2022,16,160469490,3.500,1,14398256
2022,1,160469495,24.500,1,14398257
2022,5,160469495,4.900,1,14398258
2022,8,160469495,3.200,1,14398259
2022,5,166282192,2.540,2,15192193
2022,8,166282192,0.200,1,15192194
2022,5,159575636,1.290,1,14272811
2022,1,160469529,0.010,1,14398262
2022,5,157188916,19.102,1,13950649
2022,5,166267470,83.300,1,15190380
2022,6,166267470,0.400,1,15190381
2022,5,157633864,0.500,1,14016213
2022,15,157188917,1.000,9,13950650
2022,2,160469545,10.200,1,14398263
2022,12,157633864,1.200,1,14016214
2022,5,157633860,179.100,1,14016208
2022,8,160469563,0.600,1,14398264
2022,8,159575697,6.810,1,14272815
2022,5,157188921,9.200,1,13950651
2022,1,160469578,4.030,1,14398265
2022,8,160469578,2.320,1,14398266
2022,5,160469580,56.500,1,14398267
2022,16,160469580,14.000,1,14398268
2022,17,157633860,1.800,1,14016209
2022,1,161714951,2.000,1,14574523
2022,2,161714951,0.570,1,14574524
2022,5,161714951,4.600,1,14574525
2022,5,158285270,8.200,1,14097370
2022,12,160469589,0.100,1,14398272
2022,16,160469589,5.500,1,14398273
2022,7,158285270,1.700,1,14097371
2022,16,158285270,3.500,1,14097372
2022,1,166284819,0.300,1,15192825
2022,1,162310386,17.000,1,14648902
2022,5,160469598,2.400,1,14398274
2022,12,160469598,1.300,1,14398275
2022,16,160469599,4.130,1,14398276
2022,2,162310386,6.000,1,14648903
2022,12,162310386,0.300,1,14648904
2022,2,158285271,0.010,1,14097373
2022,2,160469601,0.400,1,14398277
2022,16,158285271,15.700,1,14097374
2022,8,160469608,3.000,9,14398278
2022,5,166284834,1.000,1,15192845
2022,5,157188923,2.000,1,13950652
2022,1,160469617,0.100,1,14398279
2022,5,160469617,1.000,1,14398280
2022,5,159575752,1.700,1,14272830
2022,5,166670795,159.498,1,15251309
2022,1,160468740,0.101,1,14398056
2022,1,158285866,1.000,1,14097492
2022,5,158285866,21.400,1,14097493
2022,7,158285866,1.700,1,14097494
2022,5,166679970,1.300,1,15252177
2022,2,166286018,1.800,1,15193263
2022,4,160469631,0.800,1,14398282
2022,5,160469632,0.300,1,14398283
2022,5,166286018,3.300,1,15193264
2022,5,160469633,0.150,1,14398284
2022,5,165040870,2.900,1,15011372
2022,1,158285276,0.400,1,14097379
2022,12,158285275,3.600,1,14097378
2022,8,166283276,112.000,1,15192354
2022,1,160469660,8.500,1,14398288
2022,11,160469660,7.300,1,14398289
