data_year,suspect_using_id,offense_id
2022,4,185550949
2022,4,184629749
2022,4,184629804
2022,4,184629621
2022,4,184629622
2022,3,184629538
2022,4,184629626
2022,1,185166509
2022,3,185166509
2022,4,187758488
2022,4,184629567
2022,3,184629640
2022,3,184629641
2022,1,184629638
2022,4,185166572
2022,4,185166573
2022,4,185166940
2022,4,184629706
2022,3,182713055
2022,4,191845002
2022,4,184629637
2022,4,184629643
2022,4,184629644
2022,4,184629700
2022,4,184629677
2022,4,185166512
2022,4,184629709
2022,4,184629694
2022,4,185881044
2022,4,184629693
2022,4,185550996
2022,4,185880773
2022,4,185166504
2022,4,184629636
2022,4,184629687
2022,4,184629854
2022,4,184629702
2022,4,185166515
2022,4,184630072
2022,4,190361568
2022,4,190361569
2022,3,184629688
2022,3,184629689
2022,4,184629653
2022,4,185166623
2022,4,184629697
2022,4,184629796
2022,4,184629797
2022,4,184629744
2022,4,185166507
2022,4,184629731
2022,4,192493884
2022,4,184629785
2022,4,185167112
2022,4,184629813
2022,4,185166529
2022,4,184629866
2022,4,184629730
2022,4,184629805
2022,4,184629722
2022,4,185166554
2022,4,185551192
2022,4,185551020
2022,4,184629696
2022,4,184629704
2022,3,184629745
2022,4,184629691
2022,4,185166446
2022,1,185551022
2022,4,184629777
2022,4,184629778
2022,1,184629686
2022,3,184629685
2022,1,185550933
2022,3,185550933
2022,4,184629786
2022,4,185167051
2022,4,184629741
2022,4,184629742
2022,4,195760575
2022,4,184629773
2022,4,184629732
2022,4,185166489
2022,4,185167017
2022,4,184629793
2022,4,184629794
2022,3,184629903
2022,3,184629904
2022,4,184629888
2022,4,184629789
2022,3,182713056
2022,4,184629750
2022,3,182713057
2022,4,184629770
2022,4,184165998
2022,4,185166603
2022,3,184629779
2022,3,184629780
2022,3,184629774
2022,4,184629783
2022,4,184629784
2022,1,184629746
2022,1,184629743
2022,3,184629802
2022,3,184629803
2022,3,184629735
2022,3,184629736
2022,1,186037120
2022,1,186037121
2022,4,184629737
2022,4,184629807
2022,4,185166493
2022,4,184629790
2022,4,184629886
2022,4,184629791
2022,4,184629788
2022,4,184629933
2022,3,184629801
2022,4,184629782
2022,4,185166582
2022,4,184629887
2022,4,184629787
2022,4,185880632
2022,4,184629781
2022,4,184629824
2022,1,185880629
2022,1,185880630
2022,4,185551092
2022,4,184629833
2022,4,184629798
2022,4,184629823
2022,4,184629850
2022,4,185166550
2022,4,185166551
2022,4,185166522
2022,3,184629982
2022,1,184629849
2022,4,185167058
2022,4,184629808
2022,3,184629875
2022,3,184629876
2022,4,190994929
2022,4,185166962
2022,4,184629809
2022,4,184629810
2022,4,185166494
2022,4,185166495
2022,4,184629872
2022,4,185166496
2022,4,185166497
2022,4,186331190
2022,3,184629918
2022,3,184629919
2022,3,184629920
2022,4,185166466
2022,3,184629838
2022,3,184629839
2022,4,184629880
2022,3,184629834
2022,3,184629835
2022,3,184629892
2022,3,184629893
2022,3,184629894
2022,4,184629853
2022,4,184630012
2022,4,185167050
2022,4,184629907
2022,4,184629881
2022,4,184629840
2022,4,184629841
2022,4,184629931
2022,1,184629844
2022,4,185551150
2022,1,184629909
2022,4,184629884
2022,4,184629895
2022,1,184629852
2022,4,184629831
2022,4,185166461
2022,4,185166492
2022,1,184629848
2022,4,184629921
2022,4,184629885
2022,4,185167098
2022,4,185167099
2022,4,184629870
2022,4,184629871
2022,4,186331194
2022,4,184629868
2022,4,184165999
2022,4,184166000
2022,4,182858761
2022,4,182947300
2022,4,186037336
2022,4,184629960
2022,3,184629827
2022,3,184629828
2022,1,184629845
2022,4,185166579
2022,4,182947301
2022,4,182947302
2022,4,182888449
2022,4,182888455
2022,4,182888504
2022,4,182888506
2022,4,182888511
2022,4,182888519
2022,4,182888520
2022,4,182929943
2022,4,189111309
2022,4,188362560
2022,4,185167132
2022,4,184629974
2022,4,184629864
2022,3,184629832
2022,4,185167056
2022,4,185167057
2022,4,184629877
2022,4,184629878
2022,4,184629879
2022,1,184629861
2022,4,185166471
2022,4,184629923
2022,3,185166458
2022,3,185166459
2022,4,184629863
2022,4,185880772
2022,4,185166966
2022,4,182931925
2022,4,187756548
2022,4,184629826
2022,4,185166490
2022,4,186331520
2022,4,182946111
2022,4,185166719
2022,4,186037315
2022,4,184629819
2022,4,184629983
2022,4,184629843
2022,4,185166491
2022,4,184629867
2022,4,184629897
2022,4,184629917
2022,4,184629846
2022,3,184629972
2022,3,184629973
2022,4,184629842
2022,4,184629954
2022,4,184629890
2022,4,185551023
2022,4,185167060
2022,4,184629891
2022,4,184629847
2022,4,182946426
2022,4,196944434
2022,3,184629911
2022,3,184629912
2022,4,185166419
2022,4,184629902
2022,4,185166956
2022,1,184629946
2022,4,185166587
2022,3,184629899
2022,3,184629908
2022,1,184629851
2022,4,185166960
2022,3,185166503
2022,4,185166959
2022,4,184629910
2022,4,185166485
2022,4,184630045
2022,4,185166487
2022,4,185166488
2022,4,184629949
2022,4,184630005
2022,4,185166486
2022,4,185551024
2022,4,184629962
2022,4,184629955
2022,4,184629956
2022,4,184629939
2022,4,185166543
2022,4,185880833
2022,4,185880834
2022,4,184629952
2022,4,184629944
2022,4,185551019
2022,4,185166483
2022,4,185166713
2022,4,185166482
2022,4,185166858
2022,1,184629937
2022,4,184629943
2022,4,184629942
2022,4,185880641
2022,4,184629995
2022,4,184629947
2022,4,184629959
2022,4,185167053
2022,4,184629993
2022,4,185166552
2022,4,184629989
2022,4,184630003
2022,4,184629994
2022,4,185166449
2022,4,185166476
2022,4,182946527
2022,4,182946653
2022,4,190594573
2022,4,185166477
2022,4,185166610
2022,4,185166611
2022,4,184629992
2022,4,184629997
2022,4,186331207
2022,4,184630042
2022,3,184630022
2022,3,184630023
2022,4,184629977
2022,4,185166604
2022,3,185166768
2022,4,184629975
2022,4,185166474
2022,4,184630051
2022,4,185166473
2022,4,185166601
2022,3,185166621
2022,4,185166588
2022,4,184630038
2022,4,185166430
2022,4,184630040
2022,4,184630065
2022,4,185166404
2022,4,188362530
2022,4,185166607
2022,3,184630070
2022,4,184630037
2022,4,187756530
2022,4,187756531
2022,4,182946986
2022,4,184630048
2022,4,184630036
2022,4,185166395
2022,4,185166396
2022,4,185166425
2022,4,185166433
2022,4,185166434
2022,4,185166411
2022,4,185166391
2022,4,185166413
2022,4,185166544
2022,4,185166545
2022,4,185551154
2022,4,185166377
2022,4,182947098
2022,4,182994257
2022,4,182994115
2022,4,189111310
2022,2,200104774
2022,1,183897289
2022,4,187902186
2022,4,185166472
2022,4,185166435
2022,4,185166436
2022,1,185166378
2022,3,185166378
2022,4,183381062
2022,4,183381087
2022,4,183381182
2022,4,183897517
2022,4,187902190
2022,4,187902191
2022,4,185880793
2022,4,185166453
2022,4,185880799
2022,4,185166457
2022,4,185166429
2022,4,183447648
2022,4,196944155
2022,4,185880813
2022,4,185166421
2022,4,185166374
2022,4,185166417
2022,4,185166422
2022,1,185551232
2022,4,185166590
2022,4,185166420
2022,1,185166403
2022,4,185166443
2022,4,185880381
2022,4,185166437
2022,1,185166452
2022,4,185166418
2022,4,185550990
2022,4,185166406
2022,4,185166376
2022,4,185880919
2022,4,185167046
2022,4,185881068
2022,4,185166409
2022,3,185166414
2022,3,185166392
2022,3,185166393
2022,4,185166373
2022,1,185880831
2022,3,185166394
2022,4,185166408
2022,4,185166445
2022,1,185166444
2022,4,185166402
2022,4,185166398
2022,4,185166397
2022,3,185166431
2022,3,185166432
2022,4,187756556
2022,4,187756557
2022,4,187756558
2022,4,185166460
2022,4,185880626
2022,4,185166524
2022,4,185166463
2022,4,185166527
2022,4,185166556
2022,4,185166528
2022,4,185166583
2022,4,185166615
2022,4,185166555
2022,4,185881247
2022,4,185166467
2022,4,185166548
2022,4,189290279
2022,1,185166464
2022,1,185166586
2022,4,185167033
2022,4,185166465
2022,3,185166540
2022,3,185166541
2022,4,185166547
2022,4,185551018
2022,4,185166542
2022,1,185166539
2022,4,185166553
2022,4,185166566
2022,4,185166744
2022,4,185550913
2022,4,184826675
2022,4,185881254
2022,4,185551071
2022,4,185550919
2022,4,183448422
2022,1,192495643
2022,4,185880838
2022,4,185166675
2022,4,185880674
2022,4,185167094
2022,3,185166643
2022,4,185166677
2022,3,185166731
2022,3,185166732
2022,3,185166733
2022,4,185166549
2022,4,185166567
2022,4,185166568
2022,4,185166947
2022,4,185166538
2022,1,185166827
2022,3,185166612
2022,3,185166613
2022,3,185166614
2022,4,185166703
2022,4,185880398
2022,4,185166705
2022,4,185166963
2022,4,185551224
2022,4,185166597
2022,3,185166584
2022,3,185166585
2022,4,185166600
2022,4,185166605
2022,4,185166606
2022,4,185551033
2022,4,185166725
2022,4,185167066
2022,4,185167067
2022,4,185167068
2022,4,185550999
2022,4,185880368
2022,4,185166649
2022,4,185166594
2022,4,185880785
2022,4,185166989
2022,4,185166990
2022,4,185166991
2022,4,185881267
2022,4,185167024
2022,4,185166595
2022,4,185167065
2022,4,185166844
2022,1,185166893
2022,3,185166893
2022,4,185166596
2022,4,185166682
2022,4,185166591
2022,4,185166739
2022,4,183448541
2022,4,185166979
2022,4,185166641
2022,4,183448581
2022,4,185880791
2022,4,183448643
2022,4,185166722
2022,4,185166723
2022,4,186130811
2022,4,189290377
2022,4,185550915
2022,4,185166689
2022,4,185550947
2022,4,185166849
2022,1,185551191
2022,4,185167038
2022,3,185166673
2022,4,197019696
2022,4,183448784
2022,4,183448844
2022,4,183448887
2022,4,183897305
2022,4,183449339
2022,4,183664373
2022,4,202567342
2022,4,189097477
2022,3,185167004
2022,3,185167005
2022,4,185275104
2022,4,185551005
2022,4,185166872
2022,4,190994466
2022,4,185550950
2022,1,185166944
2022,3,185166944
2022,1,185166945
2022,3,185166945
2022,1,185166946
2022,3,185166946
2022,4,185166737
2022,4,185880467
2022,4,185166686
2022,4,185166687
2022,3,185166727
2022,3,185166728
2022,4,187756680
2022,4,185166700
2022,4,185550914
2022,4,185166679
2022,4,185166708
2022,3,185166948
2022,3,185166949
2022,1,187756696
2022,3,185166808
2022,4,185880739
2022,4,185880740
2022,4,185551043
2022,4,185167042
2022,4,185166864
2022,4,185167064
2022,4,185166888
2022,4,185166917
2022,4,185166969
2022,4,185551035
2022,4,185167041
2022,3,185166932
2022,3,185166933
2022,4,185166902
2022,4,185166877
2022,4,186331195
2022,1,185880356
2022,3,185167075
2022,3,185167076
2022,4,185166825
2022,4,185166996
2022,3,185166813
2022,1,185166851
2022,4,185166821
2022,4,185166822
2022,4,185550918
2022,1,185880680
2022,3,185166994
2022,4,185166890
2022,4,185166891
2022,3,185166811
2022,3,185550941
2022,3,185166814
2022,4,190361570
2022,1,189056955
2022,4,185166885
2022,4,187759371
2022,4,185167044
2022,4,185550935
2022,4,185166921
2022,4,185550980
2022,4,185166899
2022,1,185166829
2022,3,185166818
2022,3,185166819
2022,4,185166952
2022,1,185166930
2022,3,185166930
2022,1,185166931
2022,3,185166931
2022,4,185166908
2022,3,185881411
2022,3,185881412
2022,4,185551234
2022,4,183664560
2022,4,186037238
2022,4,185166875
2022,4,185166846
2022,4,185167129
2022,4,185167130
2022,4,185167131
2022,4,185166906
2022,4,185166895
2022,4,185167124
2022,4,185551032
2022,4,185166870
2022,4,186331515
2022,4,185166881
2022,4,185166882
2022,4,185551021
2022,4,185166986
2022,4,185166838
2022,3,185166817
2022,4,185166880
2022,4,185550993
2022,4,185167026
2022,4,185166964
2022,4,185167117
2022,4,185166977
2022,3,185880930
2022,4,185550921
2022,4,183664565
2022,4,185166968
2022,4,186331189
2022,4,185167081
2022,4,183664570
2022,4,185166982
2022,4,185166983
2022,4,183664573
2022,4,185880332
2022,4,183664576
2022,4,185166987
2022,4,185166988
2022,4,183664577
2022,4,185167039
2022,4,183664579
2022,4,185166999
2022,4,183664580
2022,4,185166976
2022,4,183664910
2022,4,185167036
2022,4,185166985
2022,4,186331541
2022,4,185880844
2022,4,185167040
2022,4,185166972
2022,4,185166973
2022,3,185167012
2022,3,185167013
2022,3,185167014
2022,4,185551194
2022,4,185551195
2022,4,185551025
2022,4,185551010
2022,4,185166984
2022,4,185880788
2022,3,185167047
2022,3,185167048
2022,1,185167062
2022,3,185167062
2022,4,185551136
2022,4,185881309
2022,4,185167025
2022,4,185167034
2022,4,185551039
2022,4,185167097
2022,4,185167043
2022,3,185881274
2022,4,185167080
2022,4,185167082
2022,4,185550951
2022,4,190361663
2022,4,185167133
2022,4,185167071
2022,4,197184153
2022,4,185167035
2022,3,185167052
2022,4,185167135
2022,1,185167022
2022,4,185167031
2022,4,185167032
2022,4,185167023
2022,1,185167138
2022,3,185167138
2022,4,185551179
2022,4,185550922
2022,4,185550923
2022,1,190994433
2022,4,183665268
2022,4,189059893
2022,4,185550927
2022,4,185550945
2022,4,185550946
2022,4,185551044
2022,4,185551045
2022,4,185167088
2022,4,185167089
2022,4,185167125
2022,4,185167126
2022,4,187756554
2022,4,185551173
2022,3,185551151
2022,3,185551152
2022,3,185551153
2022,4,185550992
2022,4,185880388
2022,4,185880389
2022,4,185550931
2022,4,185167142
2022,4,185167091
2022,4,187756644
2022,4,187756643
2022,4,183665269
2022,4,189111311
2022,4,186873126
2022,3,186036888
2022,3,186036889
2022,3,185167114
2022,3,185167115
2022,4,185881318
2022,4,185167113
2022,3,185167139
2022,4,185167077
2022,4,185551062
2022,3,185167118
2022,3,185167119
2022,1,185550991
2022,1,185167134
2022,4,185880384
2022,4,185550930
2022,4,194269521
2022,4,194269513
2022,4,183694348
2022,4,183666380
2022,4,192678159
2022,4,185550937
2022,3,185550963
2022,4,185550936
2022,4,185167137
2022,4,185551237
2022,4,185551006
2022,4,183666395
2022,4,190727831
2022,4,183693363
2022,4,189097492
2022,4,191845183
2022,4,183693370
2022,4,183694345
2022,4,183890750
2022,4,193623455
2022,4,186331531
2022,4,185880500
2022,4,185880501
2022,4,185551209
2022,4,185551177
2022,4,185550934
2022,3,185551093
2022,3,185167120
2022,3,185167121
2022,4,185551233
2022,1,185881312
2022,3,185550954
2022,3,185550955
2022,4,185880776
2022,4,185551007
2022,3,185550960
2022,3,185550961
2022,4,185881451
2022,3,185167128
2022,4,185551028
2022,4,185551029
2022,4,185551064
2022,4,185880448
2022,4,185880359
2022,4,185551160
2022,3,185551096
2022,3,185551097
2022,3,185550958
2022,3,185550959
2022,1,185551001
2022,3,185550977
2022,3,185550978
2022,3,185551163
2022,3,185551164
2022,4,185551012
2022,4,185551027
2022,4,189056954
2022,1,185551222
2022,1,185550962
2022,3,185550962
2022,1,190361571
2022,3,185550969
2022,3,185550970
2022,1,185550976
2022,3,185550976
2022,1,185550971
2022,4,185550995
2022,3,185550964
2022,3,185550965
2022,4,185551065
2022,3,185551156
2022,4,185551003
2022,4,185551031
2022,4,185551030
2022,4,185880338
2022,3,185551155
2022,4,185551000
2022,4,185551017
2022,4,185550983
2022,4,185550989
2022,4,185551036
2022,1,187902182
2022,4,185551040
2022,4,185551009
2022,1,185550968
2022,3,185550968
2022,4,185550973
2022,4,185550974
2022,4,185881249
2022,4,187756691
2022,4,185881238
2022,4,185551080
2022,4,186331196
2022,4,186037136
2022,4,185550986
2022,4,183736562
2022,4,191877713
2022,3,185550966
2022,3,185550967
2022,4,185551042
2022,4,186331204
2022,4,185881069
2022,4,185880401
2022,4,185551144
2022,4,187758476
2022,4,185551057
2022,4,185551145
2022,4,183736563
2022,1,183736566
2022,4,183736567
2022,4,189111312
2022,4,183736610
2022,4,183737101
2022,4,186037199
2022,4,185551058
2022,4,190367540
2022,4,185551132
2022,4,185551052
2022,4,185551053
2022,1,185551050
2022,4,185551054
2022,4,185551055
2022,4,185880568
2022,1,185880603
2022,3,185880603
2022,3,185551124
2022,4,185551127
2022,4,185551128
2022,4,185881252
2022,3,185551125
2022,3,185551126
2022,4,185881416
2022,4,185551198
2022,4,185551200
2022,4,185551211
2022,4,185551212
2022,4,186037178
2022,4,185551122
2022,4,185551130
2022,4,201846944
2022,4,185551134
2022,4,186331519
2022,4,185551146
2022,4,185551135
2022,4,186331208
2022,4,185551129
2022,4,186331498
2022,4,185880442
2022,4,185551174
2022,4,189290087
2022,4,185551159
2022,4,185551210
2022,3,186037228
2022,4,185880869
2022,4,185880870
2022,4,185551166
2022,4,185551167
2022,4,185551162
2022,4,185880437
2022,4,185880438
2022,4,185551213
2022,4,185551214
2022,4,186037323
2022,3,186331530
2022,1,183737521
2022,4,190714664
2022,4,183737601
2022,4,190362958
2022,4,185880551
2022,4,185880334
2022,4,185880420
2022,4,185880421
2022,4,185551171
2022,3,185880634
2022,1,186331524
2022,3,185880606
2022,3,185880607
2022,3,185880608
2022,4,184829202
2022,1,183738144
2022,4,198108121
2022,3,185551215
2022,3,185551216
2022,4,185551161
2022,4,185551225
2022,3,185551165
2022,3,185880329
2022,4,185551221
2022,4,185881287
2022,4,185880732
2022,4,185880733
2022,4,186331542
2022,4,185880803
2022,3,185551218
2022,3,185551219
2022,4,188362532
2022,4,185880428
2022,4,189060001
2022,4,185551226
2022,1,185881034
2022,4,195277468
2022,3,185551207
2022,3,185551208
2022,4,185881190
2022,3,186036860
2022,3,185551206
2022,4,185551228
2022,4,183738331
2022,4,202423024
2022,4,187758485
2022,4,185551227
2022,4,185551223
2022,3,185551205
2022,4,185880539
2022,4,185880503
2022,4,185880611
2022,4,185880666
2022,4,185880667
2022,4,186037284
2022,4,198656436
2022,4,193899013
2022,4,193899014
2022,4,185880516
2022,4,185880476
2022,4,185880477
2022,4,185880478
2022,4,185880434
2022,4,186037141
2022,4,183812941
2022,4,187902187
2022,4,187902188
2022,3,186331205
2022,4,185881447
2022,4,185880474
2022,3,185880579
2022,3,185880554
2022,3,185880555
2022,4,202423831
2022,3,185881046
2022,3,185880587
2022,1,185880581
2022,1,185880966
2022,3,185880966
2022,4,185880654
2022,4,185880655
2022,3,185880455
2022,3,185880456
2022,1,187756618
2022,3,185881058
2022,3,185881059
2022,4,189289418
2022,4,185880348
2022,4,188032255
2022,4,187902184
2022,4,187902185
2022,4,185880523
2022,4,185880353
2022,4,185880590
2022,4,185880431
2022,4,185880386
2022,4,186037298
2022,4,185880411
2022,4,183812942
2022,4,184137964
2022,4,183812945
2022,4,183812950
2022,4,183812952
2022,4,187352531
2022,4,187759424
2022,4,183842928
2022,4,187759338
2022,4,185880510
2022,4,185880576
2022,4,185880520
2022,4,185880426
2022,1,185880413
2022,1,185880796
2022,1,185881178
2022,4,185880393
2022,4,185880394
2022,4,185880482
2022,1,185880619
2022,4,187756669
2022,4,185880377
2022,4,186331537
2022,4,185880727
2022,4,186037192
2022,4,186037193
2022,3,185880541
2022,4,185880754
2022,4,185880755
2022,4,185881037
2022,4,186037181
2022,3,185880676
2022,3,185880677
2022,3,185880678
2022,3,185880565
2022,4,190594566
2022,4,190594567
2022,4,186331533
2022,4,185880779
2022,4,185880622
2022,4,185880725
2022,4,185880996
2022,4,185881003
2022,4,185880789
2022,4,185881210
2022,4,185880978
2022,4,185881039
2022,4,185880972
2022,4,190994961
2022,4,185880736
2022,4,185880924
2022,4,186037265
2022,4,186331534
2022,4,185881041
2022,4,184474458
2022,4,187418078
2022,4,187418079
2022,1,183843017
2022,4,183843139
2022,4,186036959
2022,4,185880757
2022,4,185880762
2022,4,185880744
2022,4,185880786
2022,4,186037124
2022,1,185880992
2022,4,186675766
2022,4,183896379
2022,4,183896446
2022,4,189279462
2022,4,183896465
2022,4,183896470
2022,4,190366106
2022,4,185881010
2022,4,185881011
2022,4,185880990
2022,4,185881016
2022,4,183896471
2022,4,184917282
2022,4,190361782
2022,4,185881175
2022,4,183992449
2022,3,185880963
2022,3,185880964
2022,4,186331216
2022,4,185881008
2022,4,187759436
2022,4,185881071
2022,4,185881021
2022,4,185881022
2022,4,185881001
2022,4,187756553
2022,4,185880959
2022,4,186036919
2022,4,186331525
2022,4,183992450
2022,4,183992451
2022,4,183992617
2022,4,183992621
2022,4,183992624
2022,4,183992628
2022,4,183992640
2022,4,191099408
2022,4,189097536
2022,4,185881187
2022,4,185881013
2022,4,185880987
2022,4,185881200
2022,4,186331526
2022,4,190361668
2022,3,185881006
2022,4,185881172
2022,3,185880969
2022,3,185880970
2022,3,186036946
2022,3,186036947
2022,4,186331538
2022,4,185881223
2022,4,185881228
2022,4,186331521
2022,4,185881192
2022,4,186331510
2022,4,186331511
2022,4,183992643
2022,4,189310884
2022,4,187756676
2022,4,185881396
2022,4,189310885
2022,4,183992647
2022,4,184006151
2022,4,184021514
2022,4,184021515
2022,4,184021651
2022,4,187759433
2022,4,187759434
2022,4,186036941
2022,4,185881167
2022,4,186331213
2022,4,189289885
2022,4,185881181
2022,3,186331492
2022,4,185881377
2022,4,184021652
2022,4,189097526
2022,4,184021852
2022,4,184829213
2022,4,189060182
2022,4,185881561
2022,4,185881562
2022,1,186331508
2022,4,186331544
2022,4,185881183
2022,4,185881359
2022,4,185881349
2022,1,186036868
2022,4,185881279
2022,4,185881280
2022,4,185881185
2022,4,184137911
2022,4,184917076
2022,4,184147890
2022,1,190993713
2022,4,185881195
2022,3,185881354
2022,3,185881355
2022,3,186331493
2022,3,186331494
2022,4,185881407
2022,4,185881382
2022,4,185881367
2022,4,186036932
2022,4,186037104
2022,4,184148170
2022,4,184167253
2022,4,186036935
2022,1,184167454
2022,4,184167471
2022,4,184167620
2022,4,184167717
2022,4,189111313
2022,4,189097548
2022,4,190366472
2022,4,190366473
2022,4,185881361
2022,4,185881392
2022,3,186036854
2022,4,185881372
2022,3,186331545
2022,3,186331546
2022,3,186036850
2022,3,186036851
2022,3,185881351
2022,4,185881363
2022,4,185881364
2022,4,185881365
2022,3,186331209
2022,4,184173405
2022,3,186036900
2022,4,186036954
2022,4,187756551
2022,4,187439056
2022,4,186036843
2022,4,186036844
2022,4,190361669
2022,4,186331201
2022,4,186331528
2022,4,186331529
2022,4,190361799
2022,4,186036857
2022,4,186037330
2022,4,186037331
2022,4,184173406
2022,4,187439039
2022,4,185881568
2022,4,186037002
2022,1,186037245
2022,4,186037058
2022,4,186036994
2022,4,190994458
2022,4,186037112
2022,4,186037116
2022,4,186037167
2022,1,186036928
2022,3,185881581
2022,4,184474376
2022,1,184227253
2022,4,186331187
2022,1,186036925
2022,3,185881579
2022,4,185881570
2022,4,185881571
2022,4,186036970
2022,4,186037129
2022,4,186037130
2022,4,186036886
2022,4,188032311
2022,4,186037020
2022,4,186037008
2022,4,186036922
2022,4,186037310
2022,4,186037311
2022,4,186037275
2022,4,186036864
2022,3,186037055
2022,3,186036972
2022,3,186036973
2022,4,186037145
2022,3,186331495
2022,3,186331496
2022,3,186331497
2022,4,186036964
2022,4,188032263
2022,1,193268329
2022,4,186036939
2022,1,186037234
2022,1,186037235
2022,1,186037095
2022,1,187758498
2022,1,185881575
2022,3,185881575
2022,4,186037047
2022,4,190367205
2022,4,186037005
2022,4,186036962
2022,4,186037353
2022,4,186036998
2022,4,190369160
2022,4,190369161
2022,4,186036982
2022,4,188032385
2022,4,186037334
2022,4,186037293
2022,4,186037015
2022,4,186036990
2022,3,186036986
2022,3,186036987
2022,4,186037466
2022,4,186037461
2022,4,186037053
2022,3,186037475
2022,3,186037476
2022,4,186331535
2022,4,186331536
2022,4,187759340
2022,3,186037508
2022,3,186037509
2022,3,186037510
2022,4,186331212
2022,4,188032510
2022,4,186036876
2022,4,187439057
2022,4,186037254
2022,4,186037306
2022,4,188032400
2022,1,186037519
2022,4,186037528
2022,4,186037469
2022,4,186037496
2022,4,186331539
2022,4,186037479
2022,3,187759323
2022,3,187759324
2022,4,188362525
2022,4,188362526
2022,4,186037536
2022,4,186037494
2022,4,186331505
2022,1,186037487
2022,1,186037488
2022,4,186037505
2022,4,186037450
2022,3,186037454
2022,4,186037484
2022,4,184227254
2022,4,184227256
2022,4,184227265
2022,4,199129503
2022,1,187902110
2022,3,186331547
2022,3,186331548
2022,4,186331499
2022,4,186331500
2022,4,186331553
2022,4,186331554
2022,4,186331506
2022,4,186331507
2022,4,187902109
2022,4,189289449
2022,4,186331501
2022,4,187756570
2022,4,187756571
2022,4,186331504
2022,4,190367568
2022,1,187756671
2022,4,186331512
2022,1,186331517
2022,4,186331549
2022,4,186331555
2022,4,186331556
2022,4,186331557
2022,4,189289983
2022,4,187439063
2022,4,189060198
2022,3,186331550
2022,3,186331551
2022,4,187756585
2022,4,195760548
2022,4,184228654
2022,4,186112485
2022,4,187756594
2022,4,187756595
2022,4,187756596
2022,4,186112486
2022,4,194269529
2022,4,184829218
2022,4,184230333
2022,4,191099615
2022,4,188032265
2022,4,189060191
2022,4,187439053
2022,4,184230347
2022,4,184230394
2022,4,189097549
2022,4,189097550
2022,4,184230469
2022,4,185200519
2022,4,187756664
2022,1,187758432
2022,4,187756679
2022,4,188032509
2022,4,187758496
2022,4,188362523
2022,4,184386204
2022,4,187758419
2022,4,184386205
2022,4,184386206
2022,4,184240872
2022,4,191877653
2022,4,188032277
2022,4,190367172
2022,4,190367164
2022,4,184240873
2022,4,188648487
2022,4,184241548
2022,4,196774157
2022,4,195269126
2022,4,187439040
2022,4,189059879
2022,4,189056956
2022,4,189056957
2022,4,188032257
2022,4,184387506
2022,4,184917194
2022,4,185275112
2022,4,185275113
2022,4,184827063
2022,4,184827064
2022,4,184474335
2022,4,192495634
2022,4,187902108
2022,4,188032446
2022,4,187759422
2022,4,187759423
2022,4,187439096
2022,4,193623474
2022,4,193623475
2022,4,184808467
2022,4,194281202
2022,4,194281203
2022,4,184869108
2022,4,187756534
2022,4,187439041
2022,4,195269133
2022,4,187759345
2022,4,188032367
2022,4,189289507
2022,4,189289508
2022,4,190361706
2022,4,197805251
2022,4,187756667
2022,4,187756668
2022,4,190366050
2022,4,190366051
2022,4,188032452
2022,4,184627400
2022,4,184627741
2022,4,184627969
2022,4,184628394
2022,4,184628395
2022,4,184628944
2022,4,184629441
2022,4,184829284
2022,4,189289357
2022,4,189289358
2022,4,187756586
2022,4,187756587
2022,4,184630078
2022,4,184630132
2022,4,184630200
2022,4,184630225
2022,4,184808075
2022,4,187758495
2022,4,187758489
2022,4,188032390
2022,4,190994854
2022,4,187758497
2022,4,190392750
2022,3,190375985
2022,3,190375986
2022,4,189289662
2022,4,188032315
2022,4,184820770
2022,4,191349929
2022,4,190367203
2022,4,190367204
2022,1,188032507
2022,4,187759348
2022,4,187439042
2022,4,188032278
2022,4,193572333
2022,4,193572334
2022,4,189060000
2022,4,187439043
2022,4,190361670
2022,4,198939418
2022,4,201848633
2022,4,184828692
2022,4,194281204
2022,4,194281205
2022,4,202423911
2022,4,184828879
2022,4,190361671
2022,4,188032502
2022,4,188032314
2022,4,188032256
2022,4,188362519
2022,4,187756657
2022,4,191349927
2022,4,189056818
2022,4,189056819
2022,4,187759368
2022,4,187759369
2022,4,188032316
2022,4,193268299
2022,4,190361692
2022,4,187758472
2022,3,184829016
2022,4,191036091
2022,4,193623981
2022,4,190366046
2022,4,184869117
2022,4,184869148
2022,4,184878296
2022,4,187758417
2022,4,187756666
2022,4,189056958
2022,4,187756672
2022,4,187756673
2022,4,188032318
2022,4,188362520
2022,4,189289460
2022,4,187439058
2022,4,187756022
2022,4,190385918
2022,4,190385919
2022,4,187439049
2022,4,187756645
2022,4,188032404
2022,4,188032405
2022,4,190366458
2022,4,190366459
2022,4,200104801
2022,4,184917071
2022,4,184917073
2022,4,192755895
2022,4,184917080
2022,4,185198939
2022,4,185200233
2022,1,185200234
2022,4,185200663
2022,4,185200237
2022,4,185200274
2022,4,185200284
2022,4,185200287
2022,4,185200285
2022,4,185200517
2022,4,185200521
2022,4,185200523
2022,4,185200661
2022,4,186880406
2022,4,200816224
2022,4,200816225
2022,4,195761181
2022,4,195761182
2022,4,187759365
2022,4,187902193
2022,3,192159462
2022,3,187756682
2022,3,187756683
2022,3,187756684
2022,1,187902115
2022,3,187902115
2022,1,187902116
