data_year,criminal_act_id,offense_id
2022,6,197180993
2022,3,197180994
2022,9,188798106
2022,9,200716236
2022,9,202447047
2022,9,203292688
2022,9,188798109
2022,9,190362364
2022,9,200716966
2022,9,200718922
2022,9,188798110
2022,9,200716041
2022,9,188798103
2022,9,189053939
2022,9,200719150
2022,6,200716043
2022,9,200716045
2022,9,200716723
2022,9,200719572
2022,9,200716168
2022,9,200717100
2022,9,200719053
2022,9,200718960
2022,9,200716137
2022,9,200718961
2022,9,200716170
2022,9,202426982
2022,9,200716850
2022,6,202424334
2022,6,202424335
2022,9,200716851
2022,6,200716171
2022,9,200716856
2022,9,200716397
2022,9,200716259
2022,9,200716860
2022,9,200717354
2022,9,200716173
2022,9,200716970
2022,9,200716262
2022,9,200720594
2022,6,200716175
2022,9,200716115
2022,6,200722516
2022,9,200716238
2022,9,200716610
2022,9,200716555
2022,9,200716211
2022,9,200717242
2022,6,200716270
2022,9,200716240
2022,9,200716123
2022,6,200717586
2022,9,200718312
2022,9,200716177
2022,9,200716242
2022,9,200716613
2022,9,200716281
2022,9,200716284
2022,9,200716616
2022,9,200716288
2022,6,200718153
2022,6,190993050
2022,6,200720595
2022,6,200720596
2022,9,200717108
2022,9,188798101
2022,6,190993052
2022,6,202430725
2022,7,202430725
2022,9,200716294
2022,9,200716189
2022,9,200717592
2022,6,200716724
2022,10,200716296
2022,11,200716296
2022,9,200717460
2022,9,200720756
2022,9,200716298
2022,9,200718774
2022,9,200718965
2022,9,200716303
2022,9,200716726
2022,9,200716195
2022,6,200716557
2022,9,200716196
2022,9,200716306
2022,9,200716197
2022,9,200716213
2022,9,200719151
2022,9,200717594
2022,9,200716864
2022,6,200717661
2022,9,200717700
2022,6,200716312
2022,9,200716313
2022,6,200716314
2022,9,200716215
2022,9,200716412
2022,6,200716416
2022,9,200716419
2022,9,200716866
2022,9,200717051
2022,9,200716560
2022,9,200718313
2022,9,200718660
2022,9,200716331
2022,9,200718314
2022,9,200716334
2022,9,200717599
2022,9,200716354
2022,9,200716653
2022,9,200716365
2022,9,200716657
2022,9,200718156
2022,6,200716565
2022,6,189283864
2022,9,200717705
2022,6,189283865
2022,6,202421841
2022,6,202421842
2022,6,193570960
2022,6,189288643
2022,6,200716661
2022,9,200716664
2022,9,200716668
2022,9,200716374
2022,9,200716730
2022,9,200716675
2022,9,200716442
2022,9,200716444
2022,6,200716449
2022,6,200716450
2022,9,200716867
2022,9,200719810
2022,9,200717896
2022,9,200716875
2022,9,200717707
2022,9,200716572
2022,9,200717855
2022,9,200716888
2022,9,200717709
2022,9,200717373
2022,2,200718315
2022,6,200724030
2022,9,200719244
2022,6,200717122
2022,6,200717856
2022,6,200717857
2022,9,200718317
2022,9,200717130
2022,9,200716758
2022,9,200716761
2022,9,200719313
2022,9,200716793
2022,9,200717142
2022,9,200718426
2022,9,200717148
2022,6,200717150
2022,6,200717153
2022,9,200717156
2022,9,200717159
2022,9,200718020
2022,9,200717262
2022,9,200717265
2022,9,200717161
2022,9,200718967
2022,6,200721210
2022,9,200717601
2022,9,200717267
2022,9,200717064
2022,9,200716824
2022,6,200719245
2022,6,200719246
2022,8,200719246
2022,6,200719247
2022,6,200719248
2022,8,200719248
2022,9,200718021
2022,9,200717930
2022,9,200717394
2022,9,200718321
2022,9,200717602
2022,1,200717603
2022,3,200753431
2022,3,200753432
2022,6,188798129
2022,9,202454543
2022,6,202445346
2022,6,188798175
2022,9,200720743
2022,9,200718704
2022,9,189053947
2022,9,189053949
2022,6,200807379
2022,9,200717285
2022,6,202445345
2022,9,200717294
2022,9,200717554
2022,9,188798192
2022,6,189053951
2022,9,200718159
2022,3,198601409
2022,9,200720093
2022,6,200717196
2022,6,200717299
2022,8,200717299
2022,6,200717300
2022,8,200717300
2022,6,198601409
2022,6,198601410
2022,9,188798202
2022,9,200717557
2022,9,188798211
2022,9,200718160
2022,2,200720094
2022,9,200717402
2022,9,188798222
2022,9,188798186
2022,9,189055105
2022,6,200721211
2022,9,200717560
2022,9,200718431
2022,9,200718023
2022,6,200717502
2022,8,200717502
2022,6,200718432
2022,9,200717504
2022,1,200755729
2022,9,200717413
2022,9,200717414
2022,3,200755730
2022,6,200718162
2022,9,200717416
2022,9,200717718
2022,9,200718163
2022,9,200717609
2022,9,200717417
2022,6,200717610
2022,6,200717611
2022,9,200717418
2022,6,200717419
2022,6,200717420
2022,9,200717566
2022,9,200717421
2022,8,200717422
2022,9,200718164
2022,6,200717617
2022,9,200717523
2022,9,200717618
2022,9,200718326
2022,9,200751340
2022,9,200717947
2022,9,200717665
2022,9,200717860
2022,9,200717571
2022,9,200717726
2022,9,200717623
2022,9,188798221
2022,9,200717572
2022,9,200717625
2022,6,189053955
2022,9,188798201
2022,6,190593727
2022,9,188798364
2022,1,200720095
2022,6,200718617
2022,2,200717634
2022,9,188798228
2022,9,188798232
2022,6,202468438
2022,9,200717637
2022,6,189387739
2022,6,200717784
2022,6,189387740
2022,9,189053961
2022,6,200740062
2022,6,200717640
2022,9,200717642
2022,8,200721043
2022,9,200717643
2022,6,200740376
2022,3,200740579
2022,3,200740733
2022,9,200717645
2022,9,200717648
2022,6,200718969
2022,6,200718970
2022,6,200718169
2022,9,200717649
2022,6,200719498
2022,6,200718170
2022,6,200718171
2022,9,200717650
2022,6,200717651
2022,9,200717653
2022,6,200718172
2022,9,200717786
2022,9,202424805
2022,9,200717654
2022,9,200717656
2022,9,200717735
2022,9,200717977
2022,9,200717736
2022,9,200717738
2022,9,200717862
2022,9,202425637
2022,9,200718174
2022,9,200717744
2022,6,200718619
2022,9,200717788
2022,9,200717746
2022,9,200717789
2022,9,188798242
2022,9,188798229
2022,9,200718436
2022,9,200718971
2022,9,200717793
2022,6,202467950
2022,9,200717752
2022,9,200717794
2022,9,200717753
2022,9,192147922
2022,9,200717795
2022,9,200717864
2022,9,188798259
2022,9,200717756
2022,9,200717757
2022,6,198597806
2022,9,200717980
2022,6,189053972
2022,9,200719778
2022,9,200720598
2022,9,200718175
2022,9,200718257
2022,9,200718176
2022,9,202426743
2022,9,200717763
2022,9,200718620
2022,9,200717796
2022,6,200717764
2022,9,200718705
2022,9,200717769
2022,9,200718329
2022,6,200718330
2022,6,200717956
2022,8,200718513
2022,9,200718547
2022,6,200717803
2022,6,200717804
2022,6,200718179
2022,6,200718180
2022,9,200717958
2022,6,200754547
2022,9,200717812
2022,9,200717818
2022,9,200717824
2022,6,200717900
2022,9,200717826
2022,9,200717902
2022,9,200717838
2022,9,200717904
2022,9,200717840
2022,9,200718972
2022,6,200717905
2022,9,200718622
2022,9,190361806
2022,9,188798271
2022,9,200717843
2022,9,189053966
2022,9,200718445
2022,9,200718185
2022,9,200717909
2022,9,188798277
2022,9,200751450
2022,9,200718624
2022,9,188798274
2022,9,200717845
2022,9,189053974
2022,9,188798273
2022,6,189053980
2022,9,200718777
2022,9,200718447
2022,6,200717911
2022,9,200717912
2022,9,200718549
2022,6,200718448
2022,9,200717915
2022,6,200721212
2022,9,200718828
2022,9,200718029
2022,9,200720758
2022,9,200717962
2022,9,200718187
2022,2,200718111
2022,9,200718112
2022,9,200717924
2022,9,200718030
2022,9,200718189
2022,9,200718031
2022,9,200717926
2022,9,200719082
2022,9,200717928
2022,9,200718190
2022,9,200718034
2022,9,188798588
2022,9,189054517
2022,6,189053988
2022,9,188798280
2022,9,189053973
2022,9,188798297
2022,6,202449296
2022,9,188798286
2022,9,188798278
2022,6,202420018
2022,6,202420019
2022,6,189053982
2022,9,189053989
2022,9,189053990
2022,6,200740881
2022,6,200740882
2022,6,200740883
2022,9,200717937
2022,9,200719157
2022,9,200720098
2022,9,200717940
2022,9,200718036
2022,9,200717941
2022,9,200718037
2022,9,200718038
2022,6,200717942
2022,9,200718778
2022,9,200718114
2022,9,200718115
2022,9,200718193
2022,10,200717943
2022,9,200718042
2022,9,200718259
2022,9,200719732
2022,9,200718044
2022,9,200718924
2022,9,189053936
2022,9,200718118
2022,9,200718338
2022,9,200718119
2022,9,200719260
2022,6,200718046
2022,9,200718340
2022,9,200718048
2022,6,200718050
2022,6,200718051
2022,9,200719262
2022,9,200718122
2022,9,200719264
2022,9,200718052
2022,6,200719265
2022,9,200718449
2022,9,200718199
2022,9,200718000
2022,9,200718054
2022,9,200718514
2022,9,200718625
2022,9,200718201
2022,9,200718450
2022,9,200718057
2022,9,200718058
2022,9,200718061
2022,2,200718517
2022,5,200718517
2022,6,200718517
2022,9,200718203
2022,9,200718063
2022,9,200718130
2022,9,200718451
2022,9,200718065
2022,9,200718780
2022,9,200718204
2022,9,200718066
2022,9,200718262
2022,9,200718067
2022,9,200718452
2022,6,200718207
2022,9,200722394
2022,9,200718519
2022,3,200718265
2022,6,200718265
2022,9,200718266
2022,9,200718977
2022,9,200718075
2022,9,200718268
2022,9,200718269
2022,9,200718076
2022,6,200718345
2022,8,200718345
2022,9,200718135
2022,9,200721819
2022,6,200718212
2022,9,200718349
2022,6,200718217
2022,6,200718521
2022,9,200719269
2022,6,200723007
2022,9,200719062
2022,6,203291510
2022,6,203291511
2022,9,189053981
2022,9,200719270
2022,9,188798266
2022,9,188798305
2022,9,189053986
2022,6,200751207
2022,9,188798306
2022,6,200751208
2022,6,200718596
2022,9,191843812
2022,4,200719712
2022,6,200719712
2022,6,188798303
2022,6,200718524
2022,6,200718525
2022,6,200718664
2022,9,188798304
2022,9,188798310
2022,9,200719063
2022,6,189053991
2022,1,200718356
2022,11,190362587
2022,6,200718456
2022,9,200718233
2022,9,200718239
2022,9,200720760
2022,9,200719102
2022,9,202426439
2022,9,200718458
2022,9,200718978
2022,9,200718368
2022,6,200752393
2022,8,200752393
2022,3,200721432
2022,3,200721433
2022,8,200721433
2022,9,200718369
2022,6,200718744
2022,8,200718744
2022,6,200718745
2022,8,200718745
2022,1,202431693
2022,9,200718249
2022,9,200718459
2022,6,200753810
2022,6,200753811
2022,6,200753813
2022,9,202432579
2022,9,200718782
2022,9,200718273
2022,9,200718274
2022,9,200718373
2022,9,200718275
2022,9,200718462
2022,9,200718375
2022,9,200718464
2022,9,200718465
2022,9,200718466
2022,9,200718376
2022,6,200719000
2022,8,200719000
2022,9,200718487
2022,9,200718490
2022,8,200718397
2022,8,200718398
2022,9,200718399
2022,9,200718401
2022,1,200718732
2022,9,200718527
2022,6,200718493
2022,6,200718494
2022,9,200718403
2022,9,200718405
2022,9,200751761
2022,9,200718627
2022,8,200751341
2022,6,200718555
2022,6,200718746
2022,9,188798318
2022,9,200718628
2022,9,200719499
2022,9,202447049
2022,9,202421843
2022,9,200718469
2022,9,189053992
2022,9,188798308
2022,9,188798315
2022,9,188798281
2022,9,188798322
2022,9,197180995
2022,2,200718557
2022,6,202447050
2022,9,188798307
2022,9,200718472
2022,9,188798314
2022,1,202433720
2022,9,188798317
2022,9,188798323
2022,9,188798326
2022,9,200718601
2022,9,188798320
2022,9,197180997
2022,2,188798367
2022,9,200722262
2022,9,200718887
2022,8,188798367
2022,9,202421844
2022,6,200719108
2022,1,188798607
2022,9,188798613
2022,9,188798600
2022,9,200720359
2022,9,200718479
2022,9,200718710
2022,8,200721045
2022,6,200718631
2022,6,200721046
2022,6,200721048
2022,9,200718498
2022,9,200722395
2022,6,200718633
2022,6,200718634
2022,9,200718785
2022,6,200722648
2022,9,200718533
2022,9,200718786
2022,9,200719195
2022,9,200718500
2022,9,200718534
2022,9,200719065
2022,9,200719227
2022,6,200718574
2022,6,200718575
2022,8,200718576
2022,9,200718865
2022,6,200719273
2022,2,200718713
2022,9,200720764
2022,9,200719066
2022,9,200718714
2022,5,200718585
2022,9,200718604
2022,9,200718638
2022,9,200718641
2022,9,200718888
2022,9,200719780
2022,9,200718787
2022,9,200718644
2022,6,200719423
2022,6,200719424
2022,6,195760736
2022,9,200718645
2022,9,200718751
2022,9,200719733
2022,6,200741076
2022,8,200741076
2022,9,188798616
2022,2,200719161
2022,8,202424336
2022,9,188798643
2022,6,202445350
2022,9,200718648
2022,6,202445351
2022,9,189054001
2022,9,200718794
2022,6,200718831
2022,6,200718929
2022,9,188798646
2022,9,200718795
2022,9,190365771
2022,6,202421840
2022,6,200753545
2022,9,200718653
2022,6,202447052
2022,9,200718654
2022,6,202447053
2022,9,200718796
2022,6,202447051
2022,6,200724033
2022,9,189053998
2022,9,190991332
2022,8,188798610
2022,9,200719164
2022,9,200718677
2022,9,200718678
2022,9,200718797
2022,9,200719526
2022,9,200719527
2022,9,200718680
2022,6,200720765
2022,9,200718683
2022,9,188798644
2022,6,200722419
2022,9,200718833
2022,9,200719528
2022,9,200718734
2022,9,189055110
2022,9,200719006
2022,9,200720499
2022,6,200719660
2022,12,200720106
2022,9,200718868
2022,3,200754979
2022,6,200721477
2022,6,202426441
2022,9,200718742
2022,9,200718889
2022,2,200718930
2022,9,200718762
2022,9,200718800
2022,9,200718801
2022,9,200718934
2022,9,200719009
2022,9,200718763
2022,9,200718983
2022,9,200720767
2022,9,200719388
2022,9,200719165
2022,6,200718808
2022,9,200718810
2022,9,200718812
2022,6,200721219
2022,6,200718813
2022,6,200718814
2022,9,200719502
2022,9,200718985
2022,9,200719121
2022,9,200718986
2022,9,200719734
2022,6,192494611
2022,9,200724034
2022,9,200724036
2022,6,200718939
2022,6,200718940
2022,9,200721607
2022,6,200721050
2022,9,192494612
2022,9,188798604
2022,9,200718842
2022,6,200719458
2022,8,188798743
2022,6,200719459
2022,9,200718843
2022,9,200718895
2022,9,200718872
2022,9,189284767
2022,9,200718846
2022,9,200719532
2022,9,200718874
2022,9,200719280
2022,9,200719069
2022,9,200719013
2022,1,200718909
2022,9,200720768
2022,9,200719612
2022,9,200719669
2022,6,200719022
2022,6,200721220
2022,6,200721221
2022,6,200719428
2022,6,200719429
2022,6,200719713
2022,3,200752667
2022,6,200721051
2022,6,200721052
2022,9,200719123
2022,9,200718944
2022,9,200719616
2022,6,200719617
2022,6,200721222
2022,9,200719205
2022,9,200724526
2022,6,202433727
2022,9,200718994
2022,9,200718996
2022,9,200719171
2022,6,200719128
2022,9,200719173
2022,9,200719031
2022,9,200719503
2022,9,200719034
2022,9,189054011
2022,9,200719133
2022,9,200719134
2022,9,200719737
2022,6,200719465
2022,9,200719814
2022,9,200719037
2022,9,200719039
2022,9,200719137
2022,9,200722197
2022,9,200720772
2022,9,200719041
2022,6,200719175
2022,9,200719738
2022,6,200720361
2022,9,200719346
2022,9,200719431
2022,9,200719073
2022,9,200720608
2022,9,200719467
2022,9,200719232
2022,9,200719234
2022,9,200719468
2022,9,200719235
2022,9,200719348
2022,9,200720562
2022,6,200720775
2022,8,200720777
2022,9,200719189
2022,9,200719349
2022,9,200719350
2022,9,189054019
2022,9,189054015
2022,9,200720778
2022,9,200719325
2022,9,200719326
2022,9,189054013
2022,9,200719191
2022,9,188798752
2022,9,200720779
2022,9,189054017
2022,9,200719210
2022,9,200719211
2022,9,189054007
2022,9,200751343
2022,9,188798777
2022,9,200720609
2022,9,200719717
2022,9,200719214
2022,9,188798771
2022,9,200719354
2022,9,190593729
2022,9,200719355
2022,9,200719470
2022,9,200719217
2022,6,200719221
2022,9,200719743
2022,9,200720610
2022,9,200719397
2022,9,200719222
2022,9,200719240
2022,9,202426984
2022,9,200723310
2022,9,200719473
2022,9,200719398
2022,9,200721642
2022,9,200720464
2022,9,200719619
2022,9,200719403
2022,9,200720781
2022,9,200719358
2022,9,200719330
2022,9,200720782
2022,9,200719360
2022,9,200721435
2022,9,200719366
2022,9,200719477
2022,9,200719369
2022,9,200719370
2022,9,200719535
2022,9,200719375
2022,9,200720785
2022,9,200719377
2022,9,200719746
2022,9,200719540
2022,6,200719785
2022,9,200719747
2022,9,200719406
2022,9,200720614
2022,9,200720565
2022,9,200719407
2022,9,200721301
2022,6,200719542
2022,9,200719677
2022,9,188798778
2022,9,200721053
2022,9,200719544
2022,9,189054021
2022,9,188798773
2022,9,200719439
2022,9,189388267
2022,9,200719678
2022,6,202462835
2022,9,200722198
2022,3,202462836
2022,6,202462836
2022,9,188798757
2022,9,188798787
2022,10,200719444
2022,9,200720786
2022,9,188798749
2022,9,189054016
2022,9,188798783
2022,9,188798789
2022,9,188798774
2022,9,188798772
2022,6,188798791
2022,9,188798792
2022,9,188798795
2022,9,200720650
2022,9,189054024
2022,9,200719487
2022,9,200720787
2022,2,200719580
2022,1,200719718
2022,3,200720366
2022,9,200719831
2022,9,200720467
2022,6,200721057
2022,6,200719583
2022,9,200719550
2022,6,200755731
2022,9,200719681
2022,9,200719556
2022,6,200719720
2022,9,200719560
2022,9,200720796
2022,9,200719832
2022,9,200751451
2022,6,200720797
2022,6,200720798
2022,6,200720799
2022,9,200719584
2022,9,200719721
2022,1,200721928
2022,6,200721059
2022,6,200721060
2022,6,200720413
2022,9,200719586
2022,9,200719755
2022,9,200719587
2022,9,200719588
2022,6,200719756
2022,9,200719631
2022,9,200720507
2022,9,189054025
2022,9,200719590
2022,9,188798798
2022,6,200720414
2022,6,189388269
2022,9,200719758
2022,9,188798799
2022,6,198601571
2022,6,198601572
2022,9,200719682
2022,9,189288928
2022,9,188805602
2022,4,196399885
2022,9,200720653
2022,9,188800706
2022,9,200719835
2022,9,188800701
2022,6,202445353
2022,9,200719691
2022,9,188800683
2022,9,200719692
2022,6,200720801
2022,9,200723997
2022,9,188800684
2022,3,200722897
2022,9,202447055
2022,12,188800699
2022,9,188800703
2022,6,200720804
2022,6,200720805
2022,6,189054035
2022,9,200723910
2022,8,188800707
2022,6,200719700
2022,6,202447054
2022,9,188800734
2022,9,188800720
2022,6,200721061
2022,9,189054041
2022,9,200719841
2022,9,200719760
2022,9,200719761
2022,9,189054037
2022,9,188800751
2022,9,188800744
2022,8,189284769
2022,9,202455805
2022,9,200721266
2022,6,200720810
2022,9,200719730
2022,9,200720812
2022,9,200719767
2022,9,200720124
2022,9,200719769
2022,1,200755732
2022,6,200721064
2022,6,200720550
2022,9,200720374
2022,9,200720567
2022,9,200720375
2022,9,200752247
2022,9,200719775
2022,6,202426443
2022,9,200719790
2022,9,200720416
2022,6,202425299
2022,9,200720417
2022,9,200720378
2022,9,200720816
2022,9,200720128
2022,9,202432380
2022,9,200720472
2022,6,200720381
2022,6,200720474
2022,9,200720133
2022,8,200720419
2022,8,200720820
2022,9,200720420
2022,9,200721565
2022,6,200721566
2022,2,200721067
2022,9,200720137
2022,9,200720515
2022,9,200720516
2022,6,202425678
2022,9,202464769
2022,9,188800776
2022,9,192489884
2022,9,202962191
2022,6,194114819
2022,6,194114820
2022,9,188800774
2022,9,200814863
2022,9,190994573
2022,9,189283888
2022,9,198596999
2022,9,188800801
2022,6,189283886
2022,9,188800803
2022,9,189054047
2022,9,190361825
2022,6,190364585
2022,6,188800812
2022,6,188800813
2022,9,188800816
2022,6,189054050
2022,9,189054048
2022,6,190392536
2022,6,189054049
2022,9,189284485
2022,6,189054051
2022,6,201847783
2022,9,188800796
2022,9,188800826
2022,9,188800819
2022,9,188800798
2022,6,188800825
2022,9,189054052
2022,9,188800828
2022,9,188800824
2022,6,202448248
2022,6,194114262
2022,9,188800829
2022,6,188811452
2022,9,188800793
2022,9,188800794
2022,9,188800921
2022,9,188800928
2022,6,200804973
2022,6,203293420
2022,9,203293421
2022,9,200720421
2022,6,188800924
2022,9,188800931
2022,9,200720521
2022,9,188800937
2022,9,188800936
2022,6,200720522
2022,9,188800950
2022,6,200720523
2022,3,200755733
2022,6,200755733
2022,9,188800959
2022,6,200720826
2022,3,202965496
2022,6,200720827
2022,9,200720616
2022,9,200720526
2022,6,200721069
2022,8,200721069
2022,9,188801238
2022,9,202965497
2022,9,188800932
2022,9,200720527
2022,9,188800967
2022,9,188800977
2022,9,200720830
2022,9,200720831
2022,6,200723998
2022,9,188800962
2022,9,188807360
2022,9,190365772
2022,3,200723828
2022,6,200723828
2022,6,189054062
2022,9,200721071
2022,9,188800944
2022,9,200722423
2022,9,200720834
2022,9,200720404
2022,6,200720553
2022,6,193572747
2022,6,200724038
2022,6,200724039
2022,9,188800965
2022,9,200720405
2022,9,188800958
2022,9,189284773
2022,8,200721820
2022,8,200721821
2022,9,188800998
2022,3,202421847
2022,9,200722517
2022,6,202421847
2022,9,189054063
2022,6,200720714
2022,9,188800996
2022,9,200721929
2022,9,188801006
2022,9,198599747
2022,9,200720422
2022,9,188801010
2022,9,200721075
2022,9,200720483
2022,9,200720532
2022,9,200720484
2022,6,200720409
2022,9,188800947
2022,8,188801023
2022,9,200720426
2022,6,188800999
2022,6,200721076
2022,9,200720570
2022,3,188801000
2022,6,188801001
2022,9,200720427
2022,6,189054064
2022,9,188804288
2022,9,200720429
2022,9,190993075
2022,9,200721373
2022,9,188801033
2022,6,198601668
2022,9,200720716
2022,9,200720717
2022,9,200720622
2022,9,200720844
2022,9,200720849
2022,9,200720672
2022,9,200721438
2022,9,200720673
2022,1,200720850
2022,9,200720623
2022,9,200721822
2022,9,200720572
2022,9,200720573
2022,6,200721439
2022,9,200721267
2022,9,200722744
2022,6,200722649
2022,1,200722400
2022,6,200721374
2022,9,200720853
2022,1,200720555
2022,9,200720625
2022,9,200720857
2022,9,200720581
2022,9,200720583
2022,9,200751452
2022,6,200720585
2022,6,200720586
2022,9,200720859
2022,6,200721226
2022,9,200721582
2022,6,200720685
2022,3,200755734
2022,6,200755734
2022,9,200722250
2022,9,200720720
2022,9,200722650
2022,9,200720723
2022,9,188808539
2022,6,202426744
2022,1,188801030
2022,9,200720628
2022,9,200721676
2022,6,193572238
2022,9,200721677
2022,9,193572239
2022,3,202427294
2022,6,202427294
2022,6,202963231
2022,6,200720861
2022,9,200720629
2022,6,189054065
2022,9,188801029
2022,9,200720631
2022,6,202963232
2022,9,200720863
2022,6,190362367
2022,9,200720688
2022,9,188801008
2022,9,200721268
2022,6,189286945
2022,9,200721442
2022,1,200720868
2022,9,200724280
2022,9,200721269
2022,9,200722903
2022,9,200723099
2022,9,200722131
2022,9,200721351
2022,6,200720881
2022,6,200721876
2022,9,200722904
2022,9,200721227
2022,9,200720888
2022,9,200722044
2022,9,200721376
2022,12,200720891
2022,3,202443037
2022,6,202443037
2022,9,200720900
2022,9,200720735
2022,6,200720901
2022,9,200721306
2022,6,200720907
2022,6,200720910
2022,9,200751456
2022,6,200755633
2022,9,200724325
2022,9,200720913
2022,9,200720917
2022,9,200721088
2022,9,200720921
2022,9,200720922
2022,9,200721089
2022,9,200720925
2022,9,200720927
2022,9,200721092
2022,9,200720928
2022,9,200721608
2022,9,200721483
2022,9,200720930
2022,9,200720934
2022,9,200721678
2022,6,200721095
2022,9,200721591
2022,9,200720939
2022,9,189054074
2022,9,200720945
2022,1,200720947
2022,6,200720949
2022,8,200720956
2022,9,200720957
2022,9,200755559
2022,9,200720961
2022,9,200721932
2022,9,200720963
2022,9,200721484
2022,9,200720964
2022,9,200721275
2022,9,200721099
2022,9,200721100
2022,9,200721485
2022,9,200722651
2022,9,200721308
2022,9,200720977
2022,9,200720982
2022,9,200720983
2022,6,200721103
2022,6,200721104
2022,9,202424339
2022,9,200720986
2022,6,200720987
2022,9,200724567
2022,9,200724282
2022,9,200720988
2022,9,200722562
2022,9,200720990
2022,9,200721105
2022,9,200721106
2022,9,200723102
2022,9,200722264
2022,9,200721107
2022,6,200721549
2022,6,200721550
2022,9,200722337
2022,9,200722908
2022,9,200723104
2022,6,200721826
2022,9,200721000
2022,9,200722909
2022,9,200721114
2022,9,200722265
2022,9,200721382
2022,9,200721003
2022,9,200722910
2022,9,200723441
2022,6,200723107
2022,9,200721118
2022,9,200722134
2022,6,200721008
2022,9,200722267
2022,9,200722477
2022,9,200721012
2022,9,200723762
2022,9,202424340
2022,9,200721014
2022,6,200751979
2022,9,200721311
2022,9,200721015
2022,9,200721016
2022,9,189283892
2022,9,200721609
2022,9,200722338
2022,9,200722782
2022,9,189054081
2022,9,200721646
2022,9,189388270
2022,6,189388271
2022,9,188801042
2022,9,200721126
2022,9,188801003
2022,9,200721128
2022,8,188801063
2022,9,200723113
2022,9,189054071
2022,9,188801043
2022,9,200721994
2022,9,200721383
2022,9,189054010
2022,9,188801241
2022,9,200721130
2022,9,189054069
2022,6,188801065
2022,6,198654909
2022,6,198654910
2022,6,188801068
2022,9,190392537
2022,6,202445358
2022,6,202445359
2022,6,202445360
2022,9,189388272
2022,6,202421851
2022,9,188801069
2022,9,188801062
2022,9,200724042
2022,9,188801070
2022,6,202447056
2022,6,200721025
2022,6,202447057
2022,6,202447058
2022,8,202464779
2022,9,200721133
2022,9,191845114
2022,9,188801040
2022,6,200721231
2022,6,189054085
2022,6,189054086
2022,6,189054087
2022,9,200721827
2022,9,188801066
2022,9,188801078
2022,9,188801075
2022,9,190367757
2022,9,188801081
2022,1,202440345
2022,9,188801080
2022,8,188801246
2022,9,200721234
2022,9,189054091
2022,1,200721384
2022,6,188811499
2022,9,200722268
2022,9,189054095
2022,9,200721150
2022,6,200724043
2022,9,200721160
2022,9,200721284
2022,9,200721285
2022,9,200721387
2022,9,200721164
2022,9,200721289
2022,4,200721496
2022,6,200721496
2022,7,200721496
2022,9,200721174
2022,9,200723361
2022,9,200721315
2022,9,200721316
2022,6,200721243
2022,9,200721178
2022,9,200722049
2022,9,200752031
2022,9,200721292
2022,9,200721317
2022,9,202424806
2022,9,200721185
2022,9,200721552
2022,9,200721321
2022,9,200721186
2022,9,200721322
2022,9,200721323
2022,9,200723328
2022,9,200721247
2022,2,200755392
2022,9,200721390
2022,9,200721451
2022,6,200723029
2022,9,200721680
2022,9,200723118
2022,9,189287485
2022,9,188801248
2022,9,200721393
2022,9,188807362
2022,6,200722652
2022,6,200722653
2022,9,200721571
2022,6,188804289
2022,6,200722137
2022,9,200722270
2022,9,188804292
2022,9,188803909
2022,9,188803908
2022,9,200721359
2022,2,200721293
2022,1,200721458
2022,9,193339266
2022,6,193339267
2022,9,189054096
2022,6,200722200
2022,6,200722201
2022,9,200721328
2022,6,200722202
2022,6,200722203
2022,6,200722204
2022,6,200722205
2022,6,200722785
2022,9,202428075
2022,9,200722274
2022,6,200724045
2022,3,200722139
2022,6,200722139
2022,6,200721878
2022,6,200721879
2022,9,200721837
2022,9,200722276
2022,9,200722655
2022,6,200722656
2022,9,200721343
2022,6,200751209
2022,9,200721344
2022,9,200721345
2022,9,200721913
2022,9,200722278
2022,6,190994186
2022,9,194114264
2022,9,188803930
2022,9,188803921
2022,8,188803920
2022,9,191843817
2022,9,202450730
2022,6,192846371
2022,6,192846372
2022,9,188803946
2022,9,188803913
2022,9,189054101
2022,6,189054106
2022,9,203290847
2022,9,200721507
2022,6,200722657
2022,9,200722787
2022,9,200723959
2022,3,200724046
2022,6,200724046
2022,6,200722428
2022,6,200722429
2022,9,200723120
2022,6,200721897
2022,6,200721898
2022,9,200721508
2022,9,200723011
2022,6,200721509
2022,9,200721510
2022,9,200721935
2022,9,200721403
2022,9,200721404
2022,9,200721572
2022,9,200721597
2022,9,200722790
2022,9,200721996
2022,9,189286491
2022,9,200721685
2022,9,200722051
2022,9,200721468
2022,9,200721471
2022,9,200721687
2022,9,200722144
2022,1,200721840
2022,9,200721691
2022,9,203288017
2022,9,200722478
2022,9,200721599
2022,9,200723122
2022,9,200721517
2022,9,200721519
2022,6,202430760
2022,9,200722480
2022,9,200721525
2022,9,200722342
2022,9,202435924
2022,6,200723999
2022,6,200724000
2022,9,200721536
2022,9,200722482
2022,9,200721841
2022,6,200724001
2022,1,202425679
2022,1,202425680
2022,6,202425680
2022,8,202425680
2022,9,200721543
2022,9,200721723
2022,6,189286492
2022,6,200724047
2022,6,189286494
2022,9,189283905
2022,9,200721545
2022,9,200721546
2022,9,200721937
2022,9,200721555
2022,9,200722565
2022,9,202432861
2022,9,200721843
2022,9,200721557
2022,6,200722793
2022,6,200722794
2022,9,200722431
2022,9,200721617
2022,6,200722052
2022,9,200721725
