data_year,victim_id,injury_id
2022,173415934,5
2022,173415926,5
2022,173415940,4
2022,173415933,5
2022,173415930,5
2022,173415941,5
2022,173415935,5
2022,173415936,4
2022,173415954,4
2022,176715877,5
2022,176714748,3
2022,176714748,4
2022,176714749,4
2022,176714754,5
2022,176714755,5
2022,176715880,5
2022,176714757,4
2022,176714758,5
2022,176714759,5
2022,172990107,5
2022,173415958,5
2022,173415949,4
2022,173415956,5
2022,173415951,5
2022,173415957,5
2022,174945672,4
2022,173415961,4
2022,173415946,4
2022,173415944,5
2022,173415962,5
2022,173415968,5
2022,174716465,5
2022,176714760,2
2022,176714761,5
2022,173415947,5
2022,174945677,4
2022,173415963,5
2022,188090856,5
2022,173415965,5
2022,173415966,5
2022,173415960,5
2022,173415980,5
2022,174716478,5
2022,174716479,4
2022,174716473,4
2022,174716474,5
2022,174716469,5
2022,174716480,5
2022,173415983,5
2022,173415989,5
2022,172534362,5
2022,174716481,5
2022,173415984,5
2022,173415985,5
2022,173415986,5
2022,173415982,4
2022,172990151,5
2022,172524947,5
2022,173415494,5
2022,173415994,4
2022,173415992,5
2022,188590103,4
2022,173415997,4
2022,173416004,4
2022,173415998,5
2022,173415999,5
2022,173416000,5
2022,173416008,5
2022,173415991,2
2022,173416010,1
2022,173416009,5
2022,176714769,5
2022,176714771,5
2022,174472290,5
2022,176714772,5
2022,176714773,4
2022,174472291,5
2022,173416015,5
2022,173416012,5
2022,176715887,4
2022,176715888,4
2022,173416013,5
2022,176029493,5
2022,176714783,4
2022,176714784,5
2022,176714788,4
2022,176714791,4
2022,176029494,5
2022,173416014,4
2022,173416019,4
2022,173416022,5
2022,173416016,4
2022,173416021,4
2022,187472449,4
2022,187472450,4
2022,173416017,5
2022,173416028,4
2022,173416027,4
2022,172990179,5
2022,173416057,4
2022,173416045,5
2022,173416046,5
2022,173416044,4
2022,173416030,4
2022,174716485,5
2022,173416060,5
2022,173416018,5
2022,173416036,4
2022,187471331,6
2022,187471332,6
2022,188073068,5
2022,173416061,5
2022,173416055,6
2022,188086324,5
2022,173416066,5
2022,173416064,4
2022,173416067,5
2022,173416070,5
2022,183751932,5
2022,176714796,5
2022,176714801,5
2022,176714810,5
2022,176714811,5
2022,176714814,4
2022,176714816,4
2022,176714820,5
2022,174716495,4
2022,173416075,5
2022,173416072,5
2022,188071043,5
2022,176714829,4
2022,186355488,4
2022,176714834,5
2022,176715889,4
2022,176714835,5
2022,176714836,5
2022,188071044,5
2022,174716502,5
2022,174945684,4
2022,172990186,6
2022,173416089,4
2022,173416088,6
2022,176714838,4
2022,176714839,4
2022,174945682,4
2022,174945683,4
2022,174716505,5
2022,173416093,5
2022,176714844,4
2022,173416094,4
2022,173416097,5
2022,173416098,5
2022,173416099,4
2022,188088322,4
2022,173416103,5
2022,173416104,4
2022,173416106,4
2022,173416107,5
2022,173416109,4
2022,173416110,4
2022,176714845,5
2022,176714846,7
2022,173416114,4
2022,174945686,5
2022,172532004,5
2022,173416116,5
2022,184246621,4
2022,173416119,5
2022,173416115,7
2022,173416120,5
2022,173416121,5
2022,174945690,5
2022,173416128,5
2022,176715890,4
2022,176714851,4
2022,176715891,5
2022,176715892,5
2022,176715893,5
2022,176715894,5
2022,176714852,3
2022,176714853,5
2022,176714857,4
2022,174945687,4
2022,173416132,6
2022,173416133,4
2022,173416127,5
2022,173416129,4
2022,173416140,5
2022,174945693,5
2022,172532008,4
2022,173416135,5
2022,173416139,5
2022,173416141,4
2022,177500612,5
2022,173416144,4
2022,173416143,5
2022,173416152,5
2022,173416137,5
2022,173416148,3
2022,173416149,5
2022,173416151,4
2022,173416150,5
2022,173416155,5
2022,173416156,4
2022,179761171,5
2022,173416157,5
2022,173416158,5
2022,173416163,5
2022,173416160,5
2022,176024181,4
2022,173416165,5
2022,173416168,5
2022,174945697,4
2022,176714877,5
2022,176714878,4
2022,173416166,5
2022,176714886,5
2022,173416173,4
2022,174716514,4
2022,173416176,4
2022,173416180,6
2022,186355490,4
2022,173416181,5
2022,173416182,5
2022,173416183,5
2022,173416174,5
2022,173416190,5
2022,173416187,5
2022,174716513,5
2022,173416186,4
2022,173416185,4
2022,174716518,5
2022,173416194,5
2022,173416175,5
2022,173416196,4
2022,174716528,6
2022,174716540,4
2022,188066649,5
2022,176714902,5
2022,173416195,4
2022,173416193,4
2022,173416191,6
2022,174716530,4
2022,176023571,6
2022,173416202,4
2022,188088327,4
2022,173416203,4
2022,173416206,4
2022,173416204,5
2022,173416208,5
2022,173416207,4
2022,173416209,4
2022,173416211,4
2022,174716589,4
2022,176714909,4
2022,173416214,5
2022,173416218,5
2022,186355491,5
2022,173416225,6
2022,174716596,4
2022,177800759,5
2022,173416234,4
2022,172990306,5
2022,173416216,5
2022,173416217,5
2022,188585353,4
2022,173416231,4
2022,173416224,5
2022,173416228,4
2022,173416240,1
2022,173416238,5
2022,178488092,4
2022,178488093,4
2022,173416247,5
2022,173416248,5
2022,172532046,4
2022,173416237,5
2022,173416241,4
2022,173416253,4
2022,173416260,5
2022,173416251,4
2022,173416256,6
2022,173416257,6
2022,173416258,5
2022,173416249,4
2022,173416250,5
2022,184304092,4
2022,173416254,4
2022,173416262,4
2022,173416270,4
2022,173416266,6
2022,173416274,4
2022,173416267,4
2022,173416268,4
2022,172540274,5
2022,176053411,6
2022,173416272,4
2022,173416273,4
2022,173416275,5
2022,173416277,4
2022,173416264,4
2022,173416271,4
2022,173416265,5
2022,173416261,6
2022,173416283,4
2022,173416280,5
2022,173416281,5
2022,174950609,4
2022,173416282,5
2022,173416288,4
2022,188077880,5
2022,173416286,5
2022,178487187,4
2022,173416290,5
2022,173416291,5
2022,174460423,6
2022,174945698,5
2022,174948143,5
2022,174476369,4
2022,173416306,5
2022,173416295,5
2022,174716611,5
2022,173416304,4
2022,173416292,4
2022,173416293,4
2022,173416294,4
2022,173416307,5
2022,173416316,5
2022,173416301,5
2022,173416302,5
2022,173416311,6
2022,174949604,5
2022,176714930,4
2022,174716616,5
2022,173416310,5
2022,173416321,5
2022,173416322,5
2022,173416314,5
2022,173416326,4
2022,173416328,4
2022,173416324,4
2022,173416325,4
2022,173416327,5
2022,173416335,5
2022,173416338,5
2022,175049484,6
2022,173416333,4
2022,173416334,4
2022,174461112,5
2022,176714939,5
2022,174461113,5
2022,173416343,5
2022,173416340,4
2022,188086330,4
2022,173416345,4
2022,173416350,4
2022,178135206,4
2022,173416344,5
2022,188074345,5
2022,174716633,5
2022,173416351,5
2022,173416354,4
2022,173416356,5
2022,173416363,5
2022,186355492,5
2022,173416365,5
2022,188074346,4
2022,182824404,5
2022,173416367,5
2022,173416366,4
2022,173416381,5
2022,173416377,5
2022,173416370,5
2022,173416371,5
2022,173416372,4
2022,173416376,5
2022,173416373,5
2022,173416374,5
2022,173416385,5
2022,173416386,4
2022,173416369,5
2022,173416388,5
2022,174716645,5
2022,174716646,5
2022,173416384,4
2022,173416392,4
2022,173416395,5
2022,173416390,4
2022,173416396,5
2022,173416397,5
2022,173416393,1
2022,187470402,5
2022,173416399,5
2022,173416401,5
2022,172525378,6
2022,173416403,5
2022,173416391,5
2022,173416402,6
2022,173416404,5
2022,173416407,6
2022,173416406,5
2022,173416410,5
2022,173416408,4
2022,173416412,4
2022,173416411,4
2022,173416413,5
2022,176714948,5
2022,176714949,5
2022,176714954,5
2022,176714959,5
2022,176714960,5
2022,176714963,5
2022,173416414,5
2022,173416415,5
2022,173416418,4
2022,173416423,5
2022,173416419,5
2022,173416424,4
2022,174468491,6
2022,173416443,4
2022,173416428,5
2022,173416440,5
2022,178958097,4
2022,176714969,5
2022,176715897,4
2022,176714975,5
2022,173416444,5
2022,173416446,5
2022,173416447,5
2022,173416454,5
2022,173416460,5
2022,172525422,5
2022,173416462,5
2022,173416463,4
2022,179218989,5
2022,184244973,4
2022,172532087,5
2022,173416461,5
2022,173416451,4
2022,173416452,5
2022,173416453,1
2022,173416449,5
2022,176257280,5
2022,176257281,5
2022,173416472,4
2022,173416471,5
2022,174945700,4
2022,174945701,4
2022,174945702,4
2022,173416457,5
2022,173416458,4
2022,173416459,5
2022,174467322,5
2022,174467323,5
2022,173416474,4
2022,172990444,4
2022,173416475,5
2022,173416477,4
2022,173416470,5
2022,173416478,5
2022,173416479,4
2022,173416480,6
2022,174945705,4
2022,174945706,5
2022,173416484,5
2022,173416490,5
2022,186451008,4
2022,176714983,5
2022,176714986,5
2022,176714993,5
2022,176714994,5
2022,176714995,3
2022,176714995,4
2022,176714999,5
2022,173416492,4
2022,173416493,4
2022,173416495,5
2022,173416486,4
2022,174945716,5
2022,184246622,6
2022,184246623,4
2022,176025912,5
2022,173416487,5
2022,174945709,5
2022,174716664,4
2022,176715003,5
2022,173416508,5
2022,173416512,6
2022,179219638,4
2022,173416516,5
2022,173416518,5
2022,174947811,5
2022,173416514,5
2022,174716667,5
2022,173416513,5
2022,174945710,5
2022,173416494,4
2022,173416530,4
2022,173416515,5
2022,173416532,4
2022,173416539,5
2022,173416542,5
2022,173416521,5
2022,173416523,5
2022,173416524,5
2022,173416526,5
2022,173416527,5
2022,173416535,5
2022,176715005,5
2022,173416536,5
2022,176715007,2
2022,173416540,5
2022,176715007,6
2022,173416543,4
2022,176715010,4
2022,173416519,4
2022,172525457,6
2022,176715013,5
2022,173416549,5
2022,176025913,4
2022,176025914,4
2022,173416555,5
2022,173416557,5
2022,173416558,5
2022,173416566,4
2022,173416560,6
2022,173416561,4
2022,173416562,4
2022,173416568,5
2022,173416563,5
2022,174716673,5
2022,173416583,4
2022,174716678,5
2022,176715033,5
2022,176715037,3
2022,176715038,5
2022,176715044,6
2022,176715045,5
2022,176715055,5
2022,173416564,5
2022,173416578,5
2022,176715063,5
2022,173416579,5
2022,173416586,4
2022,186355494,4
2022,186355495,4
2022,176715071,4
2022,173416569,5
2022,173416587,5
2022,176715079,5
2022,176715080,5
2022,173416588,5
2022,173416589,5
2022,176715082,5
2022,173416590,5
2022,173416591,5
2022,176715085,5
2022,173416599,5
2022,173416601,5
2022,173416594,5
2022,173416605,5
2022,173416602,4
2022,176715107,4
2022,173416604,4
2022,176715111,4
2022,173416607,4
2022,173556530,5
2022,173556531,5
2022,173416617,5
2022,173416620,5
2022,173416593,6
2022,173416595,6
2022,173416596,6
2022,173416619,5
2022,173416615,4
2022,173416600,5
2022,173416603,4
2022,173416624,5
2022,173416625,5
2022,173416608,5
2022,173416609,4
2022,188071047,4
2022,176715114,4
2022,176715115,5
2022,176715116,4
2022,176715117,4
2022,176715118,5
2022,186355496,5
2022,176715124,5
2022,173416631,5
2022,173416630,5
2022,173416628,4
2022,173416632,4
2022,174716703,4
2022,173416626,5
2022,173416634,4
2022,173416635,4
2022,173416639,4
2022,180758393,4
2022,177812428,4
2022,176715127,5
2022,176715130,5
2022,173416645,5
2022,173416644,5
2022,173416643,4
2022,174716716,4
2022,173416653,5
2022,176715142,5
2022,176715152,6
2022,173416650,4
2022,173416663,4
2022,173416656,4
2022,173416654,4
2022,173416655,5
2022,173416662,6
2022,182045573,4
2022,182045574,4
2022,173416668,5
2022,173416665,4
2022,173416669,3
2022,176713500,5
2022,174716724,4
2022,173416664,4
2022,173416673,5
2022,173416674,5
2022,173416677,5
2022,174472306,5
2022,176713502,6
2022,176713503,6
2022,176713504,6
2022,176713508,5
2022,176713513,5
2022,176713514,5
2022,176713518,5
2022,176713519,5
2022,176713526,4
2022,176713526,6
2022,176713534,4
2022,174472307,5
2022,173416660,5
2022,173416661,5
2022,187462811,4
2022,176713541,4
2022,176713545,5
2022,176713573,5
2022,176715161,4
2022,176713585,6
2022,176713603,5
2022,176713610,4
2022,176713611,4
2022,176713612,4
2022,176713624,4
2022,188070926,5
2022,176713629,4
2022,173416675,3
2022,173416676,5
2022,173416685,4
2022,188578681,5
2022,173416689,4
2022,173416688,4
2022,173416693,4
2022,188074351,4
2022,176713634,5
2022,176713636,4
2022,176713637,5
2022,176713638,4
2022,176713639,5
2022,176713640,4
2022,176713645,5
2022,173416680,4
2022,173416681,5
2022,173416702,4
2022,173416699,5
2022,173416616,4
2022,178816348,5
2022,173416697,5
2022,173416704,4
2022,173416694,5
2022,173416692,4
2022,173416700,4
2022,173416705,5
2022,173416703,4
2022,173416706,5
2022,173416711,4
2022,173416708,4
2022,173416709,5
2022,174945722,4
2022,173416714,5
2022,173416715,5
2022,173416716,5
2022,173416717,5
2022,173416713,5
2022,173416719,5
2022,173416720,5
2022,173416721,5
2022,173416731,4
2022,173416723,5
2022,173416724,5
2022,173416718,5
2022,173416733,5
2022,173416729,5
2022,173416730,5
2022,173416735,4
2022,173416727,4
2022,173416734,5
2022,173416738,4
2022,176713646,4
2022,176713648,4
2022,176713649,4
2022,176713653,5
2022,176713670,4
2022,176713673,5
2022,176713676,4
2022,176713677,4
2022,176713679,3
2022,176713678,4
2022,176713686,6
2022,176713689,5
2022,176713700,5
2022,176715169,1
2022,176713721,4
2022,176713739,5
2022,176715173,5
2022,176713745,5
2022,173416722,5
2022,179759151,5
2022,173416744,5
2022,173416736,5
2022,174716753,4
2022,176713791,5
2022,176713814,5
2022,176713815,5
2022,176713826,5
2022,174716737,4
2022,173416740,5
2022,173416741,5
2022,173416748,5
2022,173416745,4
2022,173416751,5
2022,173416752,5
2022,173416754,5
2022,173416758,4
2022,173416755,4
2022,173416753,5
2022,173416760,5
2022,173416763,4
2022,174476373,4
2022,173416757,5
2022,173416767,5
2022,173416764,4
2022,188077908,5
2022,188077909,4
2022,176025923,5
2022,176025924,5
2022,176651127,5
2022,176651128,5
2022,188072543,5
2022,173416770,5
2022,173416771,5
2022,173416772,4
2022,173416774,5
2022,173416775,5
2022,176713865,5
2022,176713866,5
2022,176713906,5
2022,176713916,4
2022,176713919,4
2022,173416776,5
2022,173416783,4
2022,180398600,4
2022,176713926,4
2022,176713930,3
2022,176713945,5
2022,180398601,4
2022,174716770,5
2022,173416787,5
2022,173416789,4
2022,184304093,4
2022,173416790,5
2022,173416788,5
2022,174716774,4
2022,188073082,5
2022,181407125,5
2022,173416778,5
2022,173416796,4
2022,173416798,5
2022,172990625,4
2022,177500072,5
2022,186355505,5
2022,176715183,5
2022,176713982,5
2022,176715915,5
2022,186355506,5
2022,172990626,5
2022,173416793,4
2022,173416803,4
2022,176714022,5
2022,176714023,5
2022,176714029,5
2022,173416802,5
2022,173416801,5
2022,176025927,4
2022,173416806,5
2022,173416810,4
2022,173416808,5
2022,173416809,5
2022,173416815,5
2022,173416816,5
2022,173416804,5
2022,173416818,5
2022,173416819,4
2022,173416812,5
2022,173416813,4
2022,173416833,5
2022,173416831,5
2022,173416832,5
2022,173416768,4
2022,173416838,5
2022,173416837,4
2022,174716778,4
2022,173416842,5
2022,174945723,5
2022,173416835,4
2022,173416839,4
2022,173416843,4
2022,173416849,4
2022,173416850,4
2022,173416856,5
2022,188074354,5
2022,173416853,5
2022,173416858,5
2022,173416848,5
2022,173416860,5
2022,173416852,5
2022,173416846,5
2022,188077916,5
2022,176756314,5
2022,172525651,5
2022,173416864,5
2022,173416855,4
2022,173416867,5
2022,173416859,5
2022,188088352,5
2022,173416870,5
2022,173416871,4
2022,173518202,4
2022,173518201,5
2022,173518200,4
2022,173416873,5
2022,174716791,5
2022,173518208,5
2022,173518211,5
2022,188086336,5
2022,173518209,6
2022,173518207,5
2022,173518212,6
2022,173518213,5
2022,173518215,5
2022,173518203,5
2022,173518216,5
2022,173518220,5
2022,173518221,5
2022,173518219,5
2022,173518222,5
2022,173518223,5
2022,173518217,5
2022,173518218,5
2022,173518224,5
2022,173518225,5
2022,176025930,4
2022,174950616,4
2022,173518232,5
2022,173518236,5
2022,173518234,5
2022,188073087,5
2022,173518237,4
2022,173518239,5
2022,173518235,5
2022,172540285,5
2022,173518227,5
2022,173518238,4
2022,186355511,5
2022,173518245,5
2022,173518228,5
2022,173518242,5
2022,173518240,5
2022,173518250,5
2022,173518252,4
2022,176651390,5
2022,173518253,4
2022,173518246,4
2022,173518255,5
2022,173518254,5
2022,174716809,5
2022,173518260,4
2022,173518257,5
2022,173518268,4
2022,172990720,5
2022,173518259,4
2022,173518263,4
2022,173518264,5
2022,173518270,5
2022,173518271,4
2022,173518274,5
2022,174716817,5
2022,173518266,6
2022,173518273,4
2022,173518248,4
2022,173518249,4
2022,173518275,5
2022,173518276,5
2022,173518277,5
2022,173518280,4
2022,186452200,5
2022,176714131,5
2022,175049985,3
2022,173518278,5
2022,173518283,5
2022,173518281,5
2022,173518282,4
2022,173518284,5
2022,172990732,5
2022,173518286,6
2022,173518288,5
2022,173518285,4
2022,173518289,5
2022,173518290,5
2022,173518291,5
2022,173518287,5
2022,173518299,4
2022,173518296,5
2022,173518302,4
2022,173518303,5
2022,173518298,5
2022,173518307,5
2022,173518308,5
2022,173518300,4
2022,173518306,5
2022,173518304,4
2022,173518305,4
2022,173518310,5
2022,173518309,4
2022,173518312,5
2022,173518313,5
2022,173518316,4
2022,173518311,5
2022,173518318,4
2022,173518319,4
2022,173518323,5
2022,173518269,5
2022,188079927,4
2022,173518324,5
2022,173518325,4
2022,173518320,5
2022,174718852,4
2022,174718853,4
2022,173518327,5
2022,173518330,5
2022,173518328,4
2022,173518329,4
2022,173518326,4
2022,173518332,5
2022,173518331,5
2022,173518334,5
2022,180987374,5
2022,176714189,6
2022,173518337,5
2022,172534454,5
2022,173518336,5
2022,173518335,4
2022,173518339,4
2022,173518338,5
2022,173518341,4
2022,173518342,4
2022,173518346,5
2022,173518343,5
2022,173518347,5
2022,173518348,2
2022,173518352,5
2022,173518353,5
2022,173518340,5
2022,173518360,6
2022,173518355,5
2022,176714207,4
2022,176714210,4
2022,176714213,4
2022,173518351,5
2022,173518356,6
2022,173518361,4
2022,173518354,5
2022,173518349,4
2022,173518357,5
2022,173518358,5
2022,173518359,5
2022,188044820,4
2022,176714251,5
2022,176714252,6
2022,176714272,4
2022,173518380,5
2022,173518375,5
2022,173518376,5
2022,173518377,4
2022,186355515,5
2022,172537121,5
2022,176714289,5
2022,176714291,3
2022,176714295,5
2022,176714297,6
2022,176714298,4
2022,173518374,5
2022,172990802,4
2022,173518366,7
2022,173518367,5
2022,173518368,5
2022,173518381,5
2022,173518383,5
2022,173518384,5
2022,173518369,5
2022,173518372,5
2022,176715192,5
2022,173518382,4
2022,173518370,4
2022,173518373,4
2022,172990813,5
2022,173518385,4
2022,174947544,4
2022,176715194,4
2022,176715195,4
2022,176714303,4
2022,176714304,4
2022,176714312,5
2022,176714313,4
2022,176714314,5
2022,176714317,5
2022,176714319,5
2022,176714326,2
2022,176714326,6
2022,176714327,6
2022,176714328,5
2022,176714332,5
2022,176714333,4
2022,176714335,2
2022,176714335,3
2022,176714335,4
2022,176714346,5
2022,176714356,4
2022,176714362,4
2022,176714367,5
2022,176714370,5
2022,176714377,5
2022,176714390,3
2022,176714390,4
2022,186355518,5
2022,176714401,4
2022,174947545,4
2022,173518386,5
2022,176714415,4
2022,176714416,4
2022,186355521,5
2022,176714422,5
2022,174718854,5
2022,173518388,5
2022,173518390,3
2022,173518392,5
2022,173518394,5
2022,173518399,4
2022,188073089,5
2022,173518400,6
2022,173518397,5
2022,173518403,4
2022,173518402,5
2022,172534471,4
2022,172534472,5
2022,172534473,5
2022,172534474,5
2022,173518406,5
2022,173518398,5
2022,173518391,5
2022,173518410,5
2022,173518407,5
2022,173518405,5
2022,174476388,6
2022,173518411,4
2022,173518404,4
2022,173518408,4
2022,173518415,4
2022,173518417,5
2022,176714427,4
2022,176714428,4
2022,176714429,6
2022,173518414,5
2022,176714430,5
2022,173518416,5
2022,176715196,4
2022,176714431,5
2022,176714433,5
2022,186355522,5
2022,186355523,4
2022,176714436,6
2022,173518422,5
2022,176714439,4
2022,176714439,6
2022,176714441,5
2022,176714442,5
2022,173518430,4
2022,173518431,4
2022,172990855,5
2022,173518423,4
2022,174945728,5
2022,173518425,5
2022,188578684,4
2022,173518428,5
2022,173518437,5
2022,173518420,4
2022,173518436,4
2022,173518432,5
2022,173518421,4
2022,173518418,4
2022,173518434,6
2022,174945733,4
2022,173518435,5
2022,173518442,4
2022,173518433,5
2022,173518439,5
2022,173518438,5
2022,173518446,5
2022,173518454,5
2022,182023778,5
2022,173518455,5
2022,188077929,5
2022,173518457,5
2022,173518456,5
2022,173518443,5
2022,173518459,4
2022,173518460,4
2022,173518462,5
2022,173518448,5
2022,173518449,5
2022,173518450,3
2022,173518451,3
2022,173518453,4
2022,173518467,4
2022,173518469,4
2022,173518470,4
2022,173518468,5
2022,173518465,5
2022,173518466,6
2022,173518471,5
2022,173518473,5
2022,173518474,5
2022,173518458,5
2022,173518472,4
2022,173518463,5
2022,173518464,4
2022,173518475,4
2022,173518476,4
2022,173518477,4
2022,184246624,4
2022,173518481,5
2022,174946513,5
2022,173518485,5
2022,174946825,5
2022,174946826,5
2022,173518487,5
2022,173518488,6
2022,173518489,4
2022,173518484,4
2022,173518490,5
2022,173518493,5
2022,174476392,4
2022,174476393,4
2022,174476394,5
2022,174476395,5
2022,173518496,4
2022,173518497,5
2022,173518495,5
2022,173518491,4
2022,173518498,5
2022,173518492,5
2022,173518494,5
2022,173518499,4
2022,173518504,5
2022,182827004,1
2022,173518506,5
2022,173518507,5
2022,173518508,5
2022,182047060,6
2022,186355526,4
2022,176714447,4
2022,176714449,5
2022,176714450,4
2022,182047061,5
2022,182047062,5
2022,182047063,5
2022,173518511,5
2022,188073093,5
2022,176714451,6
2022,173518510,5
2022,172532251,4
2022,176651130,1
2022,176712829,5
2022,176712834,5
2022,176712835,5
2022,176712836,5
2022,176712837,5
2022,176712842,5
2022,176712843,5
2022,176712844,5
2022,176712847,4
2022,176712848,4
2022,176712850,4
2022,176712859,4
2022,176712863,4
2022,176712869,4
2022,176712870,5
2022,176712871,4
2022,176651131,4
2022,173518483,4
2022,173518512,4
2022,173518518,5
2022,173518519,5
2022,173518521,5
2022,173518514,5
2022,173518522,4
2022,173518523,4
2022,173518531,4
2022,173518526,5
2022,173518513,5
2022,173518528,4
2022,173518525,5
2022,172537131,5
2022,173518535,4
2022,173518524,5
2022,173518533,5
2022,174472322,5
2022,174472323,5
2022,173518537,4
2022,188073094,4
2022,173518546,5
2022,173518551,5
2022,173518552,5
2022,173518545,4
2022,173518554,4
2022,173518555,4
2022,188073095,5
2022,188073096,5
2022,173518540,5
2022,173518541,5
2022,173518553,4
2022,176651132,4
2022,176651133,4
2022,173518557,5
2022,188588885,4
2022,176712875,5
2022,176712876,5
2022,176712877,5
2022,186355529,5
2022,176712885,5
2022,176712890,5
2022,176712891,5
2022,176712897,5
2022,186355532,4
2022,188054299,5
2022,176712911,5
2022,176712915,5
2022,176712916,5
2022,176712917,4
2022,176712921,3
2022,176712922,5
2022,186355534,5
2022,186355535,5
2022,176712935,5
2022,176712936,5
2022,176712937,4
2022,176712938,5
2022,176714454,4
2022,173518558,4
2022,173518562,5
2022,173518561,5
2022,188587163,5
2022,173518564,5
2022,173518565,5
2022,173518556,5
2022,174950618,3
2022,173518563,4
2022,173518566,5
2022,173518568,6
2022,173518570,5
2022,173518573,5
2022,172990959,4
2022,180397289,5
2022,173518582,5
2022,173518574,5
2022,174472324,5
2022,174472325,4
2022,173518575,5
2022,173518569,4
2022,173518567,4
2022,173518580,5
2022,173518581,5
2022,176027571,5
2022,176027572,5
2022,173518586,4
2022,176712975,5
2022,173518584,5
2022,188073097,4
2022,176712981,5
2022,173518594,4
2022,176712987,5
2022,173518583,5
2022,173518597,4
2022,173518587,4
2022,176715197,5
2022,173518593,5
2022,173518592,5
2022,173518596,5
2022,173518585,1
2022,172990982,5
2022,172990983,5
2022,173518601,5
2022,172990971,4
2022,173518602,5
2022,184243358,5
2022,173518600,5
2022,173518603,4
2022,173518605,5
2022,188092150,4
2022,173518607,5
2022,173518611,5
2022,173518610,5
2022,173518613,5
2022,173518614,4
2022,173518609,6
2022,173518612,5
2022,173518608,1
2022,176651391,4
2022,173518620,4
2022,176713015,5
2022,176713017,6
2022,180988070,4
2022,173518619,5
2022,188074362,6
2022,176713029,4
2022,176713031,5
2022,176713035,4
2022,176713049,4
2022,176713052,5
2022,176713055,5
2022,176713057,4
2022,176713058,4
2022,176713059,4
2022,173518623,5
2022,176713062,3
2022,173518628,5
2022,173518630,5
2022,173518629,6
2022,173518632,4
2022,172534539,5
2022,173518635,4
2022,173518636,4
2022,176713065,2
2022,176713065,4
2022,176713067,5
2022,186355540,3
2022,176713070,5
2022,176713076,5
2022,176713077,5
2022,176713078,5
2022,176713080,5
2022,176713081,5
2022,176029651,4
2022,173518637,1
2022,173518640,5
2022,173518638,5
2022,180400175,5
2022,173518644,5
2022,173518645,5
2022,173518633,5
2022,173518643,4
2022,174716858,5
2022,173518624,4
2022,172537136,6
2022,173518634,5
2022,173518647,5
2022,173518654,5
2022,173518651,1
2022,173518641,4
2022,173518653,5
2022,173518652,4
2022,173518656,5
2022,173518646,5
2022,172537140,5
2022,173518655,4
2022,172534540,4
2022,173518648,5
2022,173518649,5
2022,173518650,5
2022,173518665,6
2022,173518663,4
2022,173518667,4
2022,173518664,5
2022,173518666,1
2022,173518660,5
2022,173518668,5
2022,173518669,4
2022,173518670,4
2022,173518672,4
2022,173518676,5
2022,173518679,4
2022,173518677,4
2022,176713082,5
2022,176713083,4
2022,173518683,5
2022,176713085,5
2022,176713086,5
2022,176713087,4
2022,176713088,4
2022,176713089,4
2022,176713090,4
2022,176713091,5
2022,176713092,4
2022,176713096,5
2022,176713097,4
2022,173518685,4
2022,173518684,5
2022,173518686,5
2022,173518687,5
2022,173518689,5
2022,181064221,5
2022,172534551,1
2022,176028007,4
2022,173518695,5
2022,173518680,5
2022,173518691,5
2022,173518699,4
2022,182045586,5
2022,174946827,4
2022,176651134,5
2022,173518696,5
2022,183749403,3
2022,183749403,4
2022,173518697,5
2022,173518694,5
2022,176713099,3
2022,176713099,4
2022,173518705,4
2022,173518710,5
2022,173518701,4
2022,173518702,5
2022,173518708,5
2022,172991073,5
2022,173518704,4
2022,173518709,5
2022,173518707,5
2022,173518713,4
2022,173518714,4
2022,173518715,5
2022,173518711,5
2022,173518712,5
2022,173518716,4
2022,173518718,4
2022,173518717,5
2022,173518722,5
2022,173518720,4
2022,173518723,5
2022,173518724,5
2022,173518727,5
2022,173518730,5
2022,173518729,5
2022,188586604,4
2022,188073101,4
2022,176713113,5
2022,176714463,5
2022,173518750,4
2022,173518728,5
2022,173518747,5
2022,173518752,4
2022,173518748,1
2022,173518755,5
2022,173518740,6
2022,176713128,5
2022,176713129,5
2022,176715200,5
2022,176713133,5
2022,176713135,4
2022,176713137,5
2022,176713142,5
2022,176713154,5
2022,176713157,4
2022,176713160,4
2022,176713162,4
2022,176713164,4
2022,173518753,5
2022,173518739,4
2022,173518758,4
2022,173518742,4
2022,173518743,4
2022,173518760,4
2022,173518756,6
2022,176713177,5
2022,186355544,4
2022,176713184,5
2022,176713187,5
2022,176713188,5
2022,176713199,5
2022,176713202,5
2022,176713215,5
2022,176713217,4
2022,176713219,5
2022,173518766,4
2022,173518761,5
2022,173518754,5
2022,173518745,5
2022,173518746,4
2022,173518765,4
2022,173518767,6
2022,173518771,5
2022,173518770,4
2022,173518762,5
2022,173518763,5
2022,173518764,5
2022,177800766,6
2022,173518769,5
2022,173518773,4
2022,173518774,4
2022,173518777,5
2022,173518772,6
2022,173518719,4
2022,173518780,5
2022,173518781,5
2022,173518775,5
2022,173518776,5
2022,173518778,5
2022,173518734,4
2022,173518735,4
2022,173518779,5
2022,173518782,4
2022,173518783,4
2022,173518784,4
2022,173518786,5
2022,188073102,4
2022,173518787,4
2022,173518790,4
2022,188086353,4
2022,173518789,5
2022,173518799,5
2022,173518793,5
2022,173518794,5
2022,173518744,5
2022,173518807,5
2022,173518810,5
2022,177497465,4
2022,179752648,4
2022,179752649,5
